,t,x,y,x0,y0,vx,vy,r,theta,omega,alpha,n,l,angle_o,theta_o
23,0.7674333333,0.4843359324,0.5692770607,0.4898463964,0.8397104217,-0.005510463999999993,-0.27043336100000004,0.27048949694073454,0.02037360155581975,-0.31157700298650687,-1.7720416810596005,1637,0.25,5.0,0.08726646259971647
24,0.8008,0.48797132439999996,0.5692552182,0.489934738,0.8396974881,-0.001963413600000019,-0.2704422699,0.2704493970073313,0.00725988251065584,-0.3368120999849017,-1.4633530115263025,1637,0.25,5.0,0.08726646259971647
25,0.8341666667000001,0.4909442728,0.5693286664,0.4899876027,0.8396274048000001,0.0009566701000000011,-0.27029873840000007,0.27030043136908216,-0.003539291788988685,-0.3475602639574581,-1.1823445577046239,1637,0.25,5.0,0.08726646259971647
26,0.8675333332999999,0.4939171659,0.5692900618,0.4900017192,0.8395265011,0.0039154466999999915,-0.2702364393000001,0.2702648031993866,-0.014487952677829997,-0.35234704228207503,-0.8508126825140483,1637,0.25,5.0,0.08726646259971647
27,0.9009,0.4970131973,0.5695856717,0.4900063028,0.8395664391,0.007006894499999972,-0.2699807674,0.27007167814568606,-0.025947485006567707,-0.3552412031702888,-0.5048185533832172,1637,0.25,5.0,0.08726646259971647
28,0.9342666667,0.5009299547,0.5695905071,0.49000242850000003,0.8395760781,0.010927526199999982,-0.269985571,0.2702066234884847,-0.04045240239815002,-0.36459143192730004,-0.3177688045224678,1637,0.25,5.0,0.08726646259971647
29,0.9676333333,0.5039131133,0.5697420565,0.4900159768,0.8395339326000001,0.013897136500000018,-0.2697918761000001,0.2701495637835779,-0.05146509581846569,-0.3519978728059192,-0.09102361349465772,1637,0.25,5.0,0.08726646259971647
30,1.001,0.5061657389,0.569780352,0.49001777539999997,0.839501212,0.016147963500000084,-0.26972086000000006,0.27020381019581674,-0.05979779148021613,-0.33721378402612595,0.0620168626633129,1637,0.25,5.0,0.08726646259971647
31,1.034366667,0.5080838021,0.5697745249,0.4900158893,0.8394938388,0.01806791280000003,-0.2697193138999999,0.2703238016964749,-0.0668879038299315,-0.314085618153598,0.22933920327419519,1637,0.25,5.0,0.08726646259971647
32,1.067733333,0.5094721594,0.5699895507,0.4900233156,0.8395059123999999,0.019448843800000004,-0.26951636169999993,0.2702171844075835,-0.07203714736742847,-0.27626171797242605,0.4734035171381081,1637,0.25,5.0,0.08726646259971647
33,1.1011,0.5104323892,0.5698783827,0.489903418,0.8395610431,0.020528971200000024,-0.2696826604,0.2704628920553653,-0.075976170030593,-0.2129296739913703,0.9090614770479183,1637,0.25,5.0,0.08726646259971647
34,1.134466667,0.510537748,0.5698314883,0.4899149585,0.839517431,0.02062278949999996,-0.2696859427,0.27047330207757847,-0.07632111541803037,-0.1489871289785376,1.2168476031926163,1637,0.25,5.0,0.08726646259971647
35,1.167833333,0.5093132881,0.5699812384,0.4899864278,0.8395004615999999,0.01932686029999997,-0.2695192231999999,0.27021128622503365,-0.07158611850342912,-0.07065930424821618,1.59772918144061,1637,0.25,5.0,0.08726646259971647
36,1.2012,0.5085559731,0.5699598555,0.4901411171,0.8394340598000001,0.01841485599999998,-0.26947420430000013,0.27010267252402176,-0.06823017167683475,-0.00804556143952429,1.8344059160243513,1637,0.25,5.0,0.08726646259971647
37,1.234566667,0.5068254559,0.5700913935999999,0.4902874808,0.8393690976,0.016537975100000046,-0.26927770400000006,0.26978507462778567,-0.061339013269274066,0.06412467926841146,2.0402780849572926,1637,0.25,5.0,0.08726646259971647
38,1.267933333,0.5044721578,0.5701970479,0.4900695616,0.8394967856000001,0.014402596200000006,-0.26929973770000004,0.26968460004714595,-0.053430753349948824,0.135137365421191,2.086315962239445,1637,0.25,5.0,0.08726646259971647
39,1.3013,0.5012613632999999,0.5701097034,0.48997630840000006,0.8395141567000001,0.011285054899999869,-0.26940445330000007,0.26964070894797754,-0.04186442039328897,0.20653363444866402,2.1309935656875925,1637,0.25,5.0,0.08726646259971647
40,1.334666667,0.4972448924,0.5697954543,0.4899549848,0.839497697,0.007289907600000034,-0.2697022427,0.2698007458666974,-0.027022886382830683,0.26711227777469215,2.0246048670243697,1637,0.25,5.0,0.08726646259971647
41,1.368033333,0.4943509069,0.5697405511,0.48995598450000005,0.8394810892,0.004394922399999945,-0.2697405381,0.2697763392838215,-0.01629170606353279,0.3113194804257752,1.9142760134638508,1637,0.25,5.0,0.08726646259971647
42,1.4014,0.4913879835,0.5697652264,0.4899426265,0.839490497,0.001445357000000036,-0.26972527059999996,0.26972914313640756,-0.005358575274041931,0.33554707753838464,1.626907465884884,1637,0.25,5.0,0.08726646259971647
43,1.4347666669999999,0.4873913943,0.5698366812,0.489936969,0.8394867203,-0.0025455746999999973,-0.26965003910000007,0.26966205431462703,0.009440010069262136,0.37684772901777175,1.448813353737617,1637,0.25,5.0,0.08726646259971647
44,1.4681333330000002,0.4833157226,0.5699438869,0.48992790049999996,0.8394706811,-0.00661217789999996,-0.26952679420000003,0.2696078887723993,0.024527624033804093,0.39795432020144017,1.1473767607034793,1637,0.25,5.0,0.08726646259971647
45,1.5015,0.48021865770000005,0.5699585169,0.4899210314,0.83945081,-0.009702373699999933,-0.2694922931,0.2696668909890696,0.03598687315865536,0.37768087259950917,0.6627488135079078,1637,0.25,5.0,0.08726646259971647
46,1.534866667,0.4776168649,0.5700217615,0.4899353749,0.8394657340999999,-0.012318510000000005,-0.26944397259999997,0.2697254160421106,0.04568644857238276,0.3714974266738463,0.3607069669144433,1637,0.25,5.0,0.08726646259971647
47,1.5682333330000002,0.47510834659999995,0.5700464656,0.4899386545,0.8394485948,-0.014830307900000061,-0.26940212919999995,0.26981001695619505,0.05499345752204577,0.36175045355797447,0.15706319606273875,1637,0.25,5.0,0.08726646259971647
48,1.6016,0.47282844539999996,0.5701156075,0.489944825,0.8394701751000001,-0.01711637960000001,-0.2693545676000001,0.26989785760097157,0.06346057650893168,0.32379959580422024,-0.31797082527632764,1637,0.25,5.0,0.08726646259971647
49,1.6349666669999998,0.4708781793,0.5700894167,0.4899440886,0.8394961962999999,-0.019065909300000017,-0.2694067795999999,0.27008058388540035,0.07065217442011759,0.2764708287244491,-0.7281727688114095,1637,0.25,5.0,0.08726646259971647
50,1.668333333,0.4704877711,0.57002183,0.48994973159999994,0.8394923939,-0.01946196049999993,-0.2694705639,0.2701724499557413,0.07209777150344505,0.21644894545226312,-0.9664251570549169,1637,0.25,5.0,0.08726646259971647
51,1.7017,0.4702693697,0.569980155,0.48997221609999997,0.8394723072,-0.019702846399999974,-0.2694921522,0.27021143990151486,0.07298117232809741,0.16360473616207896,-1.2461100205889186,1637,0.25,5.0,0.08726646259971647
52,1.735066667,0.4703024442,0.5699104054999999,0.4900138571,0.839410883,-0.019711412900000003,-0.26950047750000006,0.2702203677949579,0.0730105433395747,0.10799451930592281,-1.5210145757264422,1637,0.25,5.0,0.08726646259971647
53,1.7684333330000002,0.4707043191,0.5698976054,0.4900038301,0.8394456784000001,-0.01929951099999999,-0.26954807300000005,0.2702381075696995,0.07147753746263451,0.048053712970320565,-1.6528225075522827,1637,0.25,5.0,0.08726646259971647
54,1.8018,0.47173894920000004,0.5698351813,0.4899201291,0.8395286103,-0.018181179899999955,-0.26969342900000004,0.2703055695843765,0.06731240087599752,-0.020018622442092134,-1.7771595296979592,1637,0.25,5.0,0.08726646259971647
55,1.835166667,0.4735625729,0.5697509552000001,0.4898687504,0.8395384092,-0.01630617750000002,-0.2697874539999999,0.2702797842245394,0.060367391692165095,-0.0703119661983619,-1.7188466061091796,1637,0.25,5.0,0.08726646259971647
56,1.868533333,0.47573916899999996,0.5696492258,0.48981378700000006,0.8396014835,-0.014074618000000094,-0.2699522577,0.27031891592926516,0.052090268893654805,-0.1252202029081513,-1.731218450595153,1637,0.25,5.0,0.08726646259971647
57,1.9019,0.4780920708,0.5694958133,0.48980656729999994,0.8395925899,-0.011714496499999949,-0.2700967766,0.2703506947613762,0.04334431385968748,-0.17781955554558262,-1.713171260716608,1637,0.25,5.0,0.08726646259971647
58,1.9352666669999998,0.4807941868,0.569304529,0.4898985501,0.8395109459000001,-0.009104363299999974,-0.27020641690000013,0.2703597550765185,0.03368136248222282,-0.22655049711984593,-1.6459792648163947,1637,0.25,5.0,0.08726646259971647
59,1.968633333,0.48425798880000004,0.5692143531,0.4899721501,0.8394963351000001,-0.005714161299999965,-0.2702819820000001,0.27034237816740975,0.02113833170792492,-0.2767676528908955,-1.5389552582136994,1637,0.25,5.0,0.08726646259971647
60,2.002,0.4875371243,0.5692768078,0.48999921420000003,0.8394847192,-0.0024620899000000196,-0.2702079114,0.2702191282456258,0.009111582824719851,-0.3072276225098883,-1.4200738498186147,1637,0.25,5.0,0.08726646259971647
61,2.035366667,0.4903649166,0.5693914492000001,0.4899996169,0.8394625361,0.000365299699999988,-0.2700710868999999,0.2700713339531209,-0.0013526049064201125,-0.3203369026943849,-1.169530656365725,1637,0.25,5.0,0.08726646259971647
62,2.068733333,0.4931845246,0.5695216819,0.4899917574,0.8394850498,0.003192767200000002,-0.2699633679000001,0.26998224713914837,-0.011826116927599047,-0.3306918994381186,-0.9163177639176525,1637,0.25,5.0,0.08726646259971647
63,2.1021,0.49636236520000004,0.5694183522999999,0.4899897047,0.8395169477,0.006372660500000071,-0.27009859540000003,0.27017376267672844,-0.023589454059101463,-0.34328161420092723,-0.6996870084811341,1637,0.25,5.0,0.08726646259971647
64,2.1354666669999998,0.4994052951,0.5696834145,0.4899897104,0.8395309726000001,0.00941558469999998,-0.26984755810000005,0.2700117735354808,-0.0348780863422637,-0.33576274220130603,-0.3536169154108867,1637,0.25,5.0,0.08726646259971647
65,2.1688333330000003,0.5019308896,0.5697569966,0.4900037401,0.8394566574,0.011927149500000012,-0.26969966079999996,0.2699632640394437,-0.04419502450642085,-0.319520130246995,-0.07368136652973697,1637,0.25,5.0,0.08726646259971647
66,2.2022,0.5040420506000001,0.5697722621,0.49000691659999995,0.8394484053,0.014035134000000116,-0.2696761432,0.2700411213086349,-0.051997490174862375,-0.30356574283216675,0.10052643173630915,1637,0.25,5.0,0.08726646259971647
67,2.235566667,0.506062361,0.569790135,0.49001262,0.8394619335,0.016049741000000006,-0.2696717985,0.2701489831415097,-0.05944570826629175,-0.2854321130647691,0.2712874280991223,1637,0.25,5.0,0.08726646259971647
68,2.268933333,0.5072657495,0.5699959424000001,0.4900137751,0.8394665014,0.017251974400000036,-0.26947055899999994,0.27002224498820593,-0.06393448530952064,-0.24182836397510682,0.6081114021150346,1637,0.25,5.0,0.08726646259971647
69,2.3023,0.5081883668,0.5698513736,0.4899286996,0.8395163648,0.018259667199999996,-0.2696649912,0.2702824872705422,-0.06760921007409254,-0.1961905498791901,0.8365965490177202,1637,0.25,5.0,0.08726646259971647
70,2.335666667,0.5083041948,0.5698341456,0.4899044992,0.8395269644,0.018399695599999988,-0.26969281879999996,0.27031974643089296,-0.068119082272984,-0.1434009442211476,1.0556594461523334,1637,0.25,5.0,0.08726646259971647
71,2.369033333,0.507773216,0.5698723332,0.48996619420000004,0.8395093626000001,0.01780702179999999,-0.2696370294000001,0.2702243838905775,-0.06594495447448223,-0.08360118628345917,1.3184688967648568,1637,0.25,5.0,0.08726646259971647
72,2.4024,0.5067701794,0.5700013332,0.4901442097,0.8394188190999999,0.01662596970000002,-0.2694174858999999,0.2699299994019597,-0.0616326464567224,-0.013108520491007511,1.6323092298895814,1637,0.25,5.0,0.08726646259971647
73,2.4357666669999998,0.5057218115,0.5701249835,0.4903017629,0.8393577062,0.015420048599999958,-0.2692327227000001,0.26967394548098544,-0.05721154795557857,0.04029732639428541,1.6910630622434952,1637,0.25,5.0,0.08726646259971647
74,2.4691333330000003,0.5036774555,0.5701398117,0.49015759770000006,0.8394294858,0.013519857799999924,-0.26928967409999993,0.2696288469949319,-0.05016351104212682,0.10456962665652894,1.8027583369325222,1637,0.25,5.0,0.08726646259971647
75,2.5025,0.5007349845,0.5701195592,0.49003410329999997,0.8395112478,0.010700881200000012,-0.26939168859999996,0.26960413710701076,-0.039701515606625874,0.17033506323156827,1.8805354904205378,1637,0.25,5.0,0.08726646259971647
76,2.535866667,0.49719791799999996,0.5698151965,0.489991685,0.8395003859000001,0.007206232999999951,-0.2696851894000001,0.26978145076295407,-0.02671455058539742,0.235147273709326,1.910580160690212,1637,0.25,5.0,0.08726646259971647
77,2.569233333,0.4943584111,0.5698089996,0.489965926,0.8394926397,0.00439248510000001,-0.2696836401,0.2697194091327876,-0.016286107459887914,0.27180743198517016,1.7077879610517712,1637,0.25,5.0,0.08726646259971647
78,2.6026,0.49179190899999997,0.5698128903,0.48994720810000003,0.8395372178,0.0018447008999999404,-0.26972432749999997,0.2697306355732283,-0.00683910181956291,0.3019327410557138,1.568244228058085,1637,0.25,5.0,0.08726646259971647
79,2.635966667,0.48769171149999996,0.5698914861,0.48993851200000005,0.8395394729000001,-0.00224680050000009,-0.26964798680000013,0.26965734719784634,0.008332153827192698,0.35062336234733493,1.4748475518445103,1637,0.25,5.0,0.08726646259971647
80,2.669333333,0.4845998495,0.5699345344,0.48993850310000003,0.8395252578,-0.005338653600000021,-0.2695907234,0.2696435783874634,0.019800221029920066,0.3566537731791715,1.1167954865349925,1637,0.25,5.0,0.08726646259971647
81,2.7027,0.48193102979999997,0.569942934,0.48993705060000003,0.8395180490999999,-0.008006020800000069,-0.2695751151,0.26969397295866343,0.029689937230865066,0.3380888346820034,0.6170323273384002,1637,0.25,5.0,0.08726646259971647
82,2.736066667,0.4790381752,0.5700186999,0.4899334081,0.8394948029000001,-0.010895232899999996,-0.26947610300000013,0.26969626654444423,0.04040915635240366,0.33983174772770763,0.40773815222562143,1637,0.25,5.0,0.08726646259971647
83,2.7694333330000003,0.4760250282,0.5700654153,0.4899439856,0.8394892862000001,-0.013918957400000043,-0.2694238709000001,0.2697831714281729,0.05161604323154697,0.35038049681744676,0.29039614423408194,1637,0.25,5.0,0.08726646259971647
84,2.8028,0.4735451601,0.5701079996,0.4899528018,0.8395396065,-0.01640764170000003,-0.2694316069,0.269930734639225,0.06082213019343739,0.3146252298213976,-0.21577301997791795,1637,0.25,5.0,0.08726646259971647
85,2.836166667,0.47209916960000003,0.5701534146,0.4899737424,0.8395815365000001,-0.017874572799999988,-0.2694281219000001,0.2700203940878241,0.06624556356999678,0.278393658797725,-0.46909159000775397,1637,0.25,5.0,0.08726646259971647
86,2.869533333,0.4713131657,0.5701306984000001,0.489990163,0.8395562177,-0.018676997299999998,-0.2694255192999999,0.27007210273965515,0.06921083796936936,0.2368885206481478,-0.6065953010340049,1637,0.25,5.0,0.08726646259971647
87,2.9029,0.47089574700000003,0.5700389535,0.48999449799999995,0.8395441576,-0.019098750999999914,-0.2695052041,0.2701810824738524,0.07074770903119922,0.181849464789491,-0.946946741418423,1637,0.25,5.0,0.08726646259971647
88,2.936266667,0.47078921170000004,0.5700288468,0.48995738920000004,0.8396073364,-0.019168177499999994,-0.26957848959999997,0.270259099909122,0.07098478659068262,0.11609636263121874,-1.4043004905837742,1637,0.25,5.0,0.08726646259971647
89,2.969633333,0.47090048009999996,0.5699413019,0.48978972909999996,0.8397469623,-0.018889248999999997,-0.2698056604,0.2704660757131366,0.06989652350243077,0.05439196897282682,-1.5598397565316866,1637,0.25,5.0,0.08726646259971647
90,3.003,0.4725475871,0.5698299263000001,0.4897071273,0.8397644544,-0.01715954019999999,-0.26993452809999996,0.2704793879031175,0.06348384553119092,-0.01655375431298445,-1.767916544440644,1637,0.25,5.0,0.08726646259971647
91,3.036366667,0.4742452751,0.5696903367,0.489771474,0.839686987,-0.01552619890000001,-0.2699966503,0.27044270007804394,0.0574418924332842,-0.07054312938169852,-1.8427471346170072,1637,0.25,5.0,0.08726646259971647
92,3.0697333330000003,0.4757230333,0.5696059625,0.48982551259999996,0.8396762563,-0.01410247929999997,-0.2700702938,0.2704382434413174,0.05217042677711022,-0.11135234340817092,-1.7574534309041103,1637,0.25,5.0,0.08726646259971647
93,3.1031,0.4779083816,0.5694800666,0.489916743,0.8396179675,-0.0120083614,-0.2701379009,0.27040467127283735,0.04442346314237826,-0.1592087303673729,-1.6501803611286334,1637,0.25,5.0,0.08726646259971647
94,3.136466667,0.48041312350000004,0.5693883195,0.4899968633,0.8394910073,-0.009583739799999935,-0.2701026878,0.2702726586714579,0.03546695911218844,-0.20637101326447843,-1.563014862930746,1637,0.25,5.0,0.08726646259971647
95,3.169833333,0.4831867283,0.5694315015,0.4900126346,0.8394692098000001,-0.0068259063000000175,-0.27003770830000007,0.2701239658022448,0.025272222458273194,-0.22904070231600396,-1.2736480654256508,1637,0.25,5.0,0.08726646259971647
96,3.2032,0.4861688831,0.5694292392,0.4900039056,0.8394795820000001,-0.003835022500000007,-0.27005034280000006,0.2700775722713255,0.014200184622710775,-0.25919105321831404,-1.1307567749371987,1637,0.25,5.0,0.08726646259971647
97,3.236566667,0.48851617880000003,0.569535444,0.4899919746,0.8395253424,-0.0014757957999999571,-0.2699898984,0.2699939318045604,0.005466060437313554,-0.279946248990326,-1.0105528705168807,1637,0.25,5.0,0.08726646259971647
98,3.269933333,0.4916478325,0.5693686639,0.48997946789999997,0.8395590485,0.0016683646000000274,-0.2701903846,0.2701955354381979,-0.00617469566596352,-0.30328567324252104,-0.8635980764464026,1637,0.25,5.0,0.08726646259971647
99,3.3033,0.49473471909999994,0.5696222468,0.48999363590000006,0.8395380618000001,0.004741083199999885,-0.26991581500000017,0.2699574504565926,-0.017563238005217145,-0.3178633162095894,-0.6682855254623455,1637,0.25,5.0,0.08726646259971647
100,3.336666667,0.49772855380000003,0.5697431845,0.49001574600000003,0.8394864162000001,0.007712807799999999,-0.26974323170000003,0.26985347589408526,-0.028585358256547785,-0.32282265840229996,-0.56212960129519,1637,0.25,5.0,0.08726646259971647
101,3.3700333330000003,0.49980877890000003,0.5697711058,0.4900204343,0.8394385269,0.009788344600000054,-0.26966742109999997,0.2698450105018306,-0.036281910260088444,-0.30258998536322723,-0.2601334646075369,1637,0.25,5.0,0.08726646259971647
102,3.4034,0.5017771481000001,0.5698054967,0.4900296593,0.8394467731,0.011747488800000094,-0.2696412764,0.26989705710090156,-0.04353956784316535,-0.2937400267187571,-0.08267998555822913,1637,0.25,5.0,0.08726646259971647
103,3.4367666669999997,0.5038383916,0.5697772259,0.4900185632,0.8394536845999999,0.013819828400000012,-0.2696764586999999,0.27003033169253077,-0.051201168444272464,-0.26988894502594074,0.20018018711057142,1637,0.25,5.0,0.08726646259971647
104,3.470133333,0.5050670304,0.5699610596,0.4899480865,0.8394943064,0.015118943900000015,-0.2695332468,0.269956947669811,-0.05603433729500866,-0.23059600434631936,0.5230808008403884,1637,0.25,5.0,0.08726646259971647
105,3.5035,0.5058330683,0.5698410832999999,0.48991806179999997,0.8395008877,0.015915006499999995,-0.26965980440000004,0.2701290386851094,-0.05895044890269357,-0.1820085335232677,0.8440407001336611,1637,0.25,5.0,0.08726646259971647
106,3.536866667,0.5060243821,0.5699046988,0.490028285,0.839474773,0.015996097099999995,-0.2695700741999999,0.27004425568159396,-0.05926979031291287,-0.13778948944960145,0.9878151504531464,1637,0.25,5.0,0.08726646259971647
107,3.570233333,0.5059718758,0.5699486973,0.4901378583,0.8394014770999999,0.01583401750000002,-0.26945277979999993,0.2699176108595687,-0.05869610762116433,-0.09084839209286864,1.2161336983796236,1637,0.25,5.0,0.08726646259971647
108,3.6036,0.5052462672,0.5701241073,0.49027594350000003,0.8393606053,0.014970323699999954,-0.26923649800000005,0.2696523733383165,-0.05554568028737952,-0.026041029768463387,1.4616258510775229,1637,0.25,5.0,0.08726646259971647
109,3.636966667,0.5040164564999999,0.5700861324000001,0.490161689,0.8393784686,0.01385476749999992,-0.2692923361999999,0.26964850624198317,-0.0514034771548157,0.02775740316042368,1.5485718576970575,1637,0.25,5.0,0.08726646259971647
110,3.6703333330000003,0.5017317757,0.5701126504999999,0.49000425740000003,0.8394708225,0.011727518300000017,-0.2693581720000001,0.2696133518738612,-0.043511270932702545,0.09254252714365177,1.6456607361785294,1637,0.25,5.0,0.08726646259971647
111,3.7037,0.4991925,0.5699331935999999,0.4899649101,0.8394662095000001,0.0092275899,-0.2695330159000001,0.2696909250892812,-0.03422210552906721,0.1501359712304853,1.725826919902366,1637,0.25,5.0,0.08726646259971647
112,3.7370666669999997,0.4965522128,0.5698090946,0.4899608054,0.8394621915,0.006591407400000027,-0.26965309690000006,0.2697336451377054,-0.024439159552292523,0.20533635000985956,1.775333101761294,1637,0.25,5.0,0.08726646259971647
113,3.770433333,0.4939309366,0.5697567461,0.48994271850000004,0.839449753,0.003988218099999941,-0.2696930069,0.26972249415719224,-0.014786914437268147,0.2443082916951355,1.6204754857053745,1637,0.25,5.0,0.08726646259971647
114,3.8038,0.4912429604,0.5697623854,0.4899301668,0.8394411851000001,0.001312793599999973,-0.2696787997000001,0.2696819950138848,-0.004867951176398729,0.2789342188623001,1.5055553238318877,1637,0.25,5.0,0.08726646259971647
115,3.837166667,0.4877615964,0.5698729239,0.4899248054,0.8394531143,-0.0021632089999999993,-0.26958019040000003,0.2695888694461957,0.008024189643281091,0.30890385651035185,1.2968710921393456,1637,0.25,5.0,0.08726646259971647
116,3.870533333,0.484943129,0.569877732,0.4899260215,0.8394456409000001,-0.004982892500000002,-0.26956790890000004,0.2696139587009272,0.01848263433559401,0.3159125329732444,0.9936657246052629,1637,0.25,5.0,0.08726646259971647
117,3.9039,0.4824556029,0.5699044889,0.4899319421,0.8394584504000001,-0.007476339200000015,-0.2695539615000001,0.2696576233081071,0.027728855850388652,0.3126953938952368,0.6435107461310229,1637,0.25,5.0,0.08726646259971647
118,3.937266667,0.48005664950000004,0.5699088387,0.4899445748,0.8394457294,-0.009887925299999933,-0.2695368907,0.269718198338492,0.03666842485512141,0.3084236090610432,0.3843075927596148,1637,0.25,5.0,0.08726646259971647
119,3.9706333330000003,0.4776382363,0.5699650712,0.489941089,0.8394562925,-0.012302852699999978,-0.26949122130000003,0.26977190095027226,0.045620471215664635,0.30262791249244164,0.14202014447677377,1637,0.25,5.0,0.08726646259971647
120,4.004,0.47552048939999997,0.5700013373,0.4899422726,0.8394670058,-0.014421783200000038,-0.2694656685,0.2698513189347417,0.05346891521169993,0.2723959547318279,-0.21882857990295942,1637,0.25,5.0,0.08726646259971647
121,4.037366667,0.4737529595,0.5700702863,0.48997203619999996,0.8394647341,-0.016219076699999946,-0.2693944478,0.2698822464603172,0.06013309769857786,0.24965312455681415,-0.39715928723974697,1637,0.25,5.0,0.08726646259971647
122,4.070733333,0.4731765373,0.5699934032,0.48999440060000005,0.8394402906999999,-0.01681786330000007,-0.2694468874999999,0.269971231262546,0.0623353817696211,0.20743172793609294,-0.6309510573165666,1637,0.25,5.0,0.08726646259971647
