,t,x,y,x0,y0,vx,vy,r,theta,omega,alpha,n,l,angle_o,theta_o
79,2.635966667,0.5987514929,0.3106754993,0.4889967689,0.8406965322,0.10975472399999997,-0.5300210328999999,0.5412655492054699,-0.20419021583640376,-0.911547428530023,0.7126470760755832,1630,0.5,15.0,0.2617993877991494
80,2.669333333,0.6085534149,0.3129325672,0.4890027832,0.8406624837000001,0.11955063170000002,-0.5277299165,0.5411018557618945,-0.2227774026123927,-0.8034496325221314,1.543655037402626,1630,0.5,15.0,0.2617993877991494
81,2.7027,0.6166086971,0.31498949309999996,0.4889943886,0.8406402978,0.1276143085,-0.5256508047000001,0.5409197539521836,-0.2381661726551414,-0.6878630574660358,2.265973915557923,1630,0.5,15.0,0.2617993877991494
82,2.736066667,0.6230098862,0.3173192614,0.4889944496,0.8406408154999999,0.13401543659999998,-0.5233215540999999,0.5402088357595863,-0.2506986127972406,-0.5900824715154207,2.567513809284946,1630,0.5,15.0,0.2617993877991494
83,2.7694333330000003,0.6253113321,0.3176642042,0.48899246020000003,0.8406254148000001,0.13631887189999997,-0.5229612106000001,0.5404361781268037,-0.25499297711630536,-0.45296241789248404,3.0567333817693383,1630,0.5,15.0,0.2617993877991494
84,2.8028,0.6253982809,0.3176539281,0.48898603450000006,0.8406066276,0.1364122464,-0.5229526995,0.5404515028031948,-0.25516413413935496,-0.30553796879353684,3.6324242977969106,1630,0.5,15.0,0.2617993877991494
85,2.836166667,0.6245135857,0.3176119024,0.4889771049,0.8406009254000001,0.13553648080000003,-0.522989023,0.5402662823146965,-0.2535786594413524,-0.18462291621131688,3.7092510097625997,1630,0.5,15.0,0.2617993877991494
86,2.869533333,0.6188157404,0.3153204029,0.48897651,0.8405921352,0.1298392304,-0.5252717323,0.5410809722253289,-0.2423273889842226,-0.024942356117217086,3.9735507368270944,1630,0.5,15.0,0.2617993877991494
87,2.9029,0.6109338443,0.313203443,0.4889689093,0.8405838378,0.121964935,-0.5273803948,0.5412998486873593,-0.2272700535053551,0.14043092342358154,4.378701624222816,1630,0.5,15.0,0.2617993877991494
88,2.936266667,0.6015379997,0.3107132776,0.48897014920000004,0.8405866434,0.11256785049999996,-0.5298733658,0.541698536780755,-0.2093307882979526,0.2736994307423789,4.355615432820185,1630,0.5,15.0,0.2617993877991494
89,2.969633333,0.5895005908,0.3080888653,0.4889592874,0.8405951622,0.10054130339999995,-0.5325062969,0.5419146703379802,-0.18661096354509696,0.41090812366004986,4.294382258350809,1630,0.5,15.0,0.2617993877991494
90,3.003,0.5752734425,0.30558544309999996,0.4889367575,0.8406073178,0.08633668500000002,-0.5350218747,0.541943197747044,-0.15999115296878244,0.5609640691566201,4.469052814702374,1630,0.5,15.0,0.2617993877991494
91,3.036366667,0.559802925,0.3029839702,0.4889291191,0.8406127718,0.07087380589999998,-0.5376288016,0.5422802086307439,-0.13107087913528528,0.6668721802446638,4.146740436267652,1630,0.5,15.0,0.2617993877991494
92,3.0697333330000003,0.5422459552000001,0.3008623297,0.48892743340000006,0.8406073272,0.05331852180000002,-0.5397449974999999,0.5423721297165001,-0.09846519350423605,0.7720571183295157,3.785971273881093,1630,0.5,15.0,0.2617993877991494
93,3.1031,0.5228387994,0.2988156346,0.4889108533,0.8406433602,0.033927946099999995,-0.5418277255999999,0.542888929483217,-0.06253594108877952,0.8798891852708841,3.6335049858501653,1630,0.5,15.0,0.2617993877991494
94,3.136466667,0.5046256488,0.2982276316,0.4889049753,0.8406589087999999,0.01572067350000006,-0.5424312772,0.542659036652037,-0.02897376102165822,0.9448783273644811,3.2006205696507184,1630,0.5,15.0,0.2617993877991494
95,3.169833333,0.4855045624,0.2981259836,0.4889187076,0.8406782936,-0.003414145199999996,-0.54255231,0.5425630520720912,0.006292665376086948,0.9967062237795599,2.6118411388356217,1630,0.5,15.0,0.2617993877991494
96,3.2032,0.4655839072,0.2984263752,0.4888997821,0.8407044599,-0.023315874900000033,-0.5422780846999999,0.5427790997894565,0.04296969339031149,1.043200224497091,2.2557125304270325,1630,0.5,15.0,0.2617993877991494
97,3.236566667,0.4472249343,0.2987883219,0.48890489020000005,0.8406690748000001,-0.041679955900000065,-0.5418807529,0.5434813419863619,0.07676605928511307,1.0503371690636552,1.668012275449258,1630,0.5,15.0,0.2617993877991494
98,3.269933333,0.4303611551,0.3005622396,0.48890938240000004,0.8406724195999999,-0.05854822730000003,-0.5401101799999999,0.5432742414836219,0.10797890100512483,1.022067005998766,0.8522147266848994,1630,0.5,15.0,0.2617993877991494
99,3.3033,0.41391304240000004,0.30282763739999996,0.4889106961,0.8406340820999999,-0.07499765369999994,-0.5378064446999999,0.5430105155716224,0.13855746758814438,1.0041831784385415,0.35547362926036447,1630,0.5,15.0,0.2617993877991494
100,3.336666667,0.3997513802,0.3052467818,0.4889039525,0.8406281165999999,-0.08915257230000001,-0.5353813347999999,0.5427534935861181,0.16500755689906335,0.9513380016228646,-0.2719373928279724,1630,0.5,15.0,0.2617993877991494
101,3.3700333330000003,0.38767384850000003,0.3076062604,0.4889219176,0.8406246045999999,-0.10124806909999995,-0.5330183441999998,0.542549285088634,0.18771592379580163,0.8676097899951288,-1.0524901379236373,1630,0.5,15.0,0.2617993877991494
102,3.4034,0.3761396518,0.3090990319,0.4889113262,0.8406176994,-0.11277167440000002,-0.5315186675,0.5433502962619557,0.2090684749752439,0.7930214647458319,-1.542351858624811,1630,0.5,15.0,0.2617993877991494
103,3.4367666669999997,0.3688331729,0.3105397735,0.48891251799999996,0.8406279417,-0.12007934509999996,-0.5300881682,0.5435186429049849,0.22276749913587665,0.6880435383657163,-2.0021386471298013,1630,0.5,15.0,0.2617993877991494
104,3.470133333,0.36475630299999995,0.3117969436,0.488923781,0.840602923,-0.12416747800000005,-0.5288059794,0.543188113310733,0.23062929044495226,0.5518790691093113,-2.7111135966010127,1630,0.5,15.0,0.2617993877991494
105,3.5035,0.3615748008,0.3128553045,0.4889284693,0.8406108922,-0.12735366850000002,-0.5277555877,0.5429041510515279,0.23678499812422948,0.4302344086400168,-3.1234980286335037,1630,0.5,15.0,0.2617993877991494
106,3.536866667,0.36187555,0.3128188885,0.4889350924,0.8405755208,-0.1270595424,-0.5277566323,0.5428362462580542,0.236257833247515,0.2909604933073669,-3.4564393062559096,1630,0.5,15.0,0.2617993877991494
107,3.570233333,0.3649279054,0.3122781277,0.4889522033,0.8405514948999999,-0.12402429790000002,-0.5282733672,0.5426368739427998,0.23059678407474224,0.1290408163614448,-3.9799040658385603,1630,0.5,15.0,0.2617993877991494
108,3.6036,0.3696012354,0.3105278981,0.4889641576,0.8405400654999999,-0.1193629222,-0.5300121674,0.5432866690690734,0.22151230677947834,-0.007523630432720841,-4.169233737360909,1630,0.5,15.0,0.2617993877991494
109,3.636966667,0.3784485793,0.3098525437,0.4889716435,0.8405327266,-0.11052306420000002,-0.5306801829000001,0.5420671584249823,0.20533162385428502,-0.15163436366399718,-4.216863690780475,1630,0.5,15.0,0.2617993877991494
110,3.6703333330000003,0.3895562929,0.3080170308,0.4889795265,0.8405342441,-0.0994232336,-0.5325172133,0.5417190801885031,0.18457912692150052,-0.31292231116365177,-4.454485921989675,1630,0.5,15.0,0.2617993877991494
111,3.7037,0.4021437362,0.3056371919,0.4889888814,0.840527393,-0.08684514520000003,-0.5348902011000001,0.541894460644882,0.16095618116064828,-0.451358549458161,-4.449464747351211,1630,0.5,15.0,0.2617993877991494
112,3.7370666669999997,0.4166821686,0.3033799738,0.4889950105,0.8405515816,-0.07231284189999998,-0.5371716078,0.5420170507743196,0.13381331665439683,-0.5801206780428283,-4.250718205712785,1630,0.5,15.0,0.2617993877991494
113,3.770433333,0.4334169485,0.3012044876,0.489005559,0.8405743784999999,-0.05558861049999997,-0.5393698909,0.5422268647225058,0.1026995374402068,-0.712164465813095,-4.223621475279333,1630,0.5,15.0,0.2617993877991494
114,3.8038,0.4513407213,0.3005430147,0.4890347521,0.840612679,-0.0376940308,-0.5400696643,0.5413834890861247,0.06968175616724359,-0.8130861118795156,-3.9647457039417495,1630,0.5,15.0,0.2617993877991494
115,3.837166667,0.4686172838,0.2992214438,0.4890369951,0.8406307267,-0.020419711299999976,-0.5414092829000001,0.541794219441171,0.037697981828715525,-0.8804064552973447,-3.401503327459652,1630,0.5,15.0,0.2617993877991494
116,3.870533333,0.48835691770000006,0.2987186068,0.4890572175,0.8406960158,-0.000700299799999915,-0.541977409,0.5419778614354679,0.0012921191891712704,-0.9570273636058022,-3.0309819635419406,1630,0.5,15.0,0.2617993877991494
117,3.9039,0.5070079974,0.298791001,0.4890592409,0.8406958,0.017948756499999996,-0.541904799,0.5422019633302029,-0.033109500680860486,-1.000536357648528,-2.5199740783560918,1630,0.5,15.0,0.2617993877991494
118,3.937266667,0.5262478443999999,0.3004766434,0.48903676310000005,0.8407062724,0.03721108129999989,-0.5402296289999999,0.5415096643837418,-0.06877149512164372,-1.0277983867064227,-1.891911594846022,1630,0.5,15.0,0.2617993877991494
119,3.9706333330000003,0.545212501,0.3026112616,0.4890241811,0.8407291397,0.05618831989999995,-0.5381178781,0.5410434160250277,-0.10403936521445854,-1.0412854636522546,-1.3678283096832966,1630,0.5,15.0,0.2617993877991494
120,4.004,0.5622292442,0.3049153443,0.4890307947,0.8407148391,0.07319844949999998,-0.5357994948,0.5407763970784406,-0.1357748497403732,-1.0397971818347498,-0.9553889607098526,1630,0.5,15.0,0.2617993877991494
121,4.037366667,0.5769624436,0.30793829629999997,0.4890179412,0.8407072519,0.08794450240000007,-0.5327689555999999,0.5399786991664562,-0.16359536743193076,-0.9883365732699728,-0.18766758851982723,1630,0.5,15.0,0.2617993877991494
122,4.070733333,0.5909379333,0.3105658421,0.48900492009999996,0.8406992898000001,0.10193301320000003,-0.5301334477000001,0.5398442474921079,-0.18995968010746275,-0.9401609344284029,0.3618906559026607,1630,0.5,15.0,0.2617993877991494
123,4.1041,0.6029636171,0.31304686600000003,0.4889956203,0.8406931205,0.11396799680000003,-0.5276462545,0.539814110766367,-0.21272527261524915,-0.8628597965364948,0.9886428882448896,1630,0.5,15.0,0.2617993877991494
124,4.137466667,0.6120876998,0.3149965891,0.4890016605,0.8406541584,0.1230860393,-0.5256575693000001,0.5398759609696894,-0.23001227927275827,-0.755082394404567,1.7155028954356542,1630,0.5,15.0,0.2617993877991494
125,4.170833333,0.6189490203,0.3172249044,0.4889820887,0.8406237136,0.1299669316,-0.5233988091999999,0.5392937203245529,-0.24339063474523726,-0.6450496732569201,2.366118979809545,1630,0.5,15.0,0.2617993877991494
126,4.2042,0.6228558892,0.31810639399999996,0.48897862350000004,0.840605232,0.13387726569999997,-0.5224988380000001,0.5393775653312425,-0.2508288526891416,-0.5228780282861968,2.78996128072231,1630,0.5,15.0,0.2617993877991494
127,4.237566667,0.6252699415,0.3189201129,0.4889709259,0.840566145,0.13629901560000002,-0.5216460321,0.5391586078875151,-0.2555726294960228,-0.3932844079905241,3.277981144702746,1630,0.5,15.0,0.2617993877991494
128,4.270933333,0.6251293991,0.3194625685,0.48896923020000005,0.8405522161,0.13616016889999993,-0.5210896476,0.5385851951462913,-0.25558435825200754,-0.2568976213371653,3.632140982855936,1630,0.5,15.0,0.2617993877991494
129,4.3043,0.6215021310000001,0.3177189531,0.4889690062,0.8405522612999999,0.13253312480000007,-0.5228333082,0.5393697222987295,-0.2482608589135427,-0.10938209465623187,3.8703314283584267,1630,0.5,15.0,0.2617993877991494
130,4.337666667,0.6157874585,0.3166092071,0.48896373439999996,0.8405485954999999,0.1268237241000001,-0.5239393883999999,0.5390702548940711,-0.2374899917231723,0.03536848928941514,4.0784305039897015,1630,0.5,15.0,0.2617993877991494
