Pivot
t,x,y,v_{x},v_{y},a_{x},a_{y}
2.402400000E0,4.911351594E-1,8.404937523E-1,5.897981902E-4,-3.687988094E-4,-3.663805055E-3,9.708069623E-3
2.435766667E0,4.911483974E-1,8.404846384E-1,4.694524625E-4,-1.089614518E-4,3.258876731E-3,2.532578072E-3
2.469133333E0,4.911664875E-1,8.404864810E-1,8.164437309E-4,-1.388258299E-4,3.910990913E-3,6.849294972E-3
2.502500000E0,4.912028814E-1,8.404753741E-1,8.349630775E-4,1.939565831E-4,-1.053680269E-2,1.787816173E-2
2.535866667E0,4.912222074E-1,8.404994243E-1,7.330059653E-5,1.168524751E-3,-1.798370952E-2,7.870542078E-3
2.569233333E0,4.912077730E-1,8.405533537E-1,-4.680852708E-4,8.773998159E-4,-9.901125255E-3,4.304099077E-3
2.602600000E0,4.911909705E-1,8.405579762E-1,-5.225859662E-4,1.050416639E-3,-6.604032761E-4,1.318913938E-2
2.635966667E0,4.911728991E-1,8.406234515E-1,-5.161543092E-4,2.103475688E-3,3.216192073E-3,1.188092976E-2
2.669333333E0,4.911565258E-1,8.406983481E-1,-3.220643318E-4,1.814753412E-3,8.448681653E-3,-1.070075137E-2
2.702700000E0,4.911514067E-1,8.407445560E-1,6.150046340E-5,1.263690360E-3,4.713522089E-3,-1.897513694E-2
2.736066667E0,4.911606299E-1,8.407826784E-1,6.062630669E-5,6.461826359E-4,-2.707962509E-3,-1.240489830E-2
2.769433333E0,4.911554525E-1,8.407876779E-1,-2.045192869E-4,2.911747160E-4,-4.089121089E-3,-2.507903656E-3
2.802800000E0,4.911469817E-1,8.408021094E-1,-2.028197796E-4,5.704109592E-4,2.036520218E-3,1.192775065E-2
2.836166667E0,4.911419176E-1,8.408257434E-1,-6.007823285E-5,1.056605080E-3,1.287891123E-3,-2.579729009E-2
2.869533333E0,4.911429724E-1,8.408726202E-1,-8.177214139E-5,-7.617878683E-4,-6.303195703E-5,-3.626956847E-2
2.902900000E0,4.911364607E-1,8.407749067E-1,-1.204512572E-4,-2.144579883E-3,-1.945866263E-3,-1.790730609E-2
2.936266667E0,4.911349343E-1,8.407295052E-1,-1.580415902E-4,-1.415476913E-3,-1.227288746E-3,1.489328090E-2
2.969633333E0,4.911259141E-1,8.406804472E-1,-2.482627845E-4,-1.302333307E-3,2.723503005E-4,1.429358501E-3
3.003000000E0,4.911183669E-1,8.406425962E-1,-1.311011074E-4,-1.248045566E-3,1.253985709E-3,8.414800991E-3
3.036366667E0,4.911171652E-1,8.405971610E-1,-1.274971252E-4,-8.678039034E-4,-2.897624280E-3,1.035945577E-2
3.069733333E0,4.911098586E-1,8.405846848E-1,-3.460395711E-4,-3.961939958E-4,-3.786841868E-3,4.575401825E-3
3.103100000E0,4.910940729E-1,8.405707216E-1,-4.121470036E-4,-6.117792938E-4,3.403020552E-3,-5.298926323E-4
3.136466667E0,4.910823547E-1,8.405438587E-1,-1.168553753E-4,-5.237872302E-4,-2.187334532E-3,-2.371809119E-3
3.169833333E0,4.910862747E-1,8.405357676E-1,-4.226994524E-4,-6.096252290E-4,-3.004796118E-3,1.288727449E-2
3.203200000E0,4.910541465E-1,8.405031764E-1,-5.624021272E-4,4.515525465E-5,1.180716157E-3,1.766158612E-2
3.236566667E0,4.910487438E-1,8.405387809E-1,-1.535151069E-4,9.326214139E-4,1.284300409E-2,1.364629247E-2
3.269933333E0,4.910439020E-1,8.405654133E-1,1.917254354E-4,7.747609021E-4,5.830688438E-3,1.116961722E-3
3.303300000E0,4.910615382E-1,8.405904833E-1,3.553656310E-4,9.861365284E-4,2.396796878E-3,1.451395669E-3
3.336666667E0,4.910676167E-1,8.406312215E-1,2.450813754E-4,9.769042694E-4,-3.571158259E-3,6.617779127E-3
3.370033333E0,4.910778933E-1,8.406556754E-1,1.782946449E-4,1.250549597E-3,-3.499755758E-3,-2.743778987E-3
3.403400000E0,4.910795149E-1,8.407146748E-1,-2.412345804E-5,1.075523190E-3,-6.048785697E-3,-1.160986054E-2
3.436766667E0,4.910762835E-1,8.407274486E-1,-2.112648229E-4,2.262845382E-4,-3.863487820E-3,-7.476568435E-3
3.470133333E0,4.910654165E-1,8.407297755E-1,-3.069288437E-4,5.606805238E-4,-7.060762112E-3,1.029695789E-2
3.503500000E0,4.910558011E-1,8.407648647E-1,-6.141766082E-4,1.073012438E-3,-3.186030705E-3,2.579682415E-4
3.536866667E0,4.910244304E-1,8.408013812E-1,-6.559682512E-4,5.864383097E-4,1.016572540E-2,-2.183558363E-2
3.570233333E0,4.910120262E-1,8.408039997E-1,1.215229841E-4,-4.559853372E-4,4.507729644E-3,-8.571435063E-3
3.603600000E0,4.910325401E-1,8.407709518E-1,-1.461147298E-4,-1.812922384E-4,-3.685747654E-3,5.540235619E-3
3.636966667E0,4.910022754E-1,8.407919015E-1,-4.741524959E-4,2.720949728E-4,-2.863169142E-4,-9.866243645E-3
3.670333333E0,4.910008983E-1,8.407891096E-1,5.360639687E-5,-9.352817614E-4,9.585436097E-3,-2.604103909E-2
3.703700000E0,4.910058528E-1,8.407294870E-1,1.329968914E-4,-1.674289956E-3,8.583518192E-3,-9.306349770E-3
3.737066667E0,4.910097736E-1,8.406773787E-1,5.470677794E-4,-1.422393878E-3,1.122700147E-2,1.852620345E-3
3.770433333E0,4.910423604E-1,8.406345659E-1,1.003340213E-3,-1.496465484E-3,6.942045574E-3,1.086700269E-3
3.803800000E0,4.910767298E-1,8.405775145E-1,9.657816129E-4,-1.465622323E-3,-1.136730418E-3,3.058465417E-3
3.837166667E0,4.911068103E-1,8.405367600E-1,9.048291071E-4,-1.195772326E-3,-6.707766110E-3,1.313599809E-2
3.870533333E0,4.911371121E-1,8.404977167E-1,5.757632398E-4,-6.857687678E-4,-2.175373394E-3,6.602894262E-3
3.903900000E0,4.911452329E-1,8.404909964E-1,6.116132257E-4,-5.680372790E-4,3.260766911E-3,7.725984894E-3
3.937266667E0,4.911779271E-1,8.404598096E-1,9.502820506E-4,-4.179509345E-4,3.214386486E-3,1.836485449E-2
3.970633333E0,4.912086483E-1,8.404631051E-1,7.845238261E-4,7.626756562E-4,-2.250800425E-3,2.531502414E-2
4.004000000E0,4.912302810E-1,8.405107055E-1,7.507577340E-4,1.392190338E-3,-1.373182416E-2,-2.706354252E-5
4.037366667E0,4.912587489E-1,8.405560106E-1,3.391300948E-5,7.438978900E-4,-1.785237230E-2,-2.315388006E-2
4.070733333E0,4.912325441E-1,8.405603483E-1,-7.013076830E-4,-2.667520514E-4,-1.843794355E-2,-1.367174199E-2
4.104100000E0,4.912119483E-1,8.405382094E-1,-1.000683946E-3,-2.527941385E-4,-3.142019930E-3,1.715333288E-2
4.137466667E0,4.911657651E-1,8.405434785E-1,-1.076488893E-3,9.402148281E-4,9.582035955E-3,2.195327849E-2
4.170833333E0,4.911401106E-1,8.406009531E-1,-2.873619403E-4,1.420243681E-3,1.412404526E-2,1.049422316E-2
4.204200000E0,4.911465885E-1,8.406382561E-1,-1.100983003E-5,1.401855135E-3,9.548813274E-4,-7.354089196E-3
4.237566667E0,4.911393759E-1,8.406945035E-1,-3.341812934E-4,1.132766756E-3,-7.097815885E-3,-6.839445841E-3
4.270933333E0,4.911242875E-1,8.407138494E-1,-4.844723957E-4,7.260037035E-4,-1.630564637E-3,-1.481740376E-2
4.304300000E0,4.911070454E-1,8.407429522E-1,-4.455289649E-4,3.406571184E-4,6.334882088E-3,-1.903385282E-2
4.337666667E0,4.910945559E-1,8.407365826E-1,-7.896007230E-5,-6.511912423E-4,9.749183039E-3,-1.576504913E-2
4.371033333E0,4.911017762E-1,8.406994960E-1,2.714185276E-4,-8.100379994E-4,4.514324968E-3,3.302570399E-3
4.404400000E0,4.911126685E-1,8.406825261E-1,2.121517402E-4,-3.076244069E-4,-4.234206597E-3,2.272339405E-3
4.437766667E0,4.911159338E-1,8.406789672E-1,-3.297010008E-5,-5.768697635E-4,-4.471668064E-3,-8.276477159E-3
4.471133333E0,4.911104683E-1,8.406440296E-1,-1.143710835E-4,-1.026006931E-3,-2.453739282E-3,-6.425564098E-3
4.504500000E0,4.911083014E-1,8.406104983E-1,-1.515338453E-4,-9.415325154E-4,-1.446934210E-3,-5.737221020E-4
4.537866667E0,4.911003560E-1,8.405811980E-1,-2.421555455E-4,-1.027806958E-3,-1.576372960E-4,8.876180946E-3
4.571233333E0,4.910921415E-1,8.405419094E-1,-1.627538379E-4,-4.980753007E-4,3.260795487E-3,1.556051931E-2
4.604600000E0,4.910894949E-1,8.405479598E-1,-1.003612039E-5,2.205013117E-4,1.073821248E-3,2.035764364E-2
4.637966667E0,4.910914718E-1,8.405566241E-1,-6.540890878E-5,7.102261339E-4,-2.931967754E-3,8.697534250E-3
4.671333333E0,4.910851299E-1,8.405953556E-1,-2.435677152E-4,9.536425506E-4,-1.804083413E-3,4.682071614E-3
4.704700000E0,4.910752177E-1,8.406202639E-1,-1.975026382E-4,8.800505891E-4,3.532569566E-3,-6.159200981E-3
4.738066667E0,4.910719499E-1,8.406540843E-1,1.248774004E-5,6.607700690E-4,5.532751522E-3,-3.923020320E-3
4.771433333E0,4.910760511E-1,8.406643593E-1,1.807763029E-4,4.745651052E-4,3.061030336E-3,-5.291140607E-3
4.804800000E0,4.910840137E-1,8.406857536E-1,2.201583260E-4,4.351228576E-4,-3.972862128E-3,2.161578973E-2
4.838166667E0,4.910907430E-1,8.406933965E-1,-6.044664959E-5,1.633714663E-3,-4.780488390E-3,7.125765876E-4
4.871533333E0,4.910799799E-1,8.407947768E-1,-1.900439350E-4,1.179059726E-3,-1.920159593E-3,-1.511153949E-2
4.904900000E0,4.910780607E-1,8.407720791E-1,-1.063050348E-4,-1.783291162E-4,-3.716739013E-3,-2.257605285E-2
4.938266667E0,4.910728858E-1,8.407828763E-1,-4.314640041E-4,1.117677545E-4,-2.424525429E-3,7.605660206E-3
4.971633333E0,4.910492677E-1,8.407795377E-1,-3.860631165E-4,1.598651134E-4,3.869005805E-3,5.106089598E-3
5.005000000E0,4.910471225E-1,8.407935446E-1,-4.465986198E-5,5.398824616E-4,4.537887713E-3,1.556721670E-3
5.038366667E0,4.910462874E-1,8.408155659E-1,-1.112731074E-4,3.108117351E-4,-3.167062592E-3,-5.546847436E-3
5.071733333E0,4.910396969E-1,8.408142861E-1,-2.727117303E-4,4.141038303E-5,-1.600017722E-3,-1.795615225E-2
5.105100000E0,4.910280884E-1,8.408183293E-1,-2.422983152E-4,-6.977961854E-4,4.008435284E-3,-2.019106091E-2
5.138466667E0,4.910235275E-1,8.407677199E-1,1.415170054E-5,-1.547064335E-3,5.512825619E-3,-1.114498299E-2
5.171833333E0,4.910290328E-1,8.407150886E-1,1.550255547E-4,-1.363719372E-3,6.420325618E-3,2.349336434E-3
5.205200000E0,4.910338729E-1,8.406767143E-1,3.840613470E-4,-1.303061129E-3,7.327023018E-3,-4.681668829E-3
5.238566667E0,4.910546625E-1,8.406281309E-1,7.023644035E-4,-1.713582233E-3,8.039785264E-3,-1.389473429E-3
5.271933333E0,4.910807440E-1,8.405623613E-1,8.931675734E-4,-1.512962935E-3,2.025725710E-3,8.524088453E-3
5.305300000E0,4.911142665E-1,8.405271659E-1,8.764017237E-4,-9.867687155E-4,-4.975656647E-3,1.574595789E-2
5.338666667E0,4.911392292E-1,8.404965109E-1,5.384959445E-4,-5.595108865E-4,-3.445499535E-3,8.216629320E-3
5.372033333E0,4.911502022E-1,8.404898279E-1,5.703951183E-4,-3.273764447E-4,3.212293644E-3,7.267194312E-3
5.405400000E0,4.911772936E-1,8.404746640E-1,8.468348561E-4,-1.987096681E-4,1.957353118E-3,1.436940966E-2
5.438766667E0,4.912067143E-1,8.404765673E-1,7.021403661E-4,6.395530921E-4,-5.070946398E-4,2.324292118E-2
5.472133333E0,4.912241498E-1,8.405173435E-1,7.274253730E-4,1.449738860E-3,-1.217548199E-2,-1.502858491E-3
5.505500000E0,4.912552578E-1,8.405733132E-1,9.363556578E-5,6.656359416E-4,-2.574785771E-2,-1.838144367E-2
5.538866667E0,4.912303984E-1,8.405617636E-1,-1.195371741E-3,-1.294729924E-4,-1.449782449E-2,-1.242834641E-2
5.572233333E0,4.911754867E-1,8.405646730E-1,-9.780834333E-4,4.825833482E-5,8.668907250E-3,1.179806601E-2
5.605600000E0,4.911651276E-1,8.405649841E-1,-3.553687803E-4,5.399671550E-4,1.223612987E-2,6.259460530E-3
5.638966667E0,4.911517717E-1,8.406007068E-1,-2.860491079E-4,6.790816679E-4,6.898144153E-3,5.713788934E-3
5.672333333E0,4.911460386E-1,8.406103014E-1,1.045388812E-4,6.778390700E-4,1.288198764E-3,3.254552918E-3
5.705700000E0,4.911587479E-1,8.406459413E-1,-7.264856801E-5,1.064264882E-3,-5.028701707E-3,1.361060143E-2
5.739066667E0,4.911411905E-1,8.406813234E-1,-4.158695843E-4,1.470653233E-3,-4.826141893E-3,-6.858986633E-3
5.772433333E0,4.911309956E-1,8.407440829E-1,-2.992913532E-4,8.688829352E-4,1.707870170E-3,-2.287906559E-2
5.805800000E0,4.911212178E-1,8.407393068E-1,-3.130187665E-4,-3.713044019E-4,1.842658243E-3,-1.888844267E-2
5.839166667E0,4.911101068E-1,8.407193045E-1,-2.016846060E-4,-3.481275187E-4,6.104999210E-3,-8.893626064E-3
5.872533333E0,4.911077587E-1,8.407160751E-1,1.091185313E-4,-7.649468035E-4,4.783862836E-3,-6.585123918E-3
5.905900000E0,4.911173886E-1,8.406682571E-1,1.673984678E-4,-1.066724769E-3,-5.359791053E-4,-6.665718928E-3
5.939266667E0,4.911189298E-1,8.406448890E-1,1.721643658E-5,-9.709773345E-4,-6.700433787E-3,1.220139947E-3
5.972633333E0,4.911185375E-1,8.406034605E-1,-2.383366626E-4,-1.130796953E-3,-6.836102801E-3,5.060977601E-4
6.006000000E0,4.911030248E-1,8.405694272E-1,-4.952459149E-4,-8.860170627E-4,-3.326015704E-3,1.099606486E-2
6.039366667E0,4.910854881E-1,8.405443336E-1,-4.477119736E-4,-4.217368340E-4,3.921094242E-3,1.477062042E-2
6.072733333E0,4.910731475E-1,8.405412833E-1,-2.273560056E-4,1.416226307E-4,5.344913351E-3,1.207047681E-2
6.106100000E0,4.910703159E-1,8.405537846E-1,-6.436627217E-5,3.995996078E-4,4.223884647E-3,9.778874606E-3
6.139466667E0,4.910688521E-1,8.405679499E-1,2.953122285E-5,7.250947225E-4,1.321349712E-3,9.250181903E-3
6.172833333E0,4.910722866E-1,8.406021726E-1,4.949072320E-5,1.090013398E-3,1.499098476E-3,-1.424481055E-3
6.206200000E0,4.910721548E-1,8.406406901E-1,9.034464808E-5,6.740959854E-4,2.765427058E-3,-1.042334222E-2
6.239566667E0,4.910783156E-1,8.406471573E-1,2.581170139E-4,2.412392812E-4,1.735742579E-3,-3.148392070E-3
6.272933333E0,4.910893798E-1,8.406567888E-1,2.284353374E-4,5.139655652E-4,-3.493987423E-3,1.374511544E-2
6.306300000E0,4.910935599E-1,8.406814559E-1,2.518639466E-6,1.156493182E-3,-8.484694332E-3,5.431849570E-3
6.339666667E0,4.910895478E-1,8.407339655E-1,-3.283798294E-4,1.039750421E-3,-3.421464342E-3,-1.245060961E-2
6.373033333E0,4.910716460E-1,8.407508419E-1,-3.013358768E-4,1.624998488E-4,-2.216319188E-4,-1.434319435E-2
6.406400000E0,4.910694387E-1,8.407448096E-1,-2.237297993E-4,3.058359894E-5,-3.373364568E-3,3.088129502E-3
6.439766667E0,4.910567158E-1,8.407528828E-1,-5.771007046E-4,4.485065514E-4,-3.423416266E-3,1.197408307E-2
6.473133333E0,4.910309268E-1,8.407747400E-1,-5.215257849E-4,8.330460685E-4,5.730620318E-3,3.863316409E-3
6.506500000E0,4.910219126E-1,8.408084748E-1,-1.167957692E-4,7.630859918E-4,4.069856224E-3,-9.872124575E-3
6.539866667E0,4.910231327E-1,8.408256632E-1,-2.071995531E-4,1.326222663E-4,-2.674379085E-3,-1.049235367E-2
6.573233333E0,4.910080855E-1,8.408173251E-1,-3.948396571E-4,-4.083789406E-5,2.384768475E-3,-1.823112358E-2
6.606600000E0,4.909967837E-1,8.408229380E-1,-3.988656342E-5,-8.273956372E-4,1.359854315E-2,-2.509658115E-2
6.639966667E0,4.910054237E-1,8.407621102E-1,5.486161049E-4,-2.004075754E-3,1.090693946E-2,-1.950807310E-2
6.673333333E0,4.910333947E-1,8.406891993E-1,7.418249813E-4,-2.057037938E-3,1.957626859E-3,9.260136600E-3
6.706700000E0,4.910549282E-1,8.406248372E-1,6.146924670E-4,-1.399308637E-3,-2.123168903E-3,1.329796322E-2
6.740066667E0,4.910744152E-1,8.405958188E-1,6.025160863E-4,-1.015735359E-3,4.390503381E-4,4.987211428E-3
6.773433333E0,4.910951361E-1,8.405570538E-1,6.495746818E-4,-1.181122755E-3,3.564170360E-3,1.763099516E-3
6.806800000E0,4.911177635E-1,8.405169985E-1,8.249178977E-4,-9.224530334E-4,2.504371605E-3,-5.996831228E-3
6.840166667E0,4.911501856E-1,8.404954955E-1,8.691967578E-4,-1.392284871E-3,6.190036201E-5,1.113504560E-2
6.873533333E0,4.911757678E-1,8.404240867E-1,7.772841490E-4,-6.461779346E-4,3.547057838E-3,2.717481073E-2
6.906900000E0,4.912020564E-1,8.404523739E-1,1.081607286E-3,9.414698593E-4,-3.573162356E-3,3.552297630E-2
6.940266667E0,4.912479471E-1,8.404869141E-1,7.155109028E-4,1.474919513E-3,-1.527205337E-2,7.843370085E-3
6.973633333E0,4.912498048E-1,8.405508002E-1,-1.400712142E-4,1.619330481E-3,-1.800022079E-2,-5.185021848E-3
7.007000000E0,4.912385997E-1,8.405949775E-1,-4.334251970E-4,1.024489759E-3,-9.788454384E-3,-1.805564027E-2
7.040366667E0,4.912208809E-1,8.406191678E-1,-7.604391635E-4,4.152788781E-4,-8.510152929E-3,-1.515530631E-2
7.073733333E0,4.911878530E-1,8.406226904E-1,-1.045050410E-3,-1.530660098E-5,2.552774028E-4,-5.882376062E-3
7.107100000E0,4.911511412E-1,8.406181463E-1,-7.731355140E-4,1.135716204E-5,1.242907015E-2,8.479048979E-3
7.140466667E0,4.911362591E-1,8.406234483E-1,-1.557364171E-4,5.535710560E-4,9.846218180E-3,8.472260004E-3
7.173833333E0,4.911407484E-1,8.406550880E-1,-5.305874697E-5,7.034016357E-4,1.201535054E-3,4.604246250E-3
7.207200000E0,4.911327184E-1,8.406703886E-1,-1.793776248E-4,7.000008665E-4,-3.895824949E-3,-3.745835316E-3
7.240566667E0,4.911287779E-1,8.407018013E-1,-2.499010556E-4,6.053954857E-4,-1.396185691E-3,-1.070044571E-2
