Pendulum_Bob
t,x,y,v_{x},v_{y},a_{x},a_{y}
0.000000000E0,5.375280766E-1,3.006639374E-1,,,,
3.336666667E-2,5.375330714E-1,3.006675371E-1,-9.154081230E-5,-9.810045642E-5,,
6.673333333E-2,5.375219678E-1,3.006573908E-1,-5.540154085E-4,-1.126669129E-4,-4.974777727E-2,-9.464306886E-3
1.001000000E-1,5.374961001E-1,3.006600185E-1,-3.107015591E-3,-5.550282467E-4,-5.267721720E-1,-1.588156896E-2
1.334666667E-1,5.373146263E-1,3.006203519E-1,-3.247900142E-2,-1.356907723E-3,-8.168619640E-1,-2.433785243E-2
1.668333333E-1,5.353286681E-1,3.005694675E-1,-6.432505908E-2,-2.060206222E-3,-6.901226590E-1,-4.208779964E-2
2.002000000E-1,5.330220007E-1,3.004828675E-1,-7.517933054E-2,-4.082083531E-3,-6.805397222E-1,-2.462840956E-2
2.335666667E-1,5.303117008E-1,3.002970564E-1,-1.070871266E-1,-4.241639717E-3,-8.372348757E-1,-1.823888763E-2
2.669333333E-1,5.258757197E-1,3.001998087E-1,-1.369965495E-1,-4.483521057E-3,-6.675039277E-1,-2.981598624E-2
3.003000000E-1,5.211694644E-1,2.999978561E-1,-1.480888257E-1,-6.767147038E-3,-5.583952402E-1,-8.621980368E-2
3.336666667E-1,5.159932588E-1,2.997482145E-1,-1.731232840E-1,-9.875349894E-3,-4.429446435E-1,-1.783220468E-1
3.670333333E-1,5.096163706E-1,2.993388411E-1,-1.829492250E-1,-1.837645918E-2,-3.122908128E-1,-3.220116655E-2
4.004000000E-1,5.037844472E-1,2.985218921E-1,-1.872753122E-1,-1.480939369E-2,-2.702402364E-1,1.689735445E-1
4.337666667E-1,4.971188647E-1,2.983505609E-1,-2.049751993E-1,-3.672515534E-3,-3.162409858E-1,2.104910452E-1
4.671333333E-1,4.901057689E-1,2.982768129E-1,-2.083448975E-1,-1.787328428E-3,-5.300207461E-2,6.077096822E-2
5.005000000E-1,4.832153152E-1,2.982312865E-1,-2.071511808E-1,8.745382027E-5,-7.953333105E-3,4.468141172E-2
5.338666667E-1,4.762818801E-1,2.982826490E-1,-2.091313455E-1,1.547633560E-3,2.275593762E-1,5.070563157E-2
5.672333333E-1,4.692592834E-1,2.983345653E-1,-1.945316523E-1,3.052390138E-3,5.228698898E-1,3.897428239E-2
6.006000000E-1,4.633001345E-1,2.984863451E-1,-1.706322118E-1,4.571635174E-3,5.427126248E-1,4.766494552E-3
6.339666667E-1,4.578724272E-1,2.986396457E-1,-1.588599267E-1,3.342107909E-3,4.429730219E-1,5.192363728E-2
6.673333333E-1,4.526988820E-1,2.987093751E-1,-1.428619672E-1,6.977385052E-3,6.357467502E-1,1.878004423E-2
7.007000000E-1,4.483387719E-1,2.991052699E-1,-1.156429463E-1,6.882502405E-3,8.115700992E-1,-4.253514778E-2
7.340666667E-1,4.449816427E-1,2.991686675E-1,-8.795819416E-2,2.002449144E-3,7.772953504E-1,-1.440871072E-1
7.674333333E-1,4.424690284E-1,2.992389000E-1,-6.392784149E-2,-1.479772825E-3,8.916821032E-1,-1.265697239E-1
8.008000000E-1,4.407155248E-1,2.990699173E-1,-3.020374744E-2,-7.180490073E-3,8.607124996E-1,-8.582884912E-2
8.341666667E-1,4.404534317E-1,2.987597220E-1,-2.494999665E-3,-7.549498906E-3,7.972327338E-1,3.718491568E-2
8.675333333E-1,4.405490251E-1,2.985661141E-1,1.902797005E-2,-4.135668755E-3,7.221926755E-1,5.625518002E-2
9.009000000E-1,4.417232315E-1,2.984837350E-1,4.775654972E-2,-3.431282227E-3,1.014442316E0,1.281728997E-2
9.342666667E-1,4.437359789E-1,2.983371332E-1,8.454572206E-2,-3.868435526E-3,9.301473306E-1,2.594441346E-5
9.676333333E-1,4.473652494E-1,2.982255814E-1,1.141812143E-1,-3.167154244E-3,6.558849363E-1,1.997932603E-2
1.001000000E0,4.513556719E-1,2.981257784E-1,1.255498710E-1,-2.613781785E-3,5.374589262E-1,1.921116626E-2
1.034366667E0,4.557436108E-1,2.980511550E-1,1.485427308E-1,-1.856723594E-3,6.549439979E-1,6.433097307E-3
1.067733333E0,4.612684235E-1,2.980018730E-1,1.723111786E-1,-2.048272049E-3,7.152642269E-1,9.973865229E-3
1.101100000E0,4.672425101E-1,2.979144670E-1,1.936743891E-1,-1.559977670E-3,4.637826495E-1,3.511889694E-2
1.134466667E0,4.741929611E-1,2.978977705E-1,2.067076377E-1,5.321707542E-4,2.492369578E-1,6.291636108E-2
1.167833333E0,4.810367998E-1,2.979499805E-1,2.074289575E-1,2.630095846E-3,7.324807915E-2,3.442240899E-2
1.201200000E0,4.880353868E-1,2.980732856E-1,2.121441680E-1,3.074832800E-3,6.795684297E-2,-1.121497878E-3
1.234566667E0,4.951938873E-1,2.981551744E-1,2.125952232E-1,2.254297979E-3,-1.066546034E-1,4.030171235E-3
1.267933333E0,5.022225747E-1,2.982237224E-1,2.049438031E-1,3.210205542E-3,-4.343850784E-1,9.683857666E-3
1.301300000E0,5.088704704E-1,2.983694021E-1,1.843776692E-1,3.397664022E-3,-4.149773856E-1,2.942155199E-2
1.334666667E0,5.145267112E-1,2.984504599E-1,1.732826003E-1,4.443998784E-3,-4.005630331E-1,3.154832752E-3
1.368033333E0,5.204341959E-1,2.986659649E-1,1.628705733E-1,4.589227560E-3,-4.156559490E-1,4.518184669E-2
1.401400000E0,5.253956074E-1,2.987567143E-1,1.419232960E-1,6.147508908E-3,-7.813443748E-1,-7.942035790E-2
1.434766667E0,5.299052105E-1,2.990762087E-1,1.138613950E-1,1.665614377E-3,-8.760066670E-1,-7.239680444E-2
1.468133333E0,5.329939579E-1,2.988678663E-1,8.012603423E-2,-2.034682312E-3,-8.073741539E-1,-3.502509418E-2
1.501500000E0,5.352522879E-1,2.989404276E-1,6.049556462E-2,1.725113556E-3,-7.321989235E-1,-3.488637771E-2
1.534866667E0,5.370310285E-1,2.989829889E-1,3.377839189E-2,-4.296530919E-3,-7.788777223E-1,-1.013905186E-1
1.568233333E0,5.375064326E-1,2.986537057E-1,5.250336783E-3,-6.981295178E-3,-1.013055008E0,-4.264549842E-2
1.601600000E0,5.373814010E-1,2.985171038E-1,-2.987434650E-2,-5.343007409E-3,-9.784249795E-1,5.374043669E-2
1.634966667E0,5.355128178E-1,2.982971490E-1,-6.494510207E-2,-4.467822866E-3,-7.664654352E-1,4.991819042E-2
1.668333333E0,5.330473979E-1,2.982189511E-1,-7.910134490E-2,-1.366087448E-3,-6.940302915E-1,9.065986142E-3
1.701700000E0,5.302341214E-1,2.982059855E-1,-1.080770047E-1,-3.449690742E-3,-7.939671985E-1,-4.478460999E-2
1.735066667E0,5.258350591E-1,2.979887417E-1,-1.373439256E-1,-5.511691197E-3,-6.628215246E-1,-7.715108574E-4
1.768433333E0,5.210687035E-1,2.978381720E-1,-1.495322060E-1,-2.995185044E-3,-6.597668194E-1,-2.118493009E-1
1.801800000E0,5.158562765E-1,2.977888630E-1,-1.792110022E-1,-1.712322739E-2,-6.741052470E-1,-2.600282351E-1
1.835166667E0,5.091093559E-1,2.966954819E-1,-2.003915405E-1,-2.600138582E-2,-4.388021596E-1,3.878358409E-2
1.868533333E0,5.024834811E-1,2.960537039E-1,-2.039264552E-1,-1.147494974E-2,-1.079264870E-1,3.296507873E-1
1.901900000E0,4.955006638E-1,2.959297203E-1,-2.093679418E-1,-2.872948423E-3,5.238810873E-2,1.525853435E-1
1.935266667E0,4.885116604E-1,2.958619825E-1,-2.009137757E-1,-2.143815074E-3,2.045484779E-1,8.883191176E-2
1.968633333E0,4.820930178E-1,2.957866563E-1,-1.931505827E-1,2.257239480E-3,1.106183396E-1,4.215857352E-2
2.002000000E0,4.756220782E-1,2.960126156E-1,-1.948464226E-1,2.575277054E-3,1.422671361E-1,6.157063826E-2
2.035366667E0,4.690902666E-1,2.959585132E-1,-1.852994514E-1,3.754087697E-3,4.309841666E-1,-7.073733621E-2
2.068733333E0,4.632564281E-1,2.962631384E-1,-1.644509693E-1,1.132575387E-3,5.850126153E-1,-3.628702564E-2
2.102100000E0,4.581159052E-1,2.960340937E-1,-1.459449181E-1,-2.363297653E-3,6.654167711E-1,3.112705271E-2
2.135466667E0,4.535170373E-1,2.961054276E-1,-1.215378210E-1,5.200724799E-3,7.686826395E-1,9.829333423E-2
2.168833333E0,4.500052813E-1,2.963811554E-1,-9.291506314E-2,4.907636255E-3,7.745027116E-1,-8.518400468E-2
2.202200000E0,4.473165054E-1,2.964329306E-1,-7.014713247E-2,-1.451277781E-3,7.191801427E-1,-1.531971569E-1
2.235566667E0,4.453241293E-1,2.962843068E-1,-4.570315503E-2,-5.539291511E-3,6.317224031E-1,-2.992961646E-2
2.268933333E0,4.442665815E-1,2.960632752E-1,-2.625560070E-2,-3.741434388E-3,7.251224351E-1,2.716272629E-2
2.302300000E0,4.435720056E-1,2.960346284E-1,-6.424781221E-4,-2.511769670E-3,8.770646536E-1,3.594902543E-2
2.335666667E0,4.442237068E-1,2.958956564E-1,3.504465810E-2,-2.468923500E-3,9.832016562E-1,-1.448314852E-3
2.369033333E0,4.459106524E-1,2.958698689E-1,6.452488146E-2,-1.748303481E-3,9.584154460E-1,4.679124570E-2
2.402400000E0,4.485296672E-1,2.957789863E-1,9.799166882E-2,-2.244303765E-4,9.047795364E-1,2.428522984E-2
2.435766667E0,4.524499631E-1,2.958548919E-1,1.271063248E-1,9.194138147E-4,6.639747410E-1,-1.369302752E-2
2.469133333E0,4.570118960E-1,2.958403418E-1,1.415697303E-1,-1.701729229E-3,3.737769087E-1,-7.405336783E-2
2.502500000E0,4.618973831E-1,2.957413299E-1,1.513560144E-1,-4.037517123E-3,5.874551842E-1,2.804733476E-2
2.535866667E0,4.671123873E-1,2.955709049E-1,1.783411267E-1,-5.990611862E-4,6.477655980E-1,7.678452388E-2
2.569233333E0,4.737986810E-1,2.957013525E-1,2.002037744E-1,2.700349748E-3,1.887272376E-1,2.940101249E-3
2.602600000E0,4.804726525E-1,2.957511082E-1,1.892689014E-1,-1.031968854E-3,-1.539110127E-1,-6.254889246E-3
2.635966667E0,4.864292257E-1,2.956324858E-1,1.858415406E-1,1.073542119E-3,9.537795164E-2,4.942331783E-2
2.669333333E0,4.928744780E-1,2.958227492E-1,1.984996118E-1,4.168270753E-3,-6.880836088E-2,6.607939097E-3
2.702700000E0,4.996757664E-1,2.959106484E-1,1.844913085E-1,6.924253058E-4,-2.386806755E-1,-2.045764681E-3
2.736066667E0,5.051861980E-1,2.958689571E-1,1.748908949E-1,3.077857811E-3,-3.841702931E-1,2.347875199E-2
2.769433333E0,5.113468188E-1,2.961160441E-1,1.669305125E-1,4.227062352E-3,-3.569839580E-1,-6.812018707E-3
2.802800000E0,5.163260275E-1,2.961510431E-1,1.451942677E-1,1.091021370E-3,-4.899517378E-1,-1.057606161E-2
2.836166667E0,5.210361163E-1,2.961888516E-1,1.363050305E-1,3.630559312E-3,-5.582838121E-1,-1.666652330E-2
2.869533333E0,5.254221166E-1,2.963933224E-1,1.101669103E-1,1.366553443E-3,-8.212315839E-1,-6.792029362E-2
2.902900000E0,5.283879214E-1,2.962800463E-1,7.771112465E-2,-2.716140914E-3,-7.285072118E-1,-1.193710505E-2
2.936266667E0,5.306080390E-1,2.962120652E-1,6.204109209E-2,1.008899887E-3,-7.016912282E-1,8.646487160E-3
2.969633333E0,5.325281303E-1,2.963473735E-1,3.449025597E-2,-6.881116198E-4,-7.949862593E-1,-4.365688145E-2
3.003000000E0,5.329096887E-1,2.961661453E-1,4.093049751E-3,-3.911950434E-3,-9.422760744E-1,-6.854938736E-2
3.036366667E0,5.328012732E-1,2.960863160E-1,-2.420194791E-2,-3.931091752E-3,-8.438588492E-1,1.765304933E-3
3.069733333E0,5.312946120E-1,2.959038104E-1,-5.565764028E-2,-4.578174840E-3,-8.983492012E-1,3.669827254E-2
3.103100000E0,5.290870533E-1,2.957807992E-1,-8.190953581E-2,-1.342456496E-3,-7.552315050E-1,-2.062174229E-2
3.136466667E0,5.258285157E-1,2.958142238E-1,-1.076313335E-1,-4.610215529E-3,-7.178966647E-1,-7.345067910E-2
3.169833333E0,5.219044556E-1,2.954731441E-1,-1.288151505E-1,-8.437340796E-3,-6.180497561E-1,1.150898261E-2
3.203200000E0,5.172322513E-1,2.952511719E-1,-1.493257654E-1,-3.045772757E-3,-4.153499888E-1,8.118259614E-2
3.236566667E0,5.119394496E-1,2.952698895E-1,-1.577179595E-1,-1.893583780E-3,-5.435556321E-1,-1.716477190E-1
3.269933333E0,5.067072062E-1,2.951248068E-1,-1.806111508E-1,-1.429584458E-2,-5.684749331E-1,-2.319702115E-1
3.303300000E0,4.998866654E-1,2.943158802E-1,-2.028124879E-1,-2.041256601E-2,-3.094120556E-1,2.517503178E-2
3.336666667E0,4.931728528E-1,2.937626082E-1,-1.978785754E-1,-1.091033827E-2,2.189670912E-1,2.979437524E-1
3.370033333E0,4.866815685E-1,2.935877969E-1,-1.883593393E-1,-1.795141157E-4,6.735855239E-2,1.439782661E-1
3.403400000E0,4.806030062E-1,2.937506286E-1,-1.908530744E-1,2.658510850E-5,1.267963354E-1,4.846352178E-2
3.436766667E0,4.739453067E-1,2.935895710E-1,-1.852946803E-1,2.236088505E-4,1.570905754E-1,-2.277057526E-2
3.470133333E0,4.682376746E-1,2.937655508E-1,-1.745619064E-1,1.222227982E-3,4.049033855E-1,3.185005870E-2
3.503500000E0,4.622962088E-1,2.936711344E-1,-1.634036973E-1,5.744171308E-5,4.359249522E-1,-1.252997221E-3
3.536866667E0,4.573332012E-1,2.937693841E-1,-1.417764169E-1,2.592615400E-3,7.338266733E-1,9.158672252E-2
3.570233333E0,4.528349959E-1,2.938441483E-1,-1.170717996E-1,5.229377915E-3,6.539611623E-1,-9.715751068E-2
3.603600000E0,4.495206097E-1,2.941183579E-1,-9.472076121E-2,-1.586227150E-3,5.030737978E-1,-1.145897701E-1
3.636966667E0,4.465139638E-1,2.937382940E-1,-8.539073638E-2,-6.363858707E-3,6.522327966E-1,2.415852159E-2
3.670333333E0,4.438222013E-1,2.936936764E-1,-5.427653451E-2,2.337762372E-3,9.859254261E-1,1.035230234E-1
3.703700000E0,4.428919097E-1,2.938943007E-1,-1.462307326E-2,1.518500527E-3,8.698435908E-1,-6.747648568E-2
3.737066667E0,4.428463548E-1,2.937950110E-1,3.143978839E-3,-3.849410367E-3,8.115992307E-1,-5.579470658E-2
3.770433333E0,4.431017179E-1,2.936374167E-1,3.502218819E-2,-2.176292549E-3,9.035403998E-1,2.780758391E-2
3.803800000E0,4.451835022E-1,2.936497797E-1,6.958768365E-2,-9.522731203E-4,6.843804137E-1,6.974223758E-3
3.837166667E0,4.477455360E-1,2.935738684E-1,7.858257395E-2,-2.430452362E-3,6.083052107E-1,-1.672376189E-3
