Pivot
t,x,y,v_{x},v_{y},a_{x},a_{y}
1.701700000E0,4.899722161E-1,8.394723072E-1,9.609203717E-4,-1.221442672E-3,-1.563326027E-3,4.601127580E-3
1.735066667E0,4.900138571E-1,8.394108830E-1,4.737361082E-4,-3.990322810E-4,-3.388004833E-2,3.878399373E-2
1.768433333E0,4.900038301E-1,8.394456784E-1,-1.404514863E-3,1.764145458E-3,-3.332502038E-2,2.445454943E-2
1.801800000E0,4.899201291E-1,8.395286103E-1,-2.024170113E-3,1.389572391E-3,-7.384585682E-3,-2.126843590E-3
1.835166667E0,4.898687504E-1,8.395384092E-1,-1.593538014E-3,1.092006209E-3,1.916736926E-2,-1.672909168E-2
1.868533333E0,4.898137870E-1,8.396014835E-1,-9.318145414E-4,8.118990620E-4,4.291696619E-2,-3.270146827E-2
1.901900000E0,4.898065673E-1,8.395925899E-1,1.270175971E-3,-1.356706814E-3,4.572228504E-2,-2.927122225E-2
1.935266667E0,4.898985501E-1,8.395109459E-1,2.481260341E-3,-1.442379540E-3,6.439433556E-3,7.902692881E-3
1.968633333E0,4.899721501E-1,8.394963351E-1,1.508452959E-3,-3.930086197E-4,-2.947337010E-2,1.564370235E-2
2.002000000E0,4.899992142E-1,8.394847192E-1,4.115897177E-4,-5.064790130E-4,-2.432594940E-2,8.171310576E-3
2.035366667E0,4.899996169E-1,8.394625361E-1,-1.117399697E-4,4.953953310E-6,-8.532373989E-3,1.690219879E-2
2.068733333E0,4.899917574E-1,8.394850498E-1,-1.485344640E-4,8.153588982E-4,6.432219271E-4,1.049617128E-2
2.102100000E0,4.899897047E-1,8.395169477E-1,-3.067377266E-5,6.881550070E-4,5.881529867E-3,-2.714250270E-2
2.135466667E0,4.899897104E-1,8.395309726E-1,2.103208164E-4,-9.034511363E-4,3.141442679E-3,-2.163903526E-2
2.168833333E0,4.900037401E-1,8.394566574E-1,2.578346467E-4,-1.237273334E-3,6.957405517E-5,8.349409739E-3
2.202200000E0,4.900069166E-1,8.394484053E-1,1.330659310E-4,7.906272221E-5,-2.979745968E-3,2.303845961E-2
2.235566667E0,4.900126200E-1,8.394619335E-1,1.027753860E-4,2.711708401E-4,-2.323168318E-2,1.376441418E-2
2.268933333E0,4.900137751E-1,8.394665014E-1,-1.257549115E-3,8.156537456E-4,-1.873885674E-2,5.060498675E-3
2.302300000E0,4.899286996E-1,8.395163648E-1,-1.637501596E-3,9.060393058E-4,2.334750536E-2,-1.072752631E-2
2.335666667E0,4.899044992E-1,8.395269644E-1,5.618583006E-4,-1.049291289E-4,7.853852454E-2,-3.965118202E-2
2.369033333E0,4.899661942E-1,8.395093626E-1,3.592066033E-3,-1.620558781E-3,6.156890238E-2,-2.776301310E-2
2.402400000E0,4.901442097E-1,8.394188191E-1,5.028500708E-3,-2.272573078E-3,-5.545539480E-2,2.671426798E-2
2.435766667E0,4.903017629E-1,8.393577062E-1,2.006188598E-4,1.598400444E-4,-1.160911759E-1,6.127070232E-2
2.469133333E0,4.901575977E-1,8.394294858E-1,-4.010883219E-3,2.300823715E-3,-4.866616764E-2,1.417677281E-2
2.502500000E0,4.900341033E-1,8.395112478E-1,-2.486204140E-3,1.062438905E-3,4.078976809E-2,-3.229367436E-2
2.535866667E0,4.899916850E-1,8.395003859E-1,-1.021636777E-3,-2.788436271E-4,2.902634480E-2,-9.142687021E-3
2.569233333E0,4.899659260E-1,8.394926397E-1,-6.664877088E-4,5.519267799E-4,9.557558467E-3,1.008021685E-2
2.602600000E0,4.899472081E-1,8.395372178E-1,-4.108002556E-4,7.017976312E-4,7.894193254E-3,-7.090774825E-3
2.635966667E0,4.899385120E-1,8.395394729E-1,-1.304436347E-4,-1.792205505E-4,5.545515523E-3,-1.540339682E-2
2.669333333E0,4.899385031E-1,8.395252578E-1,-2.189902429E-5,-3.210363020E-4,1.111666055E-3,-5.645383358E-3
2.702700000E0,4.899370506E-1,8.395180491E-1,-7.634863314E-5,-4.563678490E-4,2.435774096E-3,1.744290802E-4
2.736066667E0,4.899334081E-1,8.394948029E-1,1.039221125E-4,-4.310129156E-4,4.459894873E-3,1.703859322E-2
2.769433333E0,4.899439856E-1,8.394892862E-1,2.906152067E-4,6.713832920E-4,6.082709890E-3,2.389083402E-2
2.802800000E0,4.899528018E-1,8.395396065E-1,4.459050829E-4,1.382371520E-3,3.055241345E-3,-6.158398926E-3
2.836166667E0,4.899737424E-1,8.395815365E-1,5.598573770E-4,2.489194099E-4,-1.729978842E-3,-2.463763822E-2
2.869533333E0,4.899901630E-1,8.395562177E-1,3.110233461E-4,-5.601225888E-4,-1.644792767E-2,7.154350530E-3
2.902900000E0,4.899944980E-1,8.395441576E-1,-4.911161593E-4,7.660142121E-4,-5.255835263E-2,5.198389977E-2
2.936266667E0,4.899573892E-1,8.396073364E-1,-3.068464587E-3,3.039032008E-3,-3.906218864E-2,1.739325258E-2
2.969633333E0,4.897897291E-1,8.397469623E-1,-3.750178545E-3,2.354416068E-3,3.695069108E-2,-5.176550838E-2
3.003000000E0,4.897071273E-1,8.397644544E-1,-2.735530419E-4,-8.987311207E-4,7.575005227E-2,-5.077061915E-2
3.036366667E0,4.897714740E-1,8.396869870E-1,1.774006900E-3,-1.321649778E-3,4.328775618E-2,-1.088430276E-2
3.069733333E0,4.898255126E-1,8.396762563E-1,2.176857516E-3,-1.034258252E-3,8.820195120E-3,-1.880371198E-2
3.103100000E0,4.899167430E-1,8.396179675E-1,2.567691773E-3,-2.775959544E-3,-1.124609398E-2,-1.165160643E-2
3.136466667E0,4.899968633E-1,8.394910073E-1,1.436937494E-3,-2.229135933E-3,-3.390942457E-2,3.111433895E-2
3.169833333E0,4.900126346E-1,8.394692098E-1,1.055286682E-4,-1.712086682E-4,-2.676682149E-2,4.845301162E-2
3.203200000E0,4.900039056E-1,8.394795820E-1,-3.095909485E-4,8.411470352E-4,-7.667826042E-3,1.878468334E-2
3.236566667E0,4.899919746E-1,8.395253424E-1,-3.661991582E-4,1.190807287E-3,5.802185219E-3,-9.594354430E-3
3.269933333E0,4.899794679E-1,8.395590485E-1,2.489489596E-5,1.905998283E-4,1.215871329E-2,-3.201513573E-2
3.303300000E0,4.899936359E-1,8.395380618E-1,5.436288234E-4,-1.088396715E-3,5.431819764E-3,-2.487375065E-2
3.336666667E0,4.900157460E-1,8.394864162E-1,4.015744209E-4,-1.491531332E-3,-3.503994625E-3,7.984015837E-3
3.370033333E0,4.900204343E-1,8.394385269E-1,2.084910201E-4,-5.940526286E-4,-7.939572550E-3,2.223048527E-2
3.403400000E0,4.900296593E-1,8.394467731E-1,-2.803843616E-5,2.271390105E-4,-2.189702709E-2,2.254327586E-2
3.436766667E0,4.900185632E-1,8.394536846E-1,-1.222369632E-3,7.122873840E-4,-1.769202632E-2,3.898264624E-3
3.470133333E0,4.899480865E-1,8.394943064E-1,-1.506014193E-3,7.073388028E-4,3.632466421E-2,-1.284340132E-2
3.503500000E0,4.899180618E-1,8.395008877E-1,1.201774625E-3,-2.927081392E-4,6.420195199E-2,-3.342998897E-2
3.536866667E0,4.900282850E-1,8.394747730E-1,3.293652623E-3,-1.489669526E-3,4.305856905E-2,-1.823189801E-2
3.570233333E0,4.901378583E-1,8.394014771E-1,3.711167399E-3,-1.710804188E-3,-5.394904209E-2,1.544653994E-2
3.603600000E0,4.902759435E-1,8.393606053E-1,3.571043656E-4,-3.447825089E-4,-1.009001988E-1,5.004715173E-2
3.636966667E0,4.901616890E-1,8.393784686E-1,-4.071221120E-3,1.651605447E-3,-5.107466835E-2,1.886331216E-2
3.670333333E0,4.900042574E-1,8.394708225E-1,-2.948735645E-3,1.314798672E-3,4.341962757E-2,-1.805764451E-2
3.703700000E0,4.899649101E-1,8.394662095E-1,-6.511289610E-4,-1.293348445E-4,4.028211244E-2,-2.681644649E-2
3.737066667E0,4.899608054E-1,8.394621915E-1,-3.325403591E-4,-2.466007586E-4,5.082407148E-3,-2.095429246E-3
3.770433333E0,4.899427185E-1,8.394497530E-1,-4.591200394E-4,-3.147809818E-4,3.877197589E-4,4.589156360E-3
3.803800000E0,4.899301668E-1,8.394411851E-1,-2.684292939E-4,5.036814943E-5,5.876343783E-3,3.904276103E-3
3.837166667E0,4.899248054E-1,8.394531143E-1,-6.211662161E-5,6.677035304E-5,5.584546470E-3,2.996447292E-3
3.870533333E0,4.899260215E-1,8.394456409E-1,1.069441078E-4,7.996265671E-5,5.221471720E-3,-3.723359596E-3
3.903900000E0,4.899319421E-1,8.394584504E-1,2.780217536E-4,1.326376664E-6,-3.453864595E-4,1.352717399E-3
3.937266667E0,4.899445748E-1,8.394457294E-1,1.370673006E-4,-3.233725592E-5,-3.283901039E-3,2.449735799E-3
3.970633333E0,4.899410890E-1,8.394562925E-1,-3.449881163E-5,3.188260526E-4,4.995430531E-3,2.700891066E-3
4.004000000E0,4.899422726E-1,8.394670058E-1,4.637438693E-4,1.264984094E-4,1.030115516E-2,-1.064983495E-2
4.037366667E0,4.899720362E-1,8.394647341E-1,7.811390932E-4,-4.003255160E-4,2.877520481E-3,-1.358235047E-2
4.070733333E0,4.899944006E-1,8.394402907E-1,5.763284118E-4,-8.327196784E-4,-1.750393847E-2,1.040307797E-2
4.104100000E0,4.900104965E-1,8.394091640E-1,-2.879117136E-4,1.570524708E-4,-5.079778073E-2,5.510143975E-2
4.137466667E0,4.899751873E-1,8.394507714E-1,-2.774992064E-3,2.929706374E-3,-3.560048935E-2,1.958837491E-2
4.170833333E0,4.898253121E-1,8.396046730E-1,-3.225070400E-3,2.142216132E-3,2.543036492E-2,-3.652094802E-2
4.204200000E0,4.897599676E-1,8.395937286E-1,-6.567230612E-4,-4.379235730E-4,6.299334477E-2,-5.067752717E-2
4.237566667E0,4.897814867E-1,8.395754489E-1,1.104042048E-3,-8.718880716E-4,5.332783544E-2,-7.773369771E-3
4.270933333E0,4.898336440E-1,8.395355446E-1,2.686734626E-3,-1.053846910E-3,1.289924776E-2,-2.060704087E-2
4.304300000E0,4.899607815E-1,8.395051222E-1,2.419040416E-3,-2.004123632E-3,-2.330198750E-2,-1.428905136E-3
4.337666667E0,4.899950747E-1,8.394018027E-1,6.304558418E-4,-1.683465324E-3,-3.605883570E-2,3.456409828E-2
4.371033333E0,4.900028539E-1,8.393927790E-1,1.148495120E-4,7.206430892E-4,-1.250366542E-2,4.999799712E-2
4.404400000E0,4.900027389E-1,8.394498936E-1,-1.588017968E-4,1.731543848E-3,-5.783011401E-3,1.625258086E-2
4.437766667E0,4.899922566E-1,8.395083307E-1,-3.005080411E-4,1.679565962E-3,4.129796631E-3,-3.099233133E-2
4.471133333E0,4.899826850E-1,8.395619767E-1,8.916866834E-5,-1.140465637E-4,1.184422748E-2,-4.411494890E-2
4.504500000E0,4.899982071E-1,8.395007200E-1,5.791097395E-4,-1.757289160E-3,3.126696080E-3,-1.789051607E-2
4.537866667E0,4.900213310E-1,8.394447069E-1,3.286986013E-4,-1.119415182E-3,-6.141876841E-3,2.260521591E-2
4.571233333E0,4.900201422E-1,8.394260176E-1,3.831280746E-5,-1.576843713E-4,-7.145457500E-3,2.192576063E-2
4.604600000E0,4.900238877E-1,8.394341841E-1,-5.156696132E-5,3.620833729E-4,-2.182495265E-2,2.221394150E-2
4.637966667E0,4.900167010E-1,8.394501807E-1,-1.317992047E-3,1.198091719E-3,-1.399883350E-2,7.021007600E-3
4.671333333E0,4.899359337E-1,8.395141368E-1,-1.420285229E-3,1.131388858E-3,3.650885048E-2,-2.230640966E-2
4.704700000E0,4.899219206E-1,8.395256820E-1,1.313977038E-3,-4.971052988E-4,6.614770044E-2,-3.968363733E-2
4.738066667E0,4.900236198E-1,8.394809633E-1,3.309163922E-3,-1.607363363E-3,4.286052935E-2,-1.913833394E-2
4.771433333E0,4.901427522E-1,8.394184173E-1,3.947293547E-3,-1.748195049E-3,-4.647648097E-2,1.571460527E-2
4.804800000E0,4.902870358E-1,8.393643004E-1,7.837707843E-4,-6.266066790E-4,-9.859727659E-2,4.796130896E-2
4.838166667E0,4.901950558E-1,8.393766018E-1,-3.580173190E-3,1.549985210E-3,-6.103624474E-2,2.782718143E-2
4.871533333E0,4.900481189E-1,8.394677361E-1,-3.192001833E-3,1.588925275E-3,3.154389671E-2,-1.797457004E-2
4.904900000E0,4.899820429E-1,8.394826360E-1,-1.132422250E-3,-7.076631103E-5,4.188730964E-2,-3.025570173E-2
4.938266667E0,4.899725486E-1,8.394630136E-1,-3.221924577E-4,-4.364149491E-4,1.112547062E-2,-4.681275904E-3
4.971633333E0,4.899605419E-1,8.394535126E-1,-5.016121350E-4,-2.682787583E-4,1.561837930E-3,7.156603943E-3
5.005000000E0,4.899390744E-1,8.394451105E-1,-3.018793199E-4,-1.029587672E-5,5.650208963E-3,4.994312768E-3
5.038366667E0,4.899403965E-1,8.394528255E-1,-9.354270407E-7,1.441058883E-4,6.333529167E-3,2.064835081E-4
5.071733333E0,4.899390119E-1,8.394547271E-1,4.766636090E-5,-4.179647831E-5,1.157615835E-3,-4.921623793E-3
5.105100000E0,4.899435774E-1,8.394500363E-1,1.112402280E-4,-1.926695932E-4,4.447076614E-4,-3.447993789E-4
5.138466667E0,4.899464354E-1,8.394418696E-1,6.083997888E-5,-8.797278063E-5,1.292269785E-3,4.092019263E-3
5.171833333E0,4.899476375E-1,8.394441656E-1,1.742914935E-4,1.246615298E-4,7.611595134E-3,-8.033230364E-3
5.205200000E0,4.899580664E-1,8.394501887E-1,5.744259831E-4,-5.291206333E-4,6.054627359E-3,-6.171293798E-3
5.238566667E0,4.899859708E-1,8.394088556E-1,6.587662425E-4,-5.905075391E-4,-9.852569497E-3,1.229206633E-2
5.271933333E0,4.900020281E-1,8.394107822E-1,-8.964680755E-5,5.127570923E-4,-4.170619415E-2,4.660937798E-2
5.305300000E0,4.899799884E-1,8.394430736E-1,-2.061969632E-3,2.358600554E-3,-4.876236671E-2,2.454155381E-2
5.338666667E0,4.898644260E-1,8.395681795E-1,-3.637682394E-3,2.641192222E-3,6.645158909E-3,-2.292277247E-2
5.372033333E0,4.897372337E-1,8.396193292E-1,-1.761084385E-3,4.659845983E-4,6.662605990E-2,-5.513443122E-2
5.405400000E0,4.897469030E-1,8.395992762E-1,1.278159948E-3,-1.111685853E-3,6.322582491E-2,-2.324123681E-2
5.438766667E0,4.898225296E-1,8.395451427E-1,2.424963413E-3,-1.146458434E-3,1.051010468E-2,-1.148617365E-2
5.472133333E0,4.899087289E-1,8.395227692E-1,1.971077705E-3,-1.544420487E-3,-1.667676063E-2,-4.480664997E-3
5.505500000E0,4.899540662E-1,8.394420783E-1,1.145021484E-3,-1.845035147E-3,-2.140181126E-2,1.746064152E-2
5.538866667E0,4.899851400E-1,8.393996438E-1,6.145202463E-4,-2.382286420E-4,-1.672392268E-2,4.183267362E-2
5.572233333E0,4.899950752E-1,8.394261805E-1,1.010317575E-5,1.114411753E-3,-1.626554116E-2,3.337635662E-2
5.605600000E0,4.899858142E-1,8.394740122E-1,-4.790797572E-4,1.870225279E-3,-1.810209346E-3,-6.097053653E-3
5.638966667E0,4.899631046E-1,8.395509869E-1,-1.963614857E-4,9.767485609E-4,1.408241345E-2,-4.437298718E-2
5.672333333E0,4.899727103E-1,8.395391939E-1,5.853384910E-4,-1.385879688E-3,9.127637585E-3,-3.596353385E-2
5.705700000E0,4.900021662E-1,8.394585025E-1,4.853438175E-4,-1.639443953E-3,-4.888919119E-3,9.223815895E-3
5.739066667E0,4.900050989E-1,8.394297884E-1,1.011416868E-4,-4.578460041E-4,-2.132712034E-3,2.866476077E-2
5.772433333E0,4.900089157E-1,8.394279490E-1,3.674348106E-4,2.356984765E-4,-2.061135085E-3,1.751903001E-2
5.805800000E0,4.900296191E-1,8.394455173E-1,1.073115325E-4,7.105323235E-4,-2.893666611E-2,1.783471997E-2
5.839166667E0,4.900160770E-1,8.394753651E-1,-1.578809949E-3,1.369101457E-3,-1.727467609E-2,-4.628071995E-3
5.872533333E0,4.899242598E-1,8.395368820E-1,-1.487861739E-3,6.775720960E-4,3.524811216E-2,-2.385446132E-2
5.905900000E0,4.899167870E-1,8.395205818E-1,1.111336315E-3,-6.068455871E-4,6.981581989E-2,-3.308782532E-2
5.939266667E0,4.899984230E-1,8.394963852E-1,3.256449123E-3,-1.313644722E-3,4.799020103E-2,-2.096595024E-2
5.972633333E0,4.901341007E-1,8.394329179E-1,4.318471762E-3,-2.125318381E-3,-3.117760387E-2,2.878168435E-3
6.006000000E0,4.902866090E-1,8.393545556E-1,1.562040565E-3,-1.257184484E-3,-9.482662542E-2,4.107721024E-2
6.039366667E0,4.902383409E-1,8.393490218E-1,-2.722932234E-3,8.189161483E-4,-7.535825341E-2,3.602254413E-2
6.072733333E0,4.901048987E-1,8.394092046E-1,-3.476420555E-3,1.338614460E-3,9.995884119E-3,-1.445100648E-3
6.106100000E0,4.900063477E-1,8.394383520E-1,-1.877832955E-3,5.020009146E-4,3.995507742E-2,-2.027546897E-2
6.139466667E0,4.899795846E-1,8.394427048E-1,-6.055061381E-4,-3.107733996E-5,2.581681429E-2,-1.065351645E-2
6.172833333E0,4.899659403E-1,8.394362781E-1,-2.720535868E-4,-2.008414195E-4,6.348126587E-3,9.199227143E-4
6.206200000E0,4.899614296E-1,8.394293020E-1,-1.663947248E-4,1.852219372E-5,2.781362362E-3,5.994281137E-3
6.239566667E0,4.899548362E-1,8.394375141E-1,-1.252494936E-4,2.629727400E-4,4.253328420E-3,2.728245102E-3
6.272933333E0,4.899530713E-1,8.394468510E-1,1.181411168E-4,1.862561520E-4,4.001195111E-3,-1.624323881E-3
6.306300000E0,4.899627202E-1,8.394499436E-1,1.939053565E-4,1.213402877E-4,-1.362355773E-3,3.348955687E-4
6.339666667E0,4.899660112E-1,8.394549485E-1,-9.045386444E-6,2.201388040E-4,-8.503372353E-4,1.096908440E-3
6.373033333E0,4.899621165E-1,8.394646342E-1,9.041365569E-5,2.204623162E-4,-2.281206108E-3,5.075265042E-3
6.406400000E0,4.899720448E-1,8.394696607E-1,-3.868019965E-5,4.815820281E-4,-1.035430875E-2,1.253685931E-2
6.439766667E0,4.899595353E-1,8.394967718E-1,-6.823072307E-4,1.117980242E-3,-3.385144426E-2,2.995489168E-2
6.473133333E0,4.899265122E-1,8.395442672E-1,-2.169020424E-3,2.383427369E-3,-3.558828281E-2,1.814281633E-2
6.506500000E0,4.898147893E-1,8.396558259E-1,-3.350025000E-3,2.657363798E-3,6.958147076E-3,-3.049696241E-2
6.539866667E0,4.897029538E-1,8.397216020E-1,-1.763566285E-3,2.596328477E-4,6.057879885E-2,-4.958617753E-2
6.573233333E0,4.896971007E-1,8.396731520E-1,9.813450530E-4,-1.093895169E-3,6.459159809E-2,-2.840428581E-2
6.606600000E0,4.897684423E-1,8.396486027E-1,2.586427426E-3,-1.219865332E-3,2.217532260E-2,-3.718832214E-3
6.639966667E0,4.898697016E-1,8.395917463E-1,2.500357639E-3,-1.553104471E-3,-1.335892779E-2,-1.224874933E-2
6.673333333E0,4.899352995E-1,8.395449588E-1,1.539183933E-3,-1.859649299E-3,-2.746007393E-2,1.102797546E-2
6.706700000E0,4.899724165E-1,8.394676457E-1,6.835247370E-4,-1.137875938E-3,-1.991682437E-2,2.705272644E-2
6.740066667E0,4.899809134E-1,8.394690246E-1,1.617711841E-4,3.096045010E-4,-1.149808571E-2,3.481775731E-2
6.773433333E0,4.899832120E-1,8.394883067E-1,-3.430824790E-5,1.029331146E-3,-2.916122301E-3,7.438131130E-3
6.806800000E0,4.899786239E-1,8.395377153E-1,-6.010517609E-5,9.696524920E-4,4.301092683E-3,-2.781410936E-2
6.840166667E0,4.899792010E-1,8.395530148E-1,2.555403772E-4,-8.503435012E-4,7.857862214E-3,-3.527391687E-2
6.873533333E0,4.899956769E-1,8.394809690E-1,5.178506169E-4,-1.744485856E-3,1.340369017E-3,-5.880747296E-3
6.906900000E0,4.900137589E-1,8.394365995E-1,3.458397560E-4,-9.863657622E-4,-5.752146529E-3,1.959121219E-2
6.940266667E0,4.900187560E-1,8.394151456E-1,8.393476566E-5,-4.288266526E-4,-2.890849217E-3,2.275266128E-2
6.973633333E0,4.900193601E-1,8.394079824E-1,1.441241854E-4,4.492739335E-4,-3.802605829E-3,9.719867752E-3
7.007000000E0,4.900283738E-1,8.394451271E-1,-7.509694979E-5,4.707090357E-4,-1.322762778E-2,6.175227865E-3
7.040366667E0,4.900143486E-1,8.394393944E-1,-8.008783908E-4,4.885969212E-4,-1.338214947E-2,-4.280432362E-3
7.073733333E0,4.899749286E-1,8.394777328E-1,-1.046774338E-3,5.509702582E-4,6.222599961E-3,-1.117687941E-2
7.107100000E0,4.899444939E-1,8.394761625E-1,-3.702070051E-4,-4.630558292E-4,4.062430591E-2,-2.471615915E-2
7.140466667E0,4.899502234E-1,8.394468316E-1,1.596306855E-3,-1.100244378E-3,4.936481493E-2,-1.854059740E-2
7.173833333E0,4.900510208E-1,8.394027395E-1,3.224583480E-3,-1.656269577E-3,2.330575327E-2,-1.362250744E-2
7.207200000E0,4.901654106E-1,8.393363032E-1,3.059010277E-3,-2.063100527E-3,-4.234260116E-2,1.797206076E-2
7.240566667E0,4.902551587E-1,8.392650620E-1,5.675001805E-4,-6.428512359E-4,-7.052272035E-2,4.178678350E-2
