Pivot
t,x,y,v_{x},v_{y},a_{x},a_{y}
2.602600000E0,4.914216031E-1,8.387538315E-1,-2.905328866E-4,-4.218803594E-4,1.480727579E-3,-1.371431422E-2
2.635966667E0,4.914084273E-1,8.387620963E-1,-2.470933082E-5,-8.577269200E-4,5.906825803E-3,-7.810754922E-3
2.669333333E0,4.914199541E-1,8.386965925E-1,2.394610306E-4,-1.430675116E-3,6.323593310E-3,-3.016661715E-3
2.702700000E0,4.914244073E-1,8.386666226E-1,2.915364888E-4,-7.676371644E-4,3.833635441E-3,8.262110361E-3
2.736066667E0,4.914394093E-1,8.386453655E-1,5.423504556E-4,-8.829554071E-4,6.018402434E-3,-5.987963616E-3
2.769433333E0,4.914606002E-1,8.386077000E-1,6.893309587E-4,-1.240224776E-3,-5.325501141E-4,-4.439857241E-3
2.802800000E0,4.914854107E-1,8.385626012E-1,5.383742972E-4,-1.197900319E-3,-2.917666944E-3,3.944244337E-3
2.836166667E0,4.914965277E-1,8.385277601E-1,4.163648620E-4,-9.330572990E-4,-8.399995616E-4,7.192701932E-3
2.869533333E0,4.915131961E-1,8.385003351E-1,5.309192663E-4,-7.223414322E-4,4.290292489E-4,5.164664933E-3
2.902900000E0,4.915319577E-1,8.384795559E-1,4.570998535E-4,-5.816910059E-4,2.789410988E-3,2.874172621E-3
2.936266667E0,4.915436999E-1,8.384615170E-1,6.412046579E-4,-5.339813892E-4,3.108638732E-3,3.961812036E-3
2.969633333E0,4.915747474E-1,8.384439215E-1,7.832638174E-4,-3.470317030E-4,-2.743986468E-4,1.090479162E-2
3.003000000E0,4.915959697E-1,8.384383584E-1,5.515662761E-4,1.929199162E-4,-2.591077619E-3,8.883363918E-3
3.036366667E0,4.916115553E-1,8.384567957E-1,5.897334936E-4,3.515061833E-4,-7.667346481E-3,1.540672597E-2
3.069733333E0,4.916353246E-1,8.384618156E-1,1.651737281E-4,9.920139955E-4,-1.579524244E-2,1.707903203E-2
3.103100000E0,4.916225779E-1,8.385229961E-1,-6.061735125E-4,1.769563563E-3,-1.381517714E-2,7.217889580E-3
3.136466667E0,4.915948726E-1,8.385799044E-1,-7.535946358E-4,1.381469147E-3,2.048621638E-3,-1.363241682E-2
3.169833333E0,4.915722880E-1,8.386151861E-1,-4.481844967E-4,8.115062671E-4,8.271437727E-3,-1.169434452E-3
3.203200000E0,4.915649638E-1,8.386340590E-1,-1.562731156E-4,1.190240238E-3,3.485667195E-3,2.036487864E-3
3.236566667E0,4.915618594E-1,8.386946148E-1,-2.130333748E-4,1.242730856E-3,-4.384630062E-3,-4.087396855E-3
3.269933333E0,4.915507473E-1,8.387169905E-1,-4.722963072E-4,6.655049639E-4,-3.235319138E-3,-1.943525279E-2
3.303300000E0,4.915303415E-1,8.387390262E-1,-4.715831831E-4,1.053264664E-4,2.074637242E-3,-1.863405095E-2
3.336666667E0,4.915192770E-1,8.387240193E-1,-2.811640872E-4,-7.001099899E-4,4.810488146E-3,-3.962994739E-3
3.370033333E0,4.915115785E-1,8.386923055E-1,-1.654719085E-4,-2.512559675E-4,5.118612091E-4,2.216585826E-2
3.403400000E0,4.915082345E-1,8.387072522E-1,-2.186484230E-4,9.437949941E-4,3.033629190E-3,4.654045666E-3
3.436766667E0,4.914969873E-1,8.387552881E-1,-4.754873638E-5,2.684234192E-4,3.369085309E-3,-1.377510052E-2
3.470133333E0,4.915050614E-1,8.387251650E-1,1.228434189E-4,-4.461637749E-4,2.498374725E-3,-1.509546109E-2
3.503500000E0,4.915051851E-1,8.387255141E-1,3.876626980E-5,-3.847116188E-4,-3.680741777E-4,-5.911192065E-3
3.536866667E0,4.915076484E-1,8.386994919E-1,1.188816376E-4,-9.889161475E-4,-1.052830995E-3,-1.204831635E-2
3.570233333E0,4.915131184E-1,8.386595204E-1,-1.832862014E-7,-1.192747140E-3,-2.454957729E-3,1.968932157E-4
3.603600000E0,4.915076362E-1,8.386198959E-1,-1.065268982E-4,-9.748204720E-4,-1.743752479E-3,3.026019592E-3
3.636966667E0,4.915060095E-1,8.385944674E-1,-7.311624327E-5,-9.096882309E-4,-3.954321483E-4,1.262314613E-3
3.670333333E0,4.915027569E-1,8.385591893E-1,-1.417991694E-4,-9.749102787E-4,-3.188067920E-3,6.025304393E-3
3.703700000E0,4.914965468E-1,8.385294084E-1,-2.814319766E-4,-5.166732284E-4,6.836979238E-4,1.375012503E-2
3.737066667E0,4.914839760E-1,8.385247100E-1,-1.495341777E-4,1.591352700E-5,3.653707583E-3,1.305286063E-2
3.770433333E0,4.914865679E-1,8.385304704E-1,4.552026774E-5,3.238673478E-4,-3.051853136E-3,8.541178497E-3
3.803800000E0,4.914870138E-1,8.385463228E-1,-3.438159150E-4,5.902617957E-4,-4.241179181E-3,8.484532868E-3
3.837166667E0,4.914636239E-1,8.385698605E-1,-3.807183983E-4,8.768759658E-4,3.417863541E-3,1.260673252E-2
3.870533333E0,4.914616071E-1,8.386048396E-1,1.589673694E-5,1.412114401E-3,3.951453312E-3,1.191879399E-2
3.903900000E0,4.914646848E-1,8.386640956E-1,-1.118167895E-4,1.754728947E-3,-3.271548251E-3,1.552726963E-3
3.937266667E0,4.914541452E-1,8.387219385E-1,-2.771608455E-4,1.492193254E-3,6.314562906E-4,-1.286944208E-2
3.970633333E0,4.914461889E-1,8.387636746E-1,-5.559060480E-5,8.825803910E-4,6.644192624E-3,-1.361856416E-2
4.004000000E0,4.914504355E-1,8.387808361E-1,2.022353564E-4,5.128565476E-4,5.853244100E-3,-1.557524669E-2
4.037366667E0,4.914596847E-1,8.387978993E-1,3.236723333E-4,-2.762009630E-5,2.855489744E-3,-1.450923851E-2
4.070733333E0,4.914720352E-1,8.387789929E-1,3.922083905E-4,-6.038645188E-4,-4.188110548E-3,-1.458046802E-2
4.104100000E0,4.914858581E-1,8.387576014E-1,9.015337808E-5,-8.976176886E-4,-1.205288069E-2,9.185323414E-3
4.137466667E0,4.914780515E-1,8.387190919E-1,-4.736387070E-4,-1.957749969E-4,-8.582022467E-3,1.050587831E-2
4.170833333E0,4.914542506E-1,8.387445367E-1,-5.308019536E-4,1.950162228E-4,2.062761903E-3,1.122890962E-2
4.204200000E0,4.914426293E-1,8.387321059E-1,-2.619354884E-4,1.761171935E-4,9.274241207E-3,-2.469472177E-3
4.237566667E0,4.914367708E-1,8.387562895E-1,5.391456701E-5,3.251526692E-4,3.708805507E-3,3.534325260E-3
4.270933333E0,4.914462272E-1,8.387538045E-1,6.937475474E-5,1.826770313E-4,-5.318614317E-4,-6.701643467E-3
4.304300000E0,4.914414004E-1,8.387684802E-1,-8.415852279E-5,6.241002352E-5,-2.625715251E-3,-1.156417210E-2
4.337666667E0,4.914406110E-1,8.387579693E-1,-5.369495937E-5,-6.812852410E-4,-1.925283378E-3,-1.020163077E-2
4.371033333E0,4.914378171E-1,8.387230158E-1,-2.115974219E-4,-7.164168424E-4,-1.372627239E-3,-4.591381439E-3
4.404400000E0,4.914264904E-1,8.387101604E-1,-1.977777890E-4,-7.838128137E-4,1.046850589E-2,-6.047547165E-3
4.437766667E0,4.914246188E-1,8.386707093E-1,4.705187386E-4,-1.268812028E-3,1.185820650E-2,-7.911141827E-3
4.471133333E0,4.914578897E-1,8.386254884E-1,7.579482619E-4,-1.288988350E-3,2.595804380E-3,6.642550510E-4
4.504500000E0,4.914751992E-1,8.385846908E-1,5.025012344E-4,-1.196882450E-3,-6.413516691E-3,4.460181511E-3
4.537866667E0,4.914914233E-1,8.385456164E-1,3.753196677E-4,-1.015640587E-3,-1.382578039E-3,5.337177107E-3
4.571233333E0,4.915002455E-1,8.385169137E-1,3.663120805E-4,-8.075251828E-4,2.549728436E-3,7.725502931E-3
4.604600000E0,4.915158685E-1,8.384917276E-1,5.751568850E-4,-5.381884931E-4,1.585948305E-3,5.844999334E-3
4.637966667E0,4.915386277E-1,8.384809986E-1,5.123863232E-4,-3.579046867E-4,-2.903543050E-3,-7.756244092E-4
4.671333333E0,4.915500617E-1,8.384678434E-1,3.207608082E-4,-6.016578352E-4,-3.545756017E-3,6.651760273E-3
4.704700000E0,4.915600331E-1,8.384408480E-1,2.943843211E-4,-7.319455221E-5,5.051349404E-3,1.576843394E-2
4.738066667E0,4.915697070E-1,8.384629589E-1,6.134886739E-4,6.870161787E-4,4.004299865E-3,1.151121525E-2
4.771433333E0,4.916009732E-1,8.384866949E-1,6.899830854E-4,6.111409813E-4,-3.726848638E-3,6.466314715E-3
4.804800000E0,4.916157519E-1,8.385037423E-1,2.723379549E-4,1.014480984E-3,-1.745251207E-2,6.495587101E-3
4.838166667E0,4.916191473E-1,8.385543946E-1,-4.143869312E-4,1.242213228E-3,-1.625388923E-2,-2.199093972E-3
4.871533333E0,4.915880984E-1,8.385866394E-1,-9.348274206E-4,7.481542538E-4,-5.331023399E-3,-5.190318699E-3
4.904900000E0,4.915567631E-1,8.386043214E-1,-7.278208237E-4,8.300303490E-4,9.279038733E-3,7.934102380E-3
4.938266667E0,4.915395285E-1,8.386420301E-1,-2.873590343E-4,1.361489282E-3,1.031684864E-2,4.187072154E-3
4.971633333E0,4.915375867E-1,8.386951781E-1,-1.082179174E-5,1.190200370E-3,1.002357361E-3,-6.571976677E-3
5.005000000E0,4.915388063E-1,8.387214561E-1,-2.051421411E-4,7.764162551E-4,-2.358653600E-3,-2.026989361E-2
5.038366667E0,4.915238969E-1,8.387469910E-1,-2.693952575E-4,1.039797554E-6,-5.793710809E-4,-2.081635674E-2
5.071733333E0,4.915208287E-1,8.387215255E-1,-1.502513914E-4,-8.212060357E-4,3.613721263E-3,-5.915729955E-3
5.105100000E0,4.915138701E-1,8.386921892E-1,-8.753330977E-5,-3.733919238E-4,-1.129285554E-3,1.548028539E-2
5.138466667E0,4.915149873E-1,8.386966078E-1,-1.556839565E-4,3.356230743E-4,-1.498203711E-3,1.253476879E-2
5.171833333E0,4.915034808E-1,8.387145864E-1,-2.695995454E-4,4.601321704E-4,1.945533360E-3,-1.208939547E-2
5.205200000E0,4.914969960E-1,8.387273140E-1,-4.455191599E-6,-4.096403815E-4,5.003926257E-3,-1.097130109E-2
5.238566667E0,4.915031835E-1,8.386872497E-1,1.175343961E-4,-5.760431564E-4,2.895391259E-3,-1.557070618E-4
5.271933333E0,4.915048395E-1,8.386888727E-1,1.306599761E-4,-1.063909931E-4,-2.430318594E-5,-1.608405201E-3
5.305300000E0,4.915119028E-1,8.386801499E-1,1.566296361E-4,-7.474759184E-4,-1.564356008E-3,-1.291611437E-2
5.338666667E0,4.915152919E-1,8.386389911E-1,1.178510792E-5,-1.103611599E-3,-5.998568091E-3,-7.809193426E-3
5.372033333E0,4.915126893E-1,8.386065022E-1,-2.385295028E-4,-1.138508417E-3,-5.278097596E-3,2.778350681E-3
5.405400000E0,4.914993740E-1,8.385630147E-1,-3.766763624E-4,-1.023786802E-3,-7.211352389E-5,5.810414899E-3
5.438766667E0,4.914875524E-1,8.385381815E-1,-2.315492066E-4,-6.594600700E-4,4.708119863E-3,1.373830988E-2
5.472133333E0,4.914839220E-1,8.385190067E-1,-4.038894395E-5,-1.791891621E-4,1.827530665E-3,1.293596518E-2
5.505500000E0,4.914848571E-1,8.385262236E-1,-9.062896669E-5,2.936331221E-4,-1.619391000E-3,8.626162671E-3
5.538866667E0,4.914778740E-1,8.385386018E-1,-1.942755733E-4,3.631773701E-4,-2.270226452E-3,5.311619274E-3
5.572233333E0,4.914718925E-1,8.385504597E-1,-2.156868863E-4,5.998890313E-4,1.108584343E-4,1.345715628E-2
5.605600000E0,4.914634805E-1,8.385786344E-1,-2.060124077E-4,1.271217378E-3,1.893540854E-3,1.865728446E-2
5.638966667E0,4.914581446E-1,8.386352922E-1,-8.207259749E-5,1.902728916E-3,1.669014345E-3,7.635259568E-3
5.672333333E0,4.914580035E-1,8.387056098E-1,-6.963325572E-5,1.819398729E-3,3.146975148E-3,-2.457866999E-3
5.705700000E0,4.914534977E-1,8.387567068E-1,6.898157460E-5,1.615199052E-3,5.276495675E-3,-1.910568900E-2
5.739066667E0,4.914626069E-1,8.388133975E-1,3.404804878E-4,7.456967802E-4,4.959645495E-3,-1.593437907E-2
5.772433333E0,4.914762191E-1,8.388064696E-1,3.923226308E-4,2.081018900E-4,-1.491805642E-3,-1.642914151E-2
5.805800000E0,4.914887879E-1,8.388272848E-1,2.455534518E-4,-5.763408595E-6,-5.974691448E-3,-2.456545723E-2
5.839166667E0,4.914926057E-1,8.388060850E-1,-2.211613196E-5,-1.541113515E-3,-9.330275136E-3,-9.487778624E-3
5.872533333E0,4.914873120E-1,8.387244411E-1,-3.675250844E-4,-1.012648253E-3,-7.152469049E-3,2.619249079E-2
5.905900000E0,4.914680796E-1,8.387385076E-1,-5.441969762E-4,7.054199450E-4,-1.056224579E-3,2.125679187E-2
5.939266667E0,4.914509959E-1,8.387715162E-1,-4.130994882E-4,3.704950824E-4,2.032325201E-3,-4.492067737E-3
5.972633333E0,4.914405121E-1,8.387632320E-1,-3.760776863E-4,1.337343614E-4,3.196938198E-3,-2.485199343E-3
6.006000000E0,4.914258990E-1,8.387804407E-1,-2.573624719E-4,4.163860520E-4,1.827892838E-3,-2.100404546E-3
6.039366667E0,4.914233374E-1,8.387910188E-1,-1.790488365E-4,-3.859181656E-5,1.341094514E-3,-1.312496037E-2
6.072733333E0,4.914139505E-1,8.387778653E-1,-2.301920508E-4,-5.278111373E-4,-6.282828445E-4,-4.510056233E-3
6.106100000E0,4.914079759E-1,8.387557962E-1,-1.901686033E-4,-3.687422988E-4,6.062330309E-3,-1.189196839E-2
6.139466667E0,4.914012599E-1,8.387532579E-1,1.182425279E-4,-1.075867790E-3,5.466827862E-3,-4.410970444E-3
6.172833333E0,4.914158666E-1,8.386840000E-1,2.888091444E-4,-1.126204162E-3,5.851915826E-3,-5.282798187E-3
6.206200000E0,4.914205331E-1,8.386781026E-1,3.854683970E-4,-9.096094197E-4,3.682312873E-3,-3.065614829E-3
6.239566667E0,4.914415902E-1,8.386232987E-1,6.266324058E-4,-1.671642911E-3,6.485889430E-3,-1.162580190E-2
6.272933333E0,4.914623504E-1,8.385665483E-1,7.619654195E-4,-1.603043724E-3,2.089949273E-3,5.995869050E-3
6.306300000E0,4.914924387E-1,8.385163222E-1,8.185594051E-4,-1.272650175E-3,-3.097696253E-3,1.354754597E-2
6.339666667E0,4.915169756E-1,8.384816201E-1,5.394913873E-4,-6.956671103E-4,-3.229722909E-3,1.319137460E-2
6.373033333E0,4.915284408E-1,8.384698981E-1,5.320308779E-4,-3.302051201E-4,-1.494256650E-3,4.838179774E-3
6.406400000E0,4.915524798E-1,8.384595844E-1,5.464486200E-4,-4.026054415E-4,-6.002738000E-5,4.332676363E-3
6.439766667E0,4.915649071E-1,8.384430309E-1,4.415252812E-4,-1.239653751E-4,2.230464923E-3,7.302373722E-3
6.473133333E0,4.915819442E-1,8.384513118E-1,7.112280128E-4,2.098648129E-4,4.417223332E-4,8.192475690E-3
6.506500000E0,4.916123697E-1,8.384570358E-1,5.676307218E-4,3.352495464E-4,-6.047200646E-3,4.915909352E-3
6.539866667E0,4.916198241E-1,8.384736841E-1,1.860107056E-4,5.787627080E-4,-1.090433966E-2,1.173573266E-2
6.573233333E0,4.916247828E-1,8.384956586E-1,-8.779067004E-5,1.060425362E-3,-1.186059585E-2,1.477595655E-2
6.606600000E0,4.916139656E-1,8.385444498E-1,-6.247511166E-4,1.642479939E-3,-7.963915847E-3,-1.605393990E-3
6.639966667E0,4.915830911E-1,8.386052668E-1,-7.030953503E-4,1.056786519E-3,2.931761124E-3,-1.350080714E-2
6.673333333E0,4.915670457E-1,8.386149727E-1,-3.424544544E-4,4.711958114E-4,5.886173517E-3,1.600871810E-3
6.706700000E0,4.915602380E-1,8.386367112E-1,-2.901776643E-4,1.240418235E-3,-4.640769704E-4,1.366763433E-2
6.740066667E0,4.915476811E-1,8.386977500E-1,-4.126284911E-4,1.563728828E-3,-8.532041550E-4,-1.047551661E-2
6.773433333E0,4.915327019E-1,8.387410641E-1,-3.581472814E-4,4.959335892E-4,7.040173558E-3,-2.445369450E-2
6.806800000E0,4.915237808E-1,8.387308453E-1,4.384918591E-5,-2.652589973E-4,3.831712071E-3,-1.360944745E-2
6.840166667E0,4.915356281E-1,8.387233625E-1,2.120079688E-5,-2.782451763E-4,-4.713430443E-3,3.465203345E-3
6.873533333E0,4.915251956E-1,8.387122770E-1,-3.983080921E-4,-8.991264186E-5,-4.624993640E-4,1.696509454E-2
6.906900000E0,4.915090477E-1,8.387173623E-1,-4.862753754E-5,8.335338797E-4,8.824447201E-3,5.618862437E-4
6.940266667E0,4.915219505E-1,8.387679015E-1,3.346285904E-4,2.834611828E-4,1.437943798E-3,-2.696762056E-2
6.973633333E0,4.915313786E-1,8.387362786E-1,9.301958333E-6,-1.356751130E-3,-5.716884654E-3,-2.029201170E-2
7.007000000E0,4.915225713E-1,8.386773610E-1,-1.358187097E-4,-1.105928658E-3,-6.124351415E-3,3.233364085E-3
7.040366667E0,4.915223149E-1,8.386624763E-1,-2.842405851E-4,-8.380329185E-4,9.794049012E-5,8.225350414E-3
7.073733333E0,4.915036029E-1,8.386214363E-1,-2.683792819E-4,-8.216055619E-4,2.261445477E-3,-9.802358578E-4
7.107100000E0,4.915044051E-1,8.386076478E-1,-5.980882343E-6,-6.910880219E-4,3.193757803E-3,3.196564926E-3
7.140466667E0,4.915032038E-1,8.385753177E-1,-9.690137336E-5,-7.738765403E-4,-2.427292004E-3,-9.440153932E-5
7.173833333E0,4.914979385E-1,8.385560044E-1,-1.781638210E-4,-5.990708123E-4,-2.438118365E-3,4.099278989E-3
7.207200000E0,4.914913143E-1,8.385353397E-1,-2.494490790E-4,-5.446394168E-4,5.535050695E-4,1.085918210E-2
7.240566667E0,4.914812920E-1,8.385196588E-1,-1.713044557E-4,7.235723552E-5,1.526347854E-3,1.306099929E-2
