Pendulum_Bob
t,x,y,v_{x},v_{y},a_{x},a_{y}
7.340666667E-1,3.625982478E-1,6.047662390E-1,1.360776943E-1,-8.905725823E-2,3.622894915E0,-1.754345154E0
7.674333333E-1,3.696849835E-1,6.008101176E-1,2.852209916E-1,-1.499736770E-1,3.768361453E0,-1.141547329E0
8.008000000E-1,3.816319954E-1,5.947579956E-1,3.925342562E-1,-1.714184094E-1,2.798727935E0,-3.127301228E-1
8.341666667E-1,3.958801029E-1,5.893707958E-1,4.658843565E-1,-1.632525762E-1,2.208783929E0,2.647262884E-1
8.675333333E-1,4.127220114E-1,5.838636071E-1,5.409429050E-1,-1.568596175E-1,2.557034932E0,2.988265201E-1
9.009000000E-1,4.319790260E-1,5.789030306E-1,6.332890883E-1,-1.417081010E-1,2.385817984E0,8.537139782E-1
9.342666667E-1,4.549835032E-1,5.744069531E-1,7.083326847E-1,-1.035295738E-1,1.061361360E0,1.483330604E0
9.676333333E-1,4.792484272E-1,5.719941571E-1,7.047076539E-1,-3.948495287E-2,-5.884774839E-1,1.987820681E0
1.001000000E0,5.020109940E-1,5.717719906E-1,6.627140813E-1,2.895589725E-2,-8.282524679E-1,1.759388129E0
1.034366667E0,5.234735469E-1,5.739264806E-1,6.466042479E-1,8.105576889E-2,-7.059999258E-1,1.495636282E0
1.067733333E0,5.451610508E-1,5.771811122E-1,6.231750163E-1,1.245314117E-1,-1.421939410E0,1.182080919E0
1.101100000E0,5.650600930E-1,5.822368768E-1,5.501747728E-1,1.635744461E-1,-2.615603390E0,4.752801906E-1
1.134466667E0,5.818760473E-1,5.880969803E-1,4.473455164E-1,1.583103292E-1,-2.906877422E0,-2.486363224E-1
1.167833333E0,5.949129504E-1,5.928014528E-1,3.521227858E-1,1.403975833E-1,-2.529772548E0,-3.517574580E-1
1.201200000E0,6.053743746E-1,5.974661790E-1,2.803310852E-1,1.374728255E-1,-2.595973902E0,-5.488207058E-1
1.234566667E0,6.136203782E-1,6.019754727E-1,1.839404885E-1,1.071864482E-1,-2.825056799E0,-1.012022755E0
1.267933333E0,6.176493365E-1,6.046190880E-1,8.377506643E-2,6.440052094E-2,-3.344713442E0,-1.706246226E0
1.301300000E0,6.192109676E-1,6.062731341E-1,-2.984937107E-2,1.415328813E-4,-3.351477768E0,-1.949713225E0
1.334666667E0,6.156573885E-1,6.046285329E-1,-1.502490578E-1,-7.416162339E-2,-3.353678797E0,-1.765733486E0
1.368033333E0,6.091843472E-1,6.013240818E-1,-2.475503573E-1,-1.153990268E-1,-3.185564760E0,-1.343823724E0
1.401400000E0,5.991375280E-1,5.969275712E-1,-3.630360514E-1,-1.608119935E-1,-3.141357266E0,-7.807734799E-1
1.434766667E0,5.849577413E-1,5.905925614E-1,-4.619457328E-1,-1.755139118E-1,-2.564532060E0,-2.820228851E-3
1.468133333E0,5.683103494E-1,5.852149428E-1,-5.312719042E-1,-1.538034103E-1,-1.972036566E0,5.988619533E-1
1.501500000E0,5.495041963E-1,5.803287472E-1,-5.932707687E-1,-1.368633746E-1,-1.514895023E0,8.581983786E-1
1.534866667E0,5.287194134E-1,5.760815936E-1,-6.345540475E-1,-9.890374840E-2,-1.021798382E0,1.442769864E0
1.568233333E0,5.071582895E-1,5.737285703E-1,-6.587520205E-1,-3.842585274E-2,-1.150429336E0,1.556463202E0
1.601600000E0,4.847586953E-1,5.735173084E-1,-7.080117790E-1,8.027895031E-3,-3.379330912E-1,1.461581784E0
1.634966667E0,4.599103034E-1,5.742642985E-1,-6.968321310E-1,5.409805452E-2,1.395064700E0,1.307262699E0
1.668333333E0,4.382567644E-1,5.771274519E-1,-6.026141680E-1,1.002165116E-1,2.486547354E0,1.199470707E0
1.701700000E0,4.196958513E-1,5.809520804E-1,-5.284669633E-1,1.313410079E-1,2.051523311E0,8.872131368E-1
1.735066667E0,4.029904024E-1,5.858922752E-1,-4.689202237E-1,1.603807538E-1,1.974941002E0,4.735261007E-1
1.768433333E0,3.884032417E-1,5.916548227E-1,-3.972755758E-1,1.651524707E-1,2.869663669E0,-3.282766924E-1
1.801800000E0,3.764788789E-1,5.969134500E-1,-2.814047462E-1,1.374365045E-1,3.264705935E0,-1.165610915E0
1.835166667E0,3.696241650E-1,6.008264188E-1,-1.686595733E-1,8.700814966E-2,2.644532470E0,-1.311424363E0
1.868533333E0,3.652236634E-1,6.027197939E-1,-1.085978830E-1,4.572842981E-2,1.681939585E0,-1.052507000E0
1.901900000E0,3.623770663E-1,6.038780293E-1,-5.880567730E-2,2.004247223E-2,2.209995842E0,-1.240743208E0
1.935266667E0,3.612993646E-1,6.040572949E-1,3.370091997E-2,-3.405557328E-2,3.413680879E0,-1.589095135E0
1.968633333E0,3.646260410E-1,6.016053874E-1,1.735246749E-1,-9.246152465E-2,3.758801737E0,-1.516037729E0
2.002000000E0,3.728792445E-1,5.978870291E-1,2.900956593E-1,-1.320684352E-1,3.025153753E0,-7.991590618E-1
2.035366667E0,3.839850913E-1,5.927920205E-1,3.715418954E-1,-1.494403173E-1,2.305424433E0,-2.497056555E-1
2.068733333E0,3.976734737E-1,5.879143786E-1,4.440629014E-1,-1.450205426E-1,2.458296159E0,-7.501334927E-3
2.102100000E0,4.136188889E-1,5.831143163E-1,5.319967412E-1,-1.492970674E-1,2.762749225E0,2.629514571E-1
2.135466667E0,4.331753895E-1,5.779512877E-1,6.324405172E-1,-1.323858965E-1,2.206355418E0,8.628576609E-1
2.168833333E0,4.558237528E-1,5.742797641E-1,6.839953153E-1,-8.773825729E-2,7.450980420E-1,1.414718307E0
2.202200000E0,4.788206769E-1,5.720962213E-1,6.785596287E-1,-3.862943028E-2,-2.517408526E-1,1.746727399E0
2.235566667E0,5.011062987E-1,5.717018935E-1,6.639663090E-1,2.766177384E-2,-3.972781544E-1,1.709936304E0
2.268933333E0,5.231293619E-1,5.739421837E-1,6.533946736E-1,8.095649538E-2,-9.763945164E-1,1.365766007E0
2.302300000E0,5.447095032E-1,5.771043903E-1,6.036344097E-1,1.143185931E-1,-2.094058629E0,8.529533652E-1
2.335666667E0,5.634118982E-1,5.815710444E-1,5.095575644E-1,1.405354470E-1,-2.558608349E0,2.742998297E-1
2.369033333E0,5.787139780E-1,5.864827891E-1,4.287561170E-1,1.336702612E-1,-2.392911314E0,-1.741986235E-1
2.402400000E0,5.920242231E-1,5.904913065E-1,3.549076478E-1,1.235962622E-1,-2.229573210E0,-2.738214347E-2
2.435766667E0,6.023981484E-1,5.947307797E-1,2.765672235E-1,1.338018095E-1,-2.735442423E0,-3.607899200E-1
2.469133333E0,6.104804758E-1,5.994203473E-1,1.780107913E-1,1.059014738E-1,-3.135937907E0,-1.332966205E0
2.502500000E0,6.142774019E-1,6.017979380E-1,6.134618075E-2,3.864518701E-2,-3.631256154E0,-2.051436845E0
2.535866667E0,6.145743109E-1,6.019992694E-1,-6.024821109E-2,-3.019098181E-2,-3.256217835E0,-1.761017521E0
2.569233333E0,6.102568379E-1,5.997831932E-1,-1.633630981E-1,-8.229600630E-2,-2.931028524E0,-1.227044833E0
2.602600000E0,6.036725468E-1,5.965073826E-1,-2.483800028E-1,-1.097802417E-1,-2.848086182E0,-9.080245277E-1
2.635966667E0,5.936816124E-1,5.924571917E-1,-3.551918983E-1,-1.411191225E-1,-3.428306126E0,-8.784386988E-1
2.669333333E0,5.799694075E-1,5.870900332E-1,-4.764461578E-1,-1.709411311E-1,-2.895558619E0,-2.367619149E-1
2.702700000E0,5.618867721E-1,5.810497202E-1,-5.570138753E-1,-1.599876599E-1,-1.542170532E0,8.626828845E-1
2.736066667E0,5.427980149E-1,5.764135233E-1,-5.740344409E-1,-1.100472895E-1,-9.717606795E-1,1.304096724E0
2.769433333E0,5.235795404E-1,5.737058978E-1,-6.147285083E-1,-6.938944369E-2,-1.252626024E0,1.185349638E0
2.802800000E0,5.017751324E-1,5.717829345E-1,-6.665524885E-1,-3.495366065E-2,-7.174689077E-1,1.426260590E0
2.836166667E0,4.790982710E-1,5.713733235E-1,-6.631595774E-1,2.523109288E-2,7.332346338E-1,1.576184267E0
2.869533333E0,4.575202833E-1,5.734666894E-1,-6.155043768E-1,7.583593880E-2,1.532304996E0,1.276032370E0
2.902900000E0,4.380236123E-1,5.764341085E-1,-5.580914539E-1,1.062895995E-1,1.396870919E0,9.256764752E-1
2.936266667E0,4.202769803E-1,5.805597487E-1,-5.208265752E-1,1.385657115E-1,1.432933426E0,6.975517239E-1
2.969633333E0,4.032671188E-1,5.856810603E-1,-4.688998241E-1,1.544808827E-1,2.212841555E0,6.588924974E-2
3.003000000E0,3.889857320E-1,5.908687729E-1,-3.711719520E-1,1.429106047E-1,2.977646432E0,-3.433599786E-1
3.036366667E0,3.784975772E-1,5.952179613E-1,-2.666092669E-1,1.281488722E-1,2.571103478E0,-8.504122338E-1
3.069733333E0,3.711940069E-1,5.994205743E-1,-1.971804115E-1,9.215539988E-2,2.233656773E0,-1.177903489E0
3.103100000E0,3.653390711E-1,6.013677983E-1,-1.253284206E-1,4.247060528E-2,2.348035904E0,-1.231179512E0
3.136466667E0,3.628304237E-1,6.022547794E-1,-3.500259073E-2,1.232089788E-2,2.946702872E0,-1.076739237E0
3.169833333E0,3.630032316E-1,6.021900129E-1,6.682529525E-2,-2.753296874E-2,3.193802305E0,-1.362023254E0
3.203200000E0,3.672898984E-1,6.004174126E-1,1.823119678E-1,-8.000586786E-2,3.200770892E0,-1.391122497E0
3.236566667E0,3.751695169E-1,5.968509547E-1,2.806438596E-1,-1.222034215E-1,2.936319204E0,-9.477288227E-1
3.269933333E0,3.860181986E-1,5.922623709E-1,3.760142686E-1,-1.430036185E-1,2.956357113E0,-5.185652100E-1
3.303300000E0,4.002622024E-1,5.873078465E-1,4.787099546E-1,-1.552251217E-1,2.867517435E0,-2.746397989E-1
3.336666667E0,4.179641096E-1,5.819036811E-1,5.693617579E-1,-1.624092324E-1,2.173269351E0,4.551771051E-1
3.370033333E0,4.382576104E-1,5.764697371E-1,6.250283087E-1,-1.288696890E-1,1.236635417E0,1.282227418E0
3.403400000E0,4.596743320E-1,5.733037772E-1,6.499867018E-1,-7.054494764E-2,4.339833353E-1,1.553069161E0
3.436766667E0,4.816333896E-1,5.717620376E-1,6.544327746E-1,-2.601391032E-2,1.739127086E-1,1.619395871E0
3.470133333E0,5.033468125E-1,5.715677823E-1,6.583013354E-1,3.411031302E-2,-3.885034480E-1,1.516607320E0
3.503500000E0,5.255640321E-1,5.740383325E-1,6.355221104E-1,8.250939370E-2,-1.356017520E0,1.183770188E0
3.536866667E0,5.457573214E-1,5.770739092E-1,5.639569003E-1,1.074660927E-1,-2.328095865E0,6.872771146E-1
3.570233333E0,5.631987559E-1,5.812099030E-1,4.789624198E-1,1.308855340E-1,-2.271643872E0,3.740164129E-1
3.603600000E0,5.777200802E-1,5.858083371E-1,4.094328812E-1,1.327703710E-1,-2.062967843E0,-1.239488053E-1
3.636966667E0,5.905215768E-1,5.900701125E-1,3.456164672E-1,1.211255386E-1,-2.502982401E0,-2.442582272E-1
3.670333333E0,6.007842191E-1,5.938914481E-1,2.442571822E-1,1.152077278E-1,-3.296937347E0,-7.826220940E-1
3.703700000E0,6.068216728E-1,5.977583082E-1,1.214455431E-1,7.576802290E-2,-3.518734891E0,-1.317059102E0
3.737066667E0,6.088886850E-1,5.989477008E-1,9.043825288E-3,1.824150654E-2,-3.086876880E0,-1.683873924E0
3.770433333E0,6.074251974E-1,5.989756247E-1,-8.525463954E-2,-3.125849491E-2,-2.805353917E0,-1.528672551E0
3.803800000E0,6.031993587E-1,5.968617172E-1,-1.754624011E-1,-8.706791930E-2,-2.910176524E0,-1.387146916E0
3.837166667E0,5.957160065E-1,5.931652922E-1,-2.795916423E-1,-1.241133397E-1,-3.013673662E0,-8.823672276E-1
3.870533333E0,5.845412765E-1,5.885792204E-1,-3.790935044E-1,-1.452564981E-1,-2.581739942E0,-3.567620213E-1
3.903900000E0,5.704178333E-1,5.834718419E-1,-4.524369961E-1,-1.488511621E-1,-1.733652178E0,4.339115953E-1
3.937266667E0,5.543486476E-1,5.786458861E-1,-4.949028347E-1,-1.178111155E-1,-1.941483838E0,6.966975915E-1
3.970633333E0,5.373913174E-1,5.756099135E-1,-5.724579023E-1,-9.475836669E-2,-1.789694213E0,9.192272134E-1
4.004000000E0,5.161466236E-1,5.723223445E-1,-6.315291673E-1,-6.602099396E-2,-1.075605470E0,1.106343406E0
4.037366667E0,4.952472710E-1,5.712041125E-1,-6.326768261E-1,-1.390335739E-2,2.395474814E-1,1.622149700E0
4.070733333E0,4.739259901E-1,5.713945271E-1,-6.207028922E-1,3.850407501E-2,8.633271382E-1,1.477003430E0
4.104100000E0,4.538256980E-1,5.737736178E-1,-5.731174471E-1,8.874000639E-2,1.250895888E0,1.201135901E0
4.137466667E0,4.356799524E-1,5.773164435E-1,-5.330165425E-1,1.173596960E-1,1.173992499E0,7.865602034E-1
4.170833333E0,4.182557274E-1,5.816054215E-1,-4.991600701E-1,1.402591185E-1,1.520167001E0,2.884292555E-1
4.204200000E0,4.023693371E-1,5.866764020E-1,-4.327292198E-1,1.400607213E-1,2.251866697E0,-1.958361932E-1
4.237566667E0,3.893782641E-1,5.909521403E-1,-3.459766334E-1,1.228655579E-1,2.649970135E0,-5.769813412E-1
4.270933333E0,3.792811631E-1,5.948756303E-1,-2.563099410E-1,1.037305964E-1,2.517260766E0,-6.785583767E-1
4.304300000E0,3.722738474E-1,5.978744287E-1,-1.758393416E-1,7.631514536E-2,2.353479961E0,-8.741220747E-1
4.337666667E0,3.675468177E-1,5.999683943E-1,-1.018012641E-1,4.590968405E-2,2.479570719E0,-7.927152313E-1
4.371033333E0,3.654803097E-1,6.009381350E-1,-1.111909550E-2,2.160391867E-2,2.910801848E0,-1.106533715E0
4.404400000E0,3.668048034E-1,6.014100958E-1,9.357241221E-2,-2.243228332E-2,2.961985312E0,-1.580170694E0
4.437766667E0,3.717247087E-1,5.994411539E-1,1.887748124E-1,-8.895336320E-2,3.028895137E0,-1.556427109E0
4.471133333E0,3.794023758E-1,5.954739414E-1,2.910971987E-1,-1.282867147E-1,3.232575636E0,-9.697940743E-1
4.504500000E0,3.911505951E-1,5.908801539E-1,4.080289333E-1,-1.502758728E-1,3.165705011E0,-3.123076742E-1
4.537866667E0,4.066315067E-1,5.854455314E-1,5.039152159E-1,-1.528228421E-1,2.448691728E0,7.139922579E-2
4.571233333E0,4.247785371E-1,5.806817762E-1,5.709880403E-1,-1.410802759E-1,1.662013662E0,6.867731877E-1
4.604600000E0,4.447354419E-1,5.760307744E-1,6.145234599E-1,-1.118762051E-1,9.799790959E-1,1.134985548E0
4.637966667E0,4.657877360E-1,5.732159041E-1,6.364178665E-1,-6.104934868E-2,4.237373498E-1,1.505816820E0
4.671333333E0,4.872057275E-1,5.719567478E-1,6.420061798E-1,-1.229285250E-2,1.252251396E-2,1.542981975E0
4.704700000E0,5.086309484E-1,5.723955611E-1,6.372032438E-1,4.176998978E-2,-8.240359927E-1,1.311342272E0
4.738066667E0,5.297284240E-1,5.747441985E-1,5.914337100E-1,7.858798014E-2,-1.682187137E0,1.071320770E0
4.771433333E0,5.480992914E-1,5.776399990E-1,5.185484012E-1,1.084258184E-1,-2.228357117E0,6.097709594E-1
4.804800000E0,5.643328873E-1,5.819798148E-1,4.453027017E-1,1.250128185E-1,-1.977388159E0,2.811653070E-1
4.838166667E0,5.778158250E-1,5.859825210E-1,3.824760835E-1,1.223177336E-1,-2.193013976E0,-2.460184782E-1
4.871533333E0,5.898567913E-1,5.901424849E-1,3.064449789E-1,1.118256428E-1,-2.762836756E0,-6.035703448E-1
4.904900000E0,5.982659199E-1,5.934450189E-1,1.939378699E-1,8.064995655E-2,-3.380416567E0,-1.178111783E0
4.938266667E0,6.027989118E-1,5.955245253E-1,8.001483767E-2,3.387018779E-2,-3.035912578E0,-1.308168557E0
4.971633333E0,6.036055767E-1,5.957052895E-1,-1.125365760E-2,-9.962525645E-3,-2.809485610E0,-1.235117892E0
5.005000000E0,6.020479177E-1,5.948596927E-1,-1.017504250E-1,-4.594042128E-2,-2.685065082E0,-9.683977151E-1
5.038366667E0,5.968154317E-1,5.926395320E-1,-1.955727511E-1,-7.680781322E-2,-2.905270892E0,-9.425217125E-1
5.071733333E0,5.889966961E-1,5.897340513E-1,-2.907715292E-1,-1.061105999E-1,-2.760750202E0,-7.512708614E-1
5.105100000E0,5.774112783E-1,5.855584180E-1,-3.849994510E-1,-1.301923993E-1,-2.476345822E0,-3.999155392E-1
5.138466667E0,5.633043994E-1,5.810458786E-1,-4.542615556E-1,-1.319866061E-1,-1.740872637E0,3.340086300E-1
5.171833333E0,5.470968905E-1,5.767505118E-1,-5.023908914E-1,-1.090619108E-1,-1.566929752E0,7.032113108E-1
5.205200000E0,5.297781806E-1,5.737678137E-1,-5.540828776E-1,-8.108974592E-2,-1.318338692E0,1.065531206E0
5.238566667E0,5.101210932E-1,5.713391228E-1,-5.968911957E-1,-4.269286509E-2,-9.144612987E-1,1.170261575E0
5.271933333E0,4.899456415E-1,5.709187765E-1,-6.113636451E-1,2.291315590E-3,2.149114767E-1,1.376893022E0
5.305300000E0,4.693227592E-1,5.714920299E-1,-5.876945329E-1,4.515076593E-2,6.233701345E-1,1.326938957E0
5.338666667E0,4.507268263E-1,5.739318376E-1,-5.597770914E-1,9.375866541E-2,1.008684397E0,1.078942531E0
5.372033333E0,4.319669680E-1,5.777488582E-1,-5.300239816E-1,1.184707958E-1,1.343162190E0,5.645832589E-1
5.405400000E0,4.153565592E-1,5.818377887E-1,-4.652428458E-1,1.287629108E-1,2.003461870E0,1.089206510E-1
5.438766667E0,4.009197621E-1,5.863416364E-1,-3.967527028E-1,1.279396237E-1,2.268172441E0,-1.885348845E-1
5.472133333E0,3.888799289E-1,5.903756263E-1,-3.148412064E-1,1.142336316E-1,2.440702310E0,-4.010676542E-1
5.505500000E0,3.799093589E-1,5.939648274E-1,-2.312395492E-1,1.011880320E-1,2.387799204E0,-5.785548210E-1
5.538866667E0,3.734485430E-1,5.971282410E-1,-1.566092805E-1,7.726063443E-2,2.337800709E0,-8.707289081E-1
5.572233333E0,3.694582996E-1,5.991206871E-1,-7.622068580E-2,4.157123792E-2,2.505015098E0,-1.104245085E0
5.605600000E0,3.683620825E-1,5.999024282E-1,1.134623983E-2,3.710707162E-3,2.635581937E0,-1.230661640E0
5.638966667E0,3.702154720E-1,5.993683150E-1,9.977528528E-2,-4.014819539E-2,2.904164520E0,-1.381512967E0
5.672333333E0,3.750204199E-1,5.972232053E-1,2.030398200E-1,-8.902853971E-2,3.241399687E0,-1.305586144E0
5.705700000E0,3.837649960E-1,5.934271437E-1,3.185637091E-1,-1.287533162E-1,3.303250676E0,-9.280730059E-1
5.739066667E0,3.962792381E-1,5.886310674E-1,4.241663832E-1,-1.507128876E-1,2.739680058E0,-2.865462555E-1
5.772433333E0,4.120710326E-1,5.833695704E-1,5.030952801E-1,-1.489723970E-1,1.980765858E0,2.268116668E-1
5.805800000E0,4.298524631E-1,5.786896427E-1,5.547339651E-1,-1.331115637E-1,1.431714612E0,8.195371766E-1
5.839166667E0,4.490902792E-1,5.744865920E-1,5.976074628E-1,-9.754525142E-2,8.774509654E-1,1.235419539E0
5.872533333E0,4.697328011E-1,5.721801230E-1,6.164945579E-1,-4.676320565E-2,4.239798871E-1,1.439792702E0
5.905900000E0,4.902310161E-1,5.713659274E-1,6.212831341E-1,-2.292485204E-3,-9.364706951E-2,1.428521024E0
5.939266667E0,5.111930956E-1,5.720271378E-1,6.145018585E-1,4.770500733E-2,-9.085062276E-1,1.136569257E0
5.972633333E0,5.312387734E-1,5.745494416E-1,5.613677945E-1,7.801794475E-2,-1.823754130E0,8.075845716E-1
6.006000000E0,5.486550398E-1,5.772335353E-1,4.883089300E-1,9.607342838E-2,-2.034191132E0,5.997280800E-1
6.039366667E0,5.638252560E-1,5.809607417E-1,4.257594369E-1,1.208525968E-1,-1.960794769E0,2.726420018E-1
6.072733333E0,5.770673862E-1,5.852984319E-1,3.593686559E-1,1.165675036E-1,-2.313009832E0,-2.967377489E-1
6.106100000E0,5.878071243E-1,5.887396798E-1,2.719497469E-1,9.680898414E-2,-2.975869305E0,-8.201203364E-1
6.139466667E0,5.952154993E-1,5.917588181E-1,1.606424238E-1,6.551665146E-2,-3.225103870E0,-1.130423644E0
6.172833333E0,5.985273287E-1,5.931118243E-1,5.293715881E-2,1.831815600E-2,-2.889721509E0,-1.137872283E0
6.206200000E0,5.987481724E-1,5.929812497E-1,-3.125246589E-2,-1.204134780E-2,-2.673583730E0,-9.805313863E-1
6.239566667E0,5.964417475E-1,5.923082650E-1,-1.221134289E-1,-4.300071756E-2,-2.814707130E0,-1.074139596E0
6.272933333E0,5.905991362E-1,5.901116685E-1,-2.221028101E-1,-8.617782225E-2,-2.645047432E0,-1.048365939E0
6.306300000E0,5.816200867E-1,5.865573317E-1,-3.000619437E-1,-1.143894312E-1,-2.340006790E0,-5.149635626E-1
6.339666667E0,5.705750025E-1,5.824780805E-1,-3.742194866E-1,-1.201803283E-1,-2.131155164E0,1.409938191E-1
6.373033333E0,5.566471729E-1,5.785372978E-1,-4.461026372E-1,-1.051190903E-1,-1.985351889E0,4.809128407E-1
6.406400000E0,5.408050865E-1,5.754631332E-1,-5.044900761E-1,-8.560588380E-2,-1.559288516E0,7.461673830E-1
6.439766667E0,5.229808685E-1,5.728245318E-1,-5.520032281E-1,-5.828567213E-2,-1.145367785E0,8.474917694E-1
6.473133333E0,5.039680711E-1,5.715735360E-1,-5.802754503E-1,-2.572278216E-2,-5.432358467E-1,1.013061500E0
6.506500000E0,4.842571535E-1,5.711079648E-1,-5.889543454E-1,6.753477521E-3,3.115387833E-1,1.081812716E0
6.539866667E0,4.646651844E-1,5.720242181E-1,-5.611929582E-1,4.779939497E-2,7.166484463E-1,1.305984357E0
6.573233333E0,4.468068767E-1,5.742977778E-1,-5.341185779E-1,9.318170989E-2,9.506356773E-1,1.032807396E0
6.606600000E0,4.290216713E-1,5.782425442E-1,-5.051360368E-1,1.206282685E-1,1.438575827E0,5.904408466E-1
6.639966667E0,4.130974652E-1,5.823477042E-1,-4.361741871E-1,1.288602860E-1,2.352475330E0,1.214263538E-2
6.673333333E0,3.999143139E-1,5.868418206E-1,-3.472337073E-1,1.242515550E-1,2.330676474E0,-4.096427096E-1
6.706700000E0,3.899254025E-1,5.906394247E-1,-2.761492375E-1,9.972194216E-2,2.182338879E0,-6.555276983E-1
6.740066667E0,3.814859548E-1,5.934965982E-1,-2.081939338E-1,7.892801697E-2,2.246399709E0,-6.812299498E-1
6.773433333E0,3.760319273E-1,5.959065543E-1,-1.226099319E-1,5.659301056E-2,2.354730030E0,-7.921640761E-1
6.806800000E0,3.733037853E-1,5.972732384E-1,-5.027360454E-2,2.485551254E-2,2.432671999E0,-9.975836093E-1
6.840166667E0,3.726770021E-1,5.975652455E-1,3.518228604E-2,-9.709584270E-3,2.513185145E0,-1.037401100E0
6.873533333E0,3.756516166E-1,5.966252855E-1,1.234589646E-1,-4.495058985E-2,2.881485444E0,-1.124540854E0
6.906900000E0,3.809158303E-1,5.945655428E-1,2.205918630E-1,-8.376337859E-2,3.173667624E0,-1.228754731E0
6.940266667E0,3.903724469E-1,5.910354760E-1,3.401863164E-1,-1.277160413E-1,3.139459988E0,-8.431831113E-1
6.973633333E0,4.036175972E-1,5.860426257E-1,4.322957810E-1,-1.439581624E-1,2.517951382E0,-2.776024075E-1
7.007000000E0,4.192209853E-1,5.814286680E-1,5.048828095E-1,-1.410868525E-1,1.799304306E0,4.951140915E-1
7.040366667E0,4.373101100E-1,5.766274297E-1,5.559845572E-1,-1.164508265E-1,1.222821527E0,9.246482839E-1
7.073733333E0,4.563236881E-1,5.736575162E-1,5.832118714E-1,-7.337388400E-2,7.348210965E-1,1.261052228E0
7.107100000E0,4.762297822E-1,5.717309459E-1,6.055791679E-1,-3.499862796E-2,2.359291386E-1,1.355797543E0
7.140466667E0,4.967360046E-1,5.713219411E-1,6.014846331E-1,1.716376509E-2,-5.627714548E-1,1.493127210E0
7.173833333E0,5.163688567E-1,5.728763411E-1,5.661742713E-1,6.689838404E-2,-1.203464857E0,1.035336763E0
7.207200000E0,5.345187010E-1,5.757862932E-1,5.201008668E-1,8.777528803E-2,-1.554155074E0,5.405625794E-1
7.240566667E0,5.510769212E-1,5.787338787E-1,4.634993115E-1,9.874470218E-2,-1.785458448E0,3.680097098E-1
7.273933333E0,5.654495550E-1,5.823758564E-1,3.994694493E-1,1.144667272E-1,-2.013007061E0,2.230241832E-1
7.307300000E0,5.777348491E-1,5.863726249E-1,3.303170660E-1,1.144257296E-1,-2.553479129E0,-3.897489540E-1
7.340666667E0,5.874927139E-1,5.900118667E-1,2.314307637E-1,8.902986376E-2,-3.021182979E0,-1.013942471E0
7.374033333E0,5.931789954E-1,5.923138845E-1,1.233987889E-1,4.520077836E-2,-2.882140319E0,-1.186836003E0
