Pivot
t,x,y,v_{x},v_{y},a_{x},a_{y}
1.434766667E0,4.906836591E-1,8.397580591E-1,-3.970996537E-4,-4.335167228E-4,-4.540787569E-2,2.325964098E-2
1.468133333E0,4.906735284E-1,8.397621521E-1,-9.923511729E-5,4.089318289E-4,4.716725865E-3,4.333116054E-2
1.501500000E0,4.906770369E-1,8.397853485E-1,-1.948989416E-5,2.239794564E-3,-2.671697213E-3,2.590647928E-2
1.534866667E0,4.906722277E-1,8.399116210E-1,-3.175596338E-4,2.693953095E-3,-5.263363093E-3,-1.497926354E-2
1.568233333E0,4.906558450E-1,8.399651249E-1,-4.135416438E-4,8.199109027E-4,8.753618549E-3,-3.100240202E-2
1.601600000E0,4.906446307E-1,8.399663364E-1,2.323029440E-4,4.918695720E-4,1.199447641E-2,-5.890348265E-2
1.634966667E0,4.906713474E-1,8.399979490E-1,5.710339172E-4,-2.391780689E-3,5.178203983E-3,2.133471735E-2
1.668333333E0,4.906827377E-1,8.398067249E-1,4.198342990E-4,6.803321270E-5,-1.404251059E-2,3.583915356E-2
1.701700000E0,4.906993643E-1,8.400024891E-1,-2.096988836E-4,2.600440233E-3,-1.433263469E-2,3.575926453E-2
1.735066667E0,4.906687438E-1,8.399802610E-1,-7.710715162E-4,5.227667637E-4,-1.065481210E-2,-2.864309125E-2
1.768433333E0,4.906479082E-1,8.400373751E-1,-7.585380483E-4,1.522395166E-3,4.813105241E-3,4.933164671E-3
1.801800000E0,4.906181241E-1,8.400818555E-1,-5.570726172E-4,7.161639028E-4,9.652490105E-3,-4.580679106E-2
1.835166667E0,4.906107328E-1,8.400851671E-1,-2.713401014E-5,-1.460796772E-3,1.046199221E-2,-3.741979613E-2
1.868533333E0,4.906163133E-1,8.399843716E-1,1.510107946E-4,-2.248863634E-3,2.050760220E-3,6.388004658E-4
1.901900000E0,4.906208103E-1,8.399350929E-1,8.449544937E-5,-1.037506305E-3,4.568374016E-3,1.193446550E-2
1.935266667E0,4.906219520E-1,8.399151354E-1,3.926259424E-4,-1.332301481E-3,1.033890214E-2,-1.269295326E-2
1.968633333E0,4.906470115E-1,8.398461840E-1,8.674062485E-4,-2.145755410E-3,1.054013112E-2,-1.453097795E-2
2.002000000E0,4.906798369E-1,8.397719420E-1,1.066266847E-3,-2.220430057E-3,3.005446056E-3,1.222325364E-2
2.035366667E0,4.907181671E-1,8.396980073E-1,1.084144470E-3,-1.429716026E-3,-3.752338014E-3,2.233720848E-2
2.068733333E0,4.907521855E-1,8.396765322E-1,8.148551705E-4,-5.230694416E-4,-1.199951531E-2,2.848670238E-2
2.102100000E0,4.907725451E-1,8.396631011E-1,2.811345280E-4,2.939395120E-4,-1.282732577E-2,2.563359003E-2
2.135466667E0,4.907709465E-1,8.396961478E-1,-9.867583732E-5,1.321953571E-3,-9.923725325E-3,1.580386339E-2
2.168833333E0,4.907659601E-1,8.397513195E-1,-3.237114388E-4,1.382525496E-3,-1.602010292E-3,6.415313316E-3
2.202200000E0,4.907493442E-1,8.397884083E-1,-2.793545835E-4,1.561068309E-3,4.731602121E-4,-2.572686980E-2
2.235566667E0,4.907473179E-1,8.398554948E-1,-1.867697026E-4,1.050481954E-4,7.619824491E-3,7.863077957E-3
2.268933333E0,4.907368804E-1,8.397954186E-1,1.025589858E-4,1.067438974E-3,2.909196622E-4,-5.893117081E-3
2.302300000E0,4.907541620E-1,8.399267286E-1,3.790260796E-5,1.194902219E-3,-2.199568124E-4,5.200835039E-2
2.335666667E0,4.907394098E-1,8.398751584E-1,-1.502978746E-4,2.734061905E-3,-2.027852228E-2,-3.252299967E-2
2.369033333E0,4.907441321E-1,8.401091816E-1,-1.000281131E-3,1.435641236E-3,-6.763479679E-3,-3.535886000E-2
2.402400000E0,4.906726577E-1,8.399709635E-1,-1.116133328E-3,-2.119622369E-3,1.231802666E-2,-4.942493414E-2
2.435766667E0,4.906696488E-1,8.399677322E-1,2.319674795E-4,-4.389733391E-4,2.348349820E-2,1.767982218E-2
2.469133333E0,4.906881376E-1,8.399416693E-1,4.161791704E-4,-1.258333275E-3,-9.500102280E-4,-5.448239137E-3
2.502500000E0,4.906974218E-1,8.398837594E-1,1.075287448E-4,-9.957198810E-4,-1.134601025E-2,-5.046389330E-3
2.535866667E0,4.906953134E-1,8.398752216E-1,-3.316924366E-4,-1.183078883E-3,-7.282130528E-3,5.867805619E-4
2.569233333E0,4.906752869E-1,8.398048086E-1,-4.519384256E-4,-1.425057763E-3,-3.780836491E-4,6.614503720E-3
2.602600000E0,4.906651540E-1,8.397801228E-1,-2.796409335E-4,-4.542354501E-4,4.897635251E-3,2.028373022E-2
2.635966667E0,4.906566255E-1,8.397744959E-1,-1.539370320E-4,-9.785732950E-5,1.164334228E-3,2.128375074E-2
2.669333333E0,4.906548813E-1,8.397735924E-1,-1.608218753E-4,8.239476694E-4,-4.453809688E-3,4.662920356E-2
2.702700000E0,4.906458933E-1,8.398294807E-1,-4.682764665E-4,3.050412640E-3,8.871031732E-4,9.415662428E-3
2.736066667E0,4.906236316E-1,8.399771566E-1,-2.084756743E-4,2.061463318E-3,9.755533849E-3,-1.266080869E-2
2.769433333E0,4.906319810E-1,8.399670490E-1,3.307190421E-4,1.128932831E-3,8.246596903E-3,-5.562296489E-2
2.802800000E0,4.906457016E-1,8.400524941E-1,3.133005934E-4,-4.705254624E-4,8.032433341E-3,-1.215235997E-2
2.836166667E0,4.906528886E-1,8.399356493E-1,7.507932577E-4,-1.096321712E-3,-2.519810196E-4,-4.008656854E-2
2.869533333E0,4.906958046E-1,8.399793329E-1,5.662862885E-4,-1.608487144E-3,-1.206670745E-2,9.074468568E-3
2.902900000E0,4.906906788E-1,8.398283096E-1,-3.137546728E-4,-2.025290951E-3,-2.015525502E-2,3.473153798E-2
2.936266667E0,4.906748667E-1,8.398441785E-1,-6.906803536E-4,1.669985923E-3,-7.261755795E-3,6.197020557E-2
2.969633333E0,4.906445874E-1,8.399397533E-1,-8.461758277E-4,2.190450395E-3,2.006749000E-3,-4.580478900E-3
3.003000000E0,4.906183985E-1,8.399903545E-1,-5.428555408E-4,1.065558604E-3,8.751465748E-3,-2.576843152E-2
3.036366667E0,4.906083608E-1,8.400108616E-1,-2.141504075E-4,4.603083580E-4,9.820186578E-3,-2.108551507E-2
3.069733333E0,4.906041076E-1,8.400210724E-1,7.390133771E-5,-2.428045135E-4,8.392912167E-3,-2.596473583E-2
3.103100000E0,4.906132925E-1,8.399946584E-1,3.766117774E-4,-1.330227528E-3,3.108768892E-3,-1.630584988E-2
3.136466667E0,4.906292401E-1,8.399323019E-1,3.060966992E-4,-1.464230085E-3,6.115812711E-4,-7.270501449E-3
3.169833333E0,4.906337194E-1,8.398969455E-1,3.263963235E-4,-1.552465683E-3,9.246537183E-3,-1.228981720E-2
3.203200000E0,4.906510216E-1,8.398287007E-1,9.420939320E-4,-2.428269335E-3,1.174166926E-2,-7.952509545E-3
3.236566667E0,4.906965884E-1,8.397348990E-1,1.223784249E-3,-2.208311455E-3,-3.071577301E-3,1.769742761E-2
3.269933333E0,4.907326888E-1,8.396813327E-1,6.918122843E-4,-1.093422615E-3,-6.018156181E-3,3.052579147E-2
3.303300000E0,4.907427554E-1,8.396619313E-1,6.773152269E-4,-1.698796210E-4,-3.515087939E-4,2.875209799E-2
3.336666667E0,4.907778883E-1,8.396699961E-1,8.590974240E-4,7.912518102E-4,-7.749254756E-3,2.265526231E-2
3.370033333E0,4.908000858E-1,8.397147341E-1,1.279041008E-4,1.427773116E-3,-1.877490156E-2,1.353880048E-2
3.403400000E0,4.907864238E-1,8.397652761E-1,-5.058778057E-4,1.625291375E-3,-8.353044127E-3,-7.866959789E-3
3.436766667E0,4.907663269E-1,8.398231952E-1,-4.080575847E-4,1.023680911E-3,5.249806215E-3,-2.897305123E-2
3.470133333E0,4.907591928E-1,8.398335898E-1,-1.022092435E-4,-4.225712950E-4,7.822405970E-3,1.460734270E-2
3.503500000E0,4.907595061E-1,8.397949956E-1,1.045062802E-4,1.509579815E-3,-5.912264083E-3,1.985447354E-3
3.536866667E0,4.907661668E-1,8.399343291E-1,-3.998789781E-4,1.026486023E-3,5.518970389E-4,1.762267487E-2
3.570233333E0,4.907328209E-1,8.398634965E-1,-1.630173800E-4,9.639265378E-4,-1.054282571E-2,-1.262595279E-2
3.603600000E0,4.907552881E-1,8.399986551E-1,-5.973114954E-4,1.832626487E-3,-6.899493743E-3,1.076549695E-3
3.636966667E0,4.906929603E-1,8.399857938E-1,-1.201218024E-3,-8.225284771E-5,-1.315162896E-3,-4.271549562E-2
3.670333333E0,4.906751268E-1,8.399931661E-1,-3.407316081E-4,-5.100012456E-4,2.778633586E-2,-1.639356649E-2
3.703700000E0,4.906702221E-1,8.399517597E-1,5.181412050E-4,-1.404975966E-3,5.812982475E-3,-1.688377318E-2
3.737066667E0,4.907097041E-1,8.398994074E-1,3.312657664E-4,-1.577884813E-3,-1.317686329E-2,2.662322756E-3
3.770433333E0,4.906923286E-1,8.398464622E-1,-6.772831628E-4,-1.253961015E-3,-1.921272547E-2,3.078134233E-3
3.803800000E0,4.906645068E-1,8.398157264E-1,-8.688664007E-4,-1.231743014E-3,4.212154913E-3,7.968764394E-3
3.837166667E0,4.906343463E-1,8.397642638E-1,-4.488509303E-4,-9.439469914E-4,7.135337316E-3,2.680421461E-2
3.870533333E0,4.906345534E-1,8.397527336E-1,-2.246919143E-4,6.325931732E-4,5.486636639E-3,3.211193325E-2
3.903900000E0,4.906193518E-1,8.398064789E-1,-2.439278128E-4,1.420198971E-3,5.129159093E-3,2.953588576E-2
3.937266667E0,4.906182753E-1,8.398475083E-1,1.806410248E-4,2.261969008E-3,1.559764398E-2,2.088110682E-2
3.970633333E0,4.906314066E-1,8.399574276E-1,7.732962432E-4,3.155640379E-3,4.113079482E-3,-5.419984457E-2
4.004000000E0,4.906698800E-1,8.400580947E-1,6.106865723E-4,-9.721733437E-4,-4.543644550E-3,-3.425285152E-2
4.037366667E0,4.906721597E-1,8.398925513E-1,2.368044483E-4,-8.390244767E-4,-8.132143164E-3,-1.619208732E-2
4.070733333E0,4.906856827E-1,8.400021038E-1,2.200769343E-4,1.435018918E-4,-4.566845450E-3,-4.988217831E-3
4.104100000E0,4.906868462E-1,8.399021276E-1,-1.224647809E-4,-2.700189846E-3,-1.071250414E-2,-8.942037296E-3
4.137466667E0,4.906775102E-1,8.398219111E-1,-4.841113825E-4,-2.305894216E-4,-3.093653927E-3,6.107125406E-2
4.170833333E0,4.906545398E-1,8.398867396E-1,-4.052643449E-4,1.952613528E-3,-1.213185523E-3,2.837243531E-2
4.204200000E0,4.906504656E-1,8.399522155E-1,-4.133718332E-4,1.430974774E-3,-1.555120950E-5,-1.974688501E-2
4.237566667E0,4.906269542E-1,8.399822333E-1,-5.518056241E-4,5.338902135E-4,3.617567498E-3,-1.976902837E-2
4.270933333E0,4.906136418E-1,8.399878438E-1,-1.257197151E-4,9.375576617E-5,9.655886625E-3,-1.202420580E-2
4.304300000E0,4.906185645E-1,8.399884900E-1,1.486443209E-4,-2.054179345E-4,3.871141825E-3,-1.624926656E-2
4.337666667E0,4.906235613E-1,8.399741356E-1,1.008780941E-4,-9.674581097E-4,2.245308527E-3,-2.034145149E-2
4.371033333E0,4.906252964E-1,8.399239283E-1,2.553131284E-4,-1.661817158E-3,7.344799853E-3,-1.740496273E-2
4.404400000E0,4.906405992E-1,8.398632370E-1,6.314092156E-4,-2.062314448E-3,6.175149861E-3,-3.153455722E-3
4.437766667E0,4.906674324E-1,8.397863031E-1,7.022824476E-4,-1.967649782E-3,1.489600865E-3,1.018904108E-2
4.471133333E0,4.906874648E-1,8.397319291E-1,6.674340818E-4,-1.298329935E-3,7.943614878E-4,1.935450872E-2
4.504500000E0,4.907119725E-1,8.396996613E-1,7.821977668E-4,-6.718772586E-4,3.404884498E-3,2.822840726E-2
4.537866667E0,4.907396635E-1,8.396870925E-1,8.901015769E-4,4.975696483E-4,-2.738028489E-3,2.396541366E-2
4.571233333E0,4.907713720E-1,8.397328657E-1,6.524210106E-4,1.164630804E-3,-1.209665015E-2,1.618948665E-2
4.604600000E0,4.907832017E-1,8.397648122E-1,3.481643974E-5,1.339303717E-3,-1.974001123E-2,6.630546181E-3
4.637966667E0,4.907736954E-1,8.398222419E-1,-6.600918566E-4,1.742732942E-3,-7.190478108E-3,1.923132306E-3
4.671333333E0,4.907391516E-1,8.398811106E-1,-5.726409976E-4,1.462379735E-3,8.812519683E-3,-2.703577589E-2
4.704700000E0,4.907354812E-1,8.399198314E-1,8.580472121E-5,1.311120750E-5,8.427343725E-3,6.322959990E-3
4.738066667E0,4.907448776E-1,8.398819855E-1,1.734964152E-5,1.257911364E-3,-7.070857291E-3,-1.539054165E-2
4.771433333E0,4.907366390E-1,8.400037760E-1,-4.592059541E-4,3.105084506E-4,5.455924180E-3,2.434417612E-2
4.804800000E0,4.907142333E-1,8.399027068E-1,2.297838831E-4,1.009630304E-3,-7.063637314E-3,-2.093784570E-2
4.838166667E0,4.907519732E-1,8.400711520E-1,-4.210223265E-4,1.107251748E-3,-1.020522756E-2,-2.740098539E-3
4.871533333E0,4.906861371E-1,8.399765974E-1,-1.142160651E-3,-1.120896899E-3,-2.031594841E-3,-4.021954377E-2
4.904900000E0,4.906757530E-1,8.399963508E-1,-1.241754094E-4,-3.847804872E-4,2.159365316E-2,-2.169924786E-3
4.938266667E0,4.906778504E-1,8.399509197E-1,2.122462416E-4,-1.735998176E-3,2.376312338E-3,-9.170970323E-3
4.971633333E0,4.906899169E-1,8.398805019E-1,8.927475925E-5,-1.107501821E-3,-9.462463796E-3,1.406337683E-2
5.005000000E0,4.906838080E-1,8.398770124E-1,-4.764618621E-4,-4.133528948E-4,-3.275179136E-3,4.465743058E-3
5.038366667E0,4.906581210E-1,8.398529175E-1,-2.486576479E-4,-1.001126447E-3,-4.833050807E-3,1.325076270E-3
5.071733333E0,4.906672143E-1,8.398102039E-1,-4.980804079E-4,-4.754794530E-4,-6.062192396E-3,1.472291638E-2
5.105100000E0,4.906248825E-1,8.398211872E-1,-9.879418915E-4,2.608926452E-4,2.885838397E-3,4.431622370E-2
5.138466667E0,4.906012856E-1,8.398276142E-1,-1.891995101E-4,2.078081291E-3,2.324744919E-2,3.729111853E-2
5.171833333E0,4.906122566E-1,8.399598644E-1,6.285146192E-4,3.381114949E-3,1.115969917E-2,-4.908564631E-2
5.205200000E0,4.906432285E-1,8.400532472E-1,6.122917819E-4,-1.079326318E-3,9.304422142E-4,-4.438533285E-2
5.238566667E0,4.906531168E-1,8.398878374E-1,5.248754141E-4,-1.149624333E-3,-7.486147438E-3,-2.643384348E-2
5.271933333E0,4.906782552E-1,8.399765290E-1,2.894242490E-4,-7.189857813E-4,-1.485641137E-4,1.737501471E-2
5.305300000E0,4.906724311E-1,8.398398571E-1,2.842138325E-4,-1.823605704E-3,-9.915000121E-3,3.262599727E-3
5.338666667E0,4.906972217E-1,8.398548337E-1,-6.014766591E-5,6.077503312E-4,-7.540692955E-3,4.028256393E-2
