Pendulum_Bob
t,x,y,v_{x},v_{y},a_{x},a_{y}
2.635966667E0,2.187982589E2,2.418167834E2,1.170241076E2,1.301767923E1,-3.177952675E2,1.195924390E2
2.669333333E0,2.225348021E2,2.423533676E2,1.045639287E2,1.540402042E1,-4.394903078E2,4.070802568E1
2.702700000E0,2.257761584E2,2.428447450E2,8.765134500E1,1.505597705E1,-5.225023565E2,-6.319655366E1
2.736066667E0,2.283840685E2,2.433581031E2,6.930804449E1,1.187855829E1,-6.021171438E2,-9.283534639E1
2.769433333E0,2.304013153E2,2.436374408E2,4.806717194E1,7.881767107E0,-6.046446638E2,-1.665298793E2
2.802800000E0,2.315917511E2,2.438840797E2,2.780694805E1,1.909604841E0,-6.926084814E2,-1.386049511E2
2.836166667E0,2.322569656E2,2.437648751E2,3.689383195E0,-2.952691886E0,-7.794684726E2,-1.143755489E2
2.869533333E0,2.318379560E2,2.436870367E2,-2.583107243E1,-4.459037562E0,-7.346038703E2,-8.032188156E1
2.902900000E0,2.305331720E2,2.434673087E2,-4.584203169E1,-8.705929783E0,-5.886833149E2,-1.241151149E2
2.936266667E0,2.287787644E2,2.431060610E2,-6.357408140E1,-1.276666273E1,-4.851712681E2,-4.494569086E1
2.969633333E0,2.262906617E2,2.426153467E2,-7.966920643E1,-1.230041331E1,-3.841316072E2,7.359249953E1
3.003000000E0,2.234621727E2,2.422852134E2,-8.855451290E1,-7.266319591E0,-4.483163936E2,6.480228285E1
3.036366667E0,2.203811238E2,2.421304410E2,-1.077394543E2,-7.202607584E0,-4.192610423E2,-1.129474451E1
3.069733333E0,2.162723597E2,2.418045594E2,-1.207360282E2,-9.207874967E0,-3.820744075E2,-1.278844161E1
3.103100000E0,2.123240062E2,2.415159688E2,-1.288475385E2,-7.669943276E0,-2.508282522E2,8.718948292E1
3.136466667E0,2.076739340E2,2.412927186E2,-1.406399403E2,-3.627172625E0,-1.886846739E2,1.623475028E2
3.169833333E0,2.029386342E2,2.412739155E2,-1.405037195E2,3.341620200E0,7.095890790E1,1.097188221E2
3.203200000E0,1.982976525E2,2.415157160E2,-1.357898526E2,4.732066467E0,3.524841872E2,1.760438632E2
3.236566667E0,1.938769247E2,2.415897021E2,-1.182713257E2,1.236376370E1,4.033846449E2,7.199776128E1
3.269933333E0,1.904050127E2,2.423407912E2,-1.051265420E2,1.400933543E1,4.777220161E2,9.757912774E1
3.303300000E0,1.868614801E2,2.425245917E2,-9.091295797E1,1.381115778E1,5.094666664E2,-4.524959293E1
3.336666667E0,1.843380879E2,2.432624558E2,-6.773452528E1,1.551846128E1,6.506279811E2,-4.262046809E1
3.370033333E0,1.823413295E2,2.435601904E2,-4.897589841E1,8.024804369E0,6.120608156E2,-2.034995606E2
3.403400000E0,1.810697630E2,2.437979777E2,-2.656176809E1,3.186627561E0,6.058385389E2,-1.397338967E2
3.436766667E0,1.805687742E2,2.437728446E2,-7.826417307E0,-2.104423942E0,5.301365169E2,-1.016254434E2
3.470133333E0,1.805474801E2,2.436575425E2,7.987902994E0,-3.423044015E0,5.383757392E2,-3.864262689E1
3.503500000E0,1.811018335E2,2.435444135E2,2.792328325E1,-4.344548806E0,6.497510705E2,-1.372502169E2
3.536866667E0,1.824108938E2,2.433676163E2,5.158259720E1,-1.191434785E1,6.478360135E2,-1.628067594E2
3.570233333E0,1.845441122E2,2.427493294E2,7.192651850E1,-1.715897144E1,6.568900400E2,-7.310629268E1
3.603600000E0,1.872107902E2,2.422225409E2,9.393645141E1,-1.549759331E1,5.476685383E2,4.729716277E1
3.636966667E0,1.908128047E2,2.417151233E2,1.109138137E2,-1.425207502E1,5.485326362E2,-1.211651799E1
3.670333333E0,1.946124387E2,2.412714524E2,1.274468509E2,-1.572747410E1,4.083831587E2,5.420516413E1
3.703700000E0,1.993177579E2,2.406655765E2,1.415458409E2,-1.230226758E1,2.017881076E2,1.961543672E2
3.737066667E0,2.040582645E2,2.404504811E2,1.394932359E2,-1.345767982E0,-1.562390786E1,2.009307287E2
3.770433333E0,2.086266065E2,2.405757689E2,1.393435913E2,1.980736661E0,-1.416917438E2,1.327567646E2
3.803800000E0,2.133571268E2,2.405826623E2,1.324347401E2,5.519048978E0,-2.413974018E2,1.144350045E2
3.837166667E0,2.174644182E2,2.409440735E2,1.205784478E2,1.131901524E1,-2.873505853E2,1.340730144E2
3.870533333E0,2.214037285E2,2.413380179E2,1.143972613E2,1.359155093E1,-3.723318233E2,5.476219491E1
3.903900000E0,2.250985287E2,2.418510830E2,9.700537811E1,1.540918373E1,-6.505096608E2,-6.638279776E0
3.937266667E0,2.278772208E2,2.423663241E2,6.954897042E1,1.322023445E1,-7.050532302E2,-6.179168932E1
3.970633333E0,2.297397634E2,2.427333133E2,4.897188865E1,1.069028562E1,-5.611672252E2,-6.823548678E1
4.004000000E0,2.311452781E2,2.430797225E2,3.335719624E1,9.081654618E0,-4.894579309E2,-8.746028796E1
4.037366667E0,2.319658003E2,2.433393624E2,1.600856272E1,4.933214175E0,-6.055729117E2,-1.219914525E2
4.070733333E0,2.322135829E2,2.434089323E2,-6.294470546E0,5.342696356E-1,-6.316015237E2,-8.426956606E1
4.104100000E0,2.315457493E2,2.433750160E2,-2.773196437E1,-7.627977522E-1,-6.007648685E2,-9.876031605E1
4.137466667E0,2.303629365E2,2.433580283E2,-4.523261795E1,-5.105671998E0,-7.060041982E2,-1.730061775E2
4.170833333E0,2.285272259E2,2.430342975E2,-7.384856751E1,-1.316319174E1,-8.568125194E2,-2.390440975E2
4.204200000E0,2.254347754E2,2.424796046E2,-1.046794624E2,-2.079434018E1,-6.293288201E2,-3.301642271E1
4.237566667E0,2.215416164E2,2.416466218E2,-1.165954402E2,-1.717616498E1,-3.658798788E2,1.012508086E2
4.270933333E0,2.176539730E2,2.413333819E2,-1.260024732E2,-1.098795982E1,-2.375239737E2,7.937043883E1
4.304300000E0,2.131330514E2,2.409133586E2,-1.352097025E2,-1.334166709E1,-8.731929081E1,8.504941033E1
4.337666667E0,2.086309789E2,2.404430479E2,-1.309599652E2,-6.398562326E0,1.386351603E1,1.589341024E2
4.371033333E0,2.043936564E2,2.404863612E2,-1.324165470E2,-2.129082582E-1,-3.649318709E1,1.679206853E2
4.404400000E0,1.997943813E2,2.404288399E2,-1.358027958E2,2.651101688E0,2.104156608E2,1.356568680E2
4.437766667E0,1.953310831E2,2.406632781E2,-1.191112177E2,9.895832004E0,4.407219370E2,1.500182575E2
4.471133333E0,1.918456927E2,2.410892217E2,-1.027413265E2,1.284577329E1,4.191350117E2,4.015480206E1
4.504500000E0,1.884748119E2,2.415205194E2,-9.377926106E1,1.228065295E1,4.305237322E2,-2.843545481E1
4.537866667E0,1.855874900E2,2.419087506E2,-7.397926026E1,1.086270439E1,5.200470636E2,-4.413033563E1
4.571233333E0,1.835379293E2,2.422454238E2,-5.713591389E1,9.317510124E0,5.111307742E2,-6.614622488E1
4.604600000E0,1.817746200E2,2.425305391E2,-4.198874166E1,6.614017921E0,5.404216239E2,-1.096850707E2
4.637966667E0,1.807358806E2,2.426867993E2,-2.015094926E1,1.947368093E0,5.884848747E2,-1.207407756E2
4.671333333E0,1.804298800E2,2.426604935E2,-2.136078134E0,-1.804114174E0,5.696599952E2,-9.021954990E1
4.704700000E0,1.805933330E2,2.425664048E2,1.662983196E1,-3.828565954E0,6.283195802E2,-1.102654643E2
4.738066667E0,1.815396441E2,2.424050005E2,4.041811973E1,-8.747060136E0,7.566615096E2,-1.403960844E2
4.771433333E0,1.832905689E2,2.419826843E2,6.684113211E1,-1.398141268E1,7.864277878E2,-5.530313090E1
4.804800000E0,1.860001757E2,2.414719743E2,9.352188166E1,-1.263859303E1,6.653860129E2,-2.939007839E1
4.838166667E0,1.895315958E2,2.411392688E2,1.118515725E2,-1.436384761E1,3.694810128E2,3.290184949E1
4.871533333E0,1.934644039E2,2.405134268E2,1.181038971E2,-1.291372722E1,1.937688827E2,1.088536459E2
4.904900000E0,1.974130625E2,2.402774928E2,1.232848195E2,-5.086313586E0,2.066755775E2,1.529924852E2
4.938266667E0,2.016916109E2,2.401740002E2,1.326437307E2,-2.987922421E0,2.199559818E2,1.546010641E2
4.971633333E0,2.062648208E2,2.400780987E2,1.383361693E2,3.997977192E0,-1.316877193E2,9.259515109E1
5.005000000E0,2.109232446E2,2.404407985E2,1.255927312E2,5.854935606E0,-3.262594936E2,6.238731621E1
5.038366667E0,2.146460424E2,2.404688181E2,1.122751488E2,5.133282942E0,-2.343118591E2,6.996999060E1
5.071733333E0,2.184157395E2,2.407833596E2,1.122622649E2,1.208736726E1,-1.352431104E2,1.312113503E2
5.105100000E0,2.221376775E2,2.412754484E2,1.040202425E2,1.412520724E1,-4.743769273E2,4.334460606E1
5.138466667E0,2.253573570E2,2.417259818E2,8.079942996E1,1.430697617E1,-7.052554719E2,-5.286828810E1
5.171833333E0,2.275296928E2,2.422302006E2,5.499196934E1,1.144037913E1,-6.728179522E2,-1.101777731E2
5.205200000E0,2.290271545E2,2.424894364E2,3.645596879E1,6.037974501E0,-5.308582590E2,-1.511936176E2
5.238566667E0,2.299625211E2,2.426331348E2,1.978277014E1,1.746267359E0,-5.275196172E2,-9.889875415E1
5.271933333E0,2.303473247E2,2.426059706E2,1.528120514E0,-1.017077707E0,-5.755740046E2,-6.225401161E1
5.305300000E0,2.300644977E2,2.425652618E2,-1.882818147E1,-1.990331547E0,-5.915278907E2,-4.824633394E1
5.338666667E0,2.290908574E2,2.424731492E2,-3.818810371E1,-4.219405065E0,-5.314398323E2,-5.910484582E1
5.372033333E0,2.275160783E2,2.422836868E2,-5.436387532E1,-6.170955253E0,-6.114478801E2,-1.113606474E2
5.405400000E0,2.254629747E2,2.420613408E2,-7.747541400E1,-1.096832071E1,-6.864272996E2,-1.005087558E2
5.438766667E0,2.223458856E2,2.415517342E2,-1.024174292E2,-1.419212990E1,-6.455841106E2,-6.347311251E1
5.472133333E0,2.186283183E2,2.411142526E2,-1.196712340E2,-1.413422525E1,-3.074481175E2,8.264266175E1
5.505500000E0,2.143598253E2,2.406085103E2,-1.244976518E2,-9.877931106E0,-8.547572308E1,1.518397825E2
5.538866667E0,2.103201750E2,2.404550654E2,-1.229476982E2,-2.628456252E0,-1.631986557E1,1.037052852E2
5.572233333E0,2.061551156E2,2.404331046E2,-1.263902248E2,-2.837260267E0,-1.241016238E2,7.763664159E1
5.605600000E0,2.018857340E2,2.402657255E2,-1.309758333E2,8.153282436E-1,2.311941348E1,1.064399493E2
5.638966667E0,1.974146616E2,2.404875142E2,-1.265514136E2,6.293788431E0,4.228070072E2,1.491538399E2
5.672333333E0,1.934405363E2,2.406857310E2,-1.025640478E2,9.348056984E0,5.421871753E2,6.183295473E1
5.705700000E0,1.905702208E2,2.411113412E2,-8.662189756E1,1.160806455E1,3.939806004E2,5.143394944E1
5.739066667E0,1.876599684E2,2.414603758E2,-7.985809199E1,1.177762796E1,3.412406157E2,-3.005377933E1
5.772433333E0,1.852410242E2,2.418973016E2,-6.301515843E1,1.051169905E1,5.607376998E2,-4.464322020E1
5.805800000E0,1.834547568E2,2.421618566E2,-4.237534721E1,7.879346711E0,5.743221883E2,-8.744044872E1
5.839166667E0,1.824131760E2,2.424231167E2,-2.389995897E1,5.381218559E0,4.803150321E2,-9.171107149E1
5.872533333E0,1.818598329E2,2.425209632E2,-1.067082752E1,1.299807271E0,4.964649928E2,-1.120150629E2
5.905900000E0,1.817010761E2,2.425098571E2,8.045900693E0,-1.975856174E0,5.490150816E2,-1.058128674E2
5.939266667E0,1.823967626E2,2.423891077E2,2.778900094E1,-5.700285613E0,7.363316995E2,-1.728600786E2
5.972633333E0,1.835555288E2,2.421294581E2,5.451116315E1,-1.311015578E1,8.370916304E2,-9.013156920E1
6.006000000E0,1.860344743E2,2.415142233E2,8.655963019E1,-1.362744172E1,7.635544333E2,-6.819615013E1
6.039366667E0,1.893319414E2,2.412200535E2,1.052291588E2,-1.468666205E1,3.231727630E2,6.667878871E1
6.072733333E0,1.930567668E2,2.405341334E2,1.086322110E2,-1.266914688E1,1.815847071E2,1.000703686E2
6.106100000E0,1.965813310E2,2.403745990E2,1.143317340E2,-4.899438098E0,2.541014999E2,1.278541745E2
6.139466667E0,2.006865045E2,2.402071776E2,1.278198411E2,-5.262622493E0,2.569961456E2,1.375825673E2
6.172833333E0,2.051111750E2,2.400234067E2,1.317320008E2,3.011739072E0,-4.105569482E1,1.195801556E2
6.206200000E0,2.094774200E2,2.404081610E2,1.249847770E2,5.979541114E0,-2.270834392E2,4.175537096E1
6.239566667E0,2.134518258E2,2.404224414E2,1.155363621E2,2.674126772E0,-2.701688231E2,5.696365518E1
6.272933333E0,2.171875466E2,2.405866144E2,1.074208199E2,1.042881471E1,-2.570348426E2,1.545954292E2
6.306300000E0,2.206203752E2,2.411183910E2,9.825824734E1,1.445548468E1,-3.948436424E2,5.767726456E1
6.339666667E0,2.237446470E2,2.415512771E2,8.205337719E1,1.305574816E1,-5.624248054E2,-2.592230798E1
6.373033333E0,2.260960706E2,2.419896446E2,5.962675489E1,1.298290781E1,-6.541712871E2,-8.092046648E1
6.406400000E0,2.277237391E2,2.424176698E2,3.843248499E1,8.253177188E0,-5.544827022E2,-1.305579525E2
6.439766667E0,2.286607984E2,2.425404066E2,2.207519129E1,3.072036129E0,-4.665677226E2,-1.267917836E2
6.473133333E0,2.291968902E2,2.426226770E2,8.184565689E0,5.463983336E-1,-5.286169205E2,-7.998014401E1
6.506500000E0,2.292069817E2,2.425768696E2,-1.273269216E1,-2.557761387E0,-6.163595237E2,-4.661691860E1
6.539866667E0,2.283471952E2,2.424519890E2,-3.432326266E1,-2.768097491E0,-4.582552956E2,-2.991404367E1
6.573233333E0,2.269164760E2,2.423921452E2,-4.376869939E1,-3.817204053E0,-5.285030481E2,-1.238257500E2
6.606600000E0,2.254263640E2,2.421972543E2,-6.562843809E1,-1.101033089E1,-5.969246849E2,-1.051821792E2
6.639966667E0,2.225368716E2,2.416573891E2,-8.910899436E1,-1.254368874E1,-6.852360616E2,-7.317677712E1
6.673333333E0,2.194798238E2,2.413601721E2,-1.068959242E2,-1.346520185E1,-3.756441471E2,1.514419363E1
6.706700000E0,2.154033502E2,2.407588113E2,-1.186815367E2,-1.393819360E1,-2.147325731E2,8.903513137E1
6.740066667E0,2.115598092E2,2.404300300E2,-1.176892687E2,-6.223988444E0,-2.017851330E1,1.936933779E2
6.773433333E0,2.075495530E2,2.403434638E2,-1.211089080E2,-8.133155648E-1,-6.417014370E1,1.201617599E2
6.806800000E0,2.034778081E2,2.403757547E2,-1.218969757E2,1.682994548E0,-3.786398500E0,5.384916346E1
6.840166667E0,1.994149615E2,2.404557757E2,-1.212633306E2,2.688644336E0,2.854044960E2,1.445005602E2
6.873533333E0,1.953855018E2,2.405551769E2,-1.049815805E2,1.026583049E1,4.454694893E2,1.095255665E2
6.906900000E0,1.924091907E2,2.411408488E2,-8.736090070E1,1.272741039E1,4.255223451E2,1.624812256E1
6.940266667E0,1.895556177E2,2.414045195E2,-7.921500567E1,8.801989714E0,3.599139656E2,-5.727887020E1
6.973633333E0,1.871229093E2,2.417282349E2,-6.319159274E1,9.832687084E0,5.151645620E2,9.854372080E0
7.007000000E0,1.853386321E2,2.420606874E2,-4.427531347E1,9.442866214E0,5.515376229E2,-5.678068952E1
7.040366667E0,1.841682701E2,2.423583888E2,-2.638662689E1,6.256794262E0,5.107173791E2,-9.967905529E1
7.073733333E0,1.835777645E2,2.424782242E2,-1.010909604E1,2.289777794E0,4.010184294E2,-1.024679074E2
7.107100000E0,1.834936564E2,2.425111933E2,8.236945182E-1,-3.773236162E-1,4.252862058E2,-8.571670138E1
7.140466667E0,1.836327324E2,2.424530441E2,1.639628265E1,-3.398067982E0,6.289297104E2,-1.736431258E2
7.173833333E0,1.845878350E2,2.422844289E2,4.366203427E1,-1.134430260E1,7.198487737E2,-1.307768885E2
7.207200000E0,1.865464455E2,2.416960010E2,6.594824236E1,-1.417979831E1,6.950862306E2,-2.945891897E1
7.240566667E0,1.889887811E2,2.413381637E2,8.787359173E1,-1.133675598E1,4.651541110E2,2.238792839E1
7.273933333E0,1.924105432E2,2.409394615E2,1.004477269E2,-1.317871068E1,3.382598647E2,3.958762474E1
7.307300000E0,1.956919927E2,2.404587044E2,1.065738559E2,-9.639965117E0,2.384004942E2,1.293060915E2
7.340666667E0,1.995225718E2,2.402961545E2,1.184826867E2,-3.244143185E0,2.165441102E2,1.606948562E2
7.374033333E0,2.035987373E2,2.402422119E2,1.210582851E2,5.570170226E-1,6.179608803E1,9.236252029E1
7.407400000E0,2.076011947E2,2.403333261E2,1.215388047E2,3.235896755E0,-1.060313037E2,2.854089905E1
7.440766667E0,2.117094269E2,2.404581541E2,1.156594589E2,2.476169110E0,-1.918546144E2,7.276431852E1
7.474133333E0,2.153195359E2,2.404985691E2,1.066039028E2,6.852261342E0,-2.748927977E2,9.999044241E1
7.507500000E0,2.188234607E2,2.409154283E2,9.881242347E1,1.113528906E1,-3.515847080E2,6.472472104E1
7.540866667E0,2.219136183E2,2.412416641E2,8.297413291E1,9.952648172E0,-5.173946519E2,-9.162327021E0
7.574233333E0,2.243606011E2,2.415796017E2,6.378189495E1,1.068796257E1,-5.435965196E2,-4.419248591E1
7.607600000E0,2.261699968E2,2.419549074E2,4.645549963E1,7.652155403E0,-4.808491301E2,-4.455715333E1
7.640966667E0,2.274607315E2,2.420902556E2,3.181824167E1,6.288312407E0,-5.016639341E2,-6.766592478E1
7.674333333E0,2.282933341E2,2.423745475E2,1.372994859E1,4.816991503E0,-5.813529188E2,-8.621675931E1
7.707700000E0,2.283769767E2,2.424117095E2,-7.739512899E0,-5.976505404E-1,-6.218652774E2,-1.101968841E2
7.741066667E0,2.277768506E2,2.423346643E2,-2.770494343E1,-2.473286568E0,-4.510386289E2,-4.982181439E0
7.774433333E0,2.265281335E2,2.422466588E2,-3.893598341E1,-9.706880869E-1,-5.065615391E2,-1.224373754E2
7.807800000E0,2.251785227E2,2.422698870E2,-5.803986272E1,-8.789190072E0,-5.374670436E2,-1.587085945E2
7.841166667E0,2.226549400E2,2.416601269E2,-7.911557277E1,-1.498061734E1,-5.640016768E2,-8.561886547E0
7.874533333E0,2.198988768E2,2.412701805E2,-9.271472275E1,-7.642176628E0,-4.807063053E2,5.351356648E1
7.907900000E0,2.164677775E2,2.411501389E2,-1.122425280E2,-9.833606916E0,-3.634957060E2,-2.774648689E0
7.941266667E0,2.124085587E2,2.406139511E2,-1.186460326E2,-1.092217222E1,-1.163317112E2,6.475879326E1
