Pendulum_Bob
t,x,y,v_{x},v_{y},a_{x},a_{y}
4.738066667E0,4.263795286E-1,3.031886448E-1,-4.767654153E-1,5.855909279E-2,1.457662970E0,4.721242488E-1
4.771433333E0,4.109860240E-1,3.056317619E-1,-4.238994634E-1,6.693009754E-2,1.541903996E0,1.212017359E-1
4.804800000E0,3.980913044E-1,3.076551133E-1,-3.680089060E-1,6.249116595E-2,1.472392985E0,-2.369131834E-1
4.838166667E0,3.864275630E-1,3.098020058E-1,-3.287008694E-1,5.402197431E-2,2.035387782E0,-3.050959621E-1
4.871533333E0,3.761559997E-1,3.112601797E-1,-2.387283163E-1,3.951587600E-2,2.249734455E0,-4.617342538E-1
4.904900000E0,3.704964267E-1,3.124390319E-1,-1.627797532E-1,2.496772074E-2,2.090193064E0,-4.064013610E-1
4.938266667E0,3.652931642E-1,3.129263590E-1,-1.132595499E-1,1.060416650E-2,2.211929365E0,-3.817946232E-1
4.971633333E0,3.629382394E-1,3.131466833E-1,-1.228031908E-2,6.735759445E-4,3.014674581E0,-2.587935090E-1
5.005000000E0,3.644736576E-1,3.129713089E-1,9.192074682E-2,-7.471992664E-3,2.317178467E0,-5.906200648E-1
5.038366667E0,3.690724173E-1,3.126480523E-1,1.459757030E-1,-3.492172346E-2,2.215007198E0,-5.088684397E-1
5.071733333E0,3.742151028E-1,3.106408659E-1,2.253340774E-1,-4.980252492E-2,2.394159328E0,-2.337995193E-1
5.105100000E0,3.841097114E-1,3.093245638E-1,3.213784750E-1,-4.339721184E-2,2.079466696E0,-9.197235246E-2
5.138466667E0,3.956617597E-1,3.077448253E-1,3.591759838E-1,-5.714674254E-2,1.559223078E0,-2.756720123E-1
5.171833333E0,4.080787220E-1,3.055109712E-1,4.189044835E-1,-6.439512677E-2,1.680928989E0,-4.051031863E-4
5.205200000E0,4.236166523E-1,3.034475239E-1,4.807121047E-1,-5.589362263E-2,1.398567011E0,3.617942625E-1
5.238566667E0,4.401582431E-1,3.017810034E-1,5.080890771E-1,-4.029537928E-2,9.727833460E-1,5.376484579E-1
5.271933333E0,4.575231300E-1,3.007584789E-1,5.436830968E-1,-1.967428893E-2,7.823667633E-1,5.683450791E-1
5.305300000E0,4.764400285E-1,3.004680725E-1,5.654012350E-1,-1.623361862E-3,1.935035301E-1,4.163979681E-1
5.338666667E0,4.952542391E-1,3.006501465E-1,5.542127009E-1,8.179944949E-3,-2.861977668E-2,5.754204601E-1
5.372033333E0,5.134244894E-1,3.010139475E-1,5.589052010E-1,3.333798872E-2,-1.245407562E-1,6.033948308E-1
5.405400000E0,5.325518462E-1,3.028749016E-1,5.541116861E-1,5.463060578E-2,-8.224154253E-1,6.023055528E-1
5.438766667E0,5.504022092E-1,3.046596300E-1,5.013151087E-1,6.793649132E-2,-1.532806993E0,3.516172589E-1
5.472133333E0,5.660062744E-1,3.074085302E-1,4.477781274E-1,8.238618880E-2,-1.464684021E0,1.230702368E-1
5.505500000E0,5.802839363E-1,3.101575350E-1,4.058516807E-1,7.512355106E-2,-1.547453711E0,-5.674207322E-2
5.538866667E0,5.930901099E-1,3.124217751E-1,3.463945896E-1,7.544082220E-2,-1.893113572E0,-1.273560147E-1
5.572233333E0,6.034000019E-1,3.151919525E-1,2.766062149E-1,7.147775904E-2,-1.874355535E0,-1.144388874E-1
5.605600000E0,6.115489646E-1,3.171917243E-1,2.207570677E-1,6.298627532E-2,-2.177261259E0,-5.569115051E-1
5.638966667E0,6.181318569E-1,3.193952366E-1,1.377385059E-1,4.048529573E-2,-2.519618623E0,-7.351109364E-1
5.672333333E0,6.207407143E-1,3.198934430E-1,4.385685136E-2,7.284905106E-3,-2.170497936E0,-6.143846918E-1
5.705700000E0,6.210585707E-1,3.198813826E-1,-6.165827785E-3,7.871717426E-4,-2.017924821E0,-5.615401567E-1
5.739066667E0,6.203292480E-1,3.199459736E-1,-8.181914001E-2,-2.493004936E-2,-2.250769473E0,-6.541216706E-1
5.772433333E0,6.155985068E-1,3.182177173E-1,-1.675726668E-1,-5.084100454E-2,-2.328925471E0,-4.856235531E-1
5.805800000E0,6.091465654E-1,3.165531839E-1,-2.307050850E-1,-5.280897386E-2,-1.945524021E0,-7.764274670E-2
5.839166667E0,6.002027875E-1,3.146935984E-1,-2.998451608E-1,-5.683612273E-2,-2.143301756E0,-2.294459282E-1
5.872533333E0,5.891368983E-1,3.127603200E-1,-3.717559808E-1,-6.675884965E-2,-1.752441741E0,-1.763914308E-1
5.905900000E0,5.753942717E-1,3.102385579E-1,-4.222286307E-1,-7.154513019E-2,-1.500095872E0,-5.344956601E-2
5.939266667E0,5.609601744E-1,3.079858749E-1,-4.645299280E-1,-6.786378133E-2,-1.470722932E0,6.599734809E-2
5.972633333E0,5.443946412E-1,3.057097815E-1,-5.240763935E-1,-6.786683817E-2,-9.788928166E-1,4.998090000E-1
6.006000000E0,5.259868097E-1,3.034568946E-1,-5.354925443E-1,-3.850522610E-2,-2.465441790E-1,7.247805896E-1
6.039366667E0,5.086594387E-1,3.031401994E-1,-5.303771612E-1,-1.103876025E-2,-2.756545322E-1,6.237846091E-1
6.072733333E0,4.905929738E-1,3.027202413E-1,-5.571261381E-1,-2.855101532E-3,-3.714992971E-1,2.534033666E-1
6.106100000E0,4.714805544E-1,3.029496690E-1,-5.599064465E-1,8.623412426E-3,2.365893628E-1,3.564349302E-1
6.139466667E0,4.532285503E-1,3.032957104E-1,-5.368646229E-1,1.883145732E-2,9.159973547E-1,4.011772918E-1
6.172833333E0,4.356537886E-1,3.042063549E-1,-5.013455905E-1,3.627911635E-2,1.203755575E0,5.617026081E-1
6.206200000E0,4.197720879E-1,3.057167368E-1,-4.538900562E-1,5.612374506E-2,1.678838501E0,4.102632450E-1
6.239566667E0,4.053641922E-1,3.079516795E-1,-3.922729177E-1,6.566384907E-2,1.735365363E0,1.789123569E-1
6.272933333E0,3.935944085E-1,3.100987043E-1,-3.327931058E-1,6.591200970E-2,1.582010284E0,-3.710463306E-1
6.306300000E0,3.831557989E-1,3.123502076E-1,-2.899228692E-1,4.478064180E-2,2.079838168E0,-3.782326358E-1
6.339666667E0,3.742468891E-1,3.130870658E-1,-1.998866018E-1,3.247788537E-2,2.376154065E0,-2.824004458E-1
6.373033333E0,3.698166997E-1,3.145175652E-1,-1.176184264E-1,3.348792123E-2,2.341734838E0,-2.405907887E-1
6.406400000E0,3.663978194E-1,3.153218264E-1,-5.557156070E-2,1.373729404E-2,2.283810164E0,-5.436170725E-1
6.439766667E0,3.661082242E-1,3.154343006E-1,3.918324727E-2,-3.438005059E-3,2.289460618E0,-5.705564520E-1
6.473133333E0,3.690126481E-1,3.150923969E-1,1.020450727E-1,-2.298287828E-2,2.270694740E0,-4.635948772E-1
6.506500000E0,3.729180320E-1,3.139005765E-1,1.792725982E-1,-3.687608905E-2,2.309276797E0,-4.712532437E-1
6.539866667E0,3.809761062E-1,3.126315325E-1,2.680016559E-1,-5.107873953E-2,2.225511353E0,-3.830780805E-1
6.573233333E0,3.908026759E-1,3.104919220E-1,3.224743819E-1,-6.576738294E-2,1.612062102E0,-2.166151736E-1
6.606600000E0,4.024958966E-1,3.082426558E-1,3.761185451E-1,-6.454885594E-2,1.681966633E0,2.839101934E-2
6.639966667E0,4.159023201E-1,3.061843616E-1,4.335234022E-1,-6.267872511E-2,1.678792915E0,3.317249401E-1
6.673333333E0,4.314263583E-1,3.040598956E-1,4.900123047E-1,-4.567467730E-2,1.255210802E0,5.493519731E-1
6.706700000E0,4.486024746E-1,3.031363382E-1,5.191954609E-1,-2.160333043E-2,9.404149259E-1,6.039233162E-1
6.740066667E0,4.660740020E-1,3.026182333E-1,5.471380697E-1,-7.372732279E-3,5.199983930E-1,4.353059274E-1
6.773433333E0,4.851148218E-1,3.026443312E-1,5.613169680E-1,7.892351208E-3,-1.908585185E-1,2.757993473E-1
6.806800000E0,5.035325544E-1,3.031449162E-1,5.313250375E-1,1.228674999E-2,-2.923826296E-1,5.129472946E-1
6.840166667E0,5.205719126E-1,3.034642670E-1,5.339167789E-1,3.648629933E-2,-1.625707488E-1,6.847917684E-1
6.873533333E0,5.391626007E-1,3.055797686E-1,5.334556114E-1,6.573055666E-2,-8.461219531E-1,5.154189616E-1
6.906900000E0,5.561711837E-1,3.078506861E-1,4.726563733E-1,6.774692620E-2,-1.507969086E0,1.070188232E-1
6.940266667E0,5.707045361E-1,3.101007468E-1,4.268570986E-1,7.182329421E-2,-1.426037125E0,9.421505838E-2
6.973633333E0,5.846567808E-1,3.126436939E-1,3.850337360E-1,7.544275439E-2,-1.594444885E0,-2.269852521E-4
7.007000000E0,5.963991207E-1,3.151352933E-1,3.171970759E-1,7.142531634E-2,-1.943581816E0,-1.708759972E-1
7.040366667E0,6.058243990E-1,3.174101434E-1,2.541841529E-1,6.384102491E-2,-2.123759983E0,-4.465576078E-1
7.073733333E0,6.133616765E-1,3.193956177E-1,1.790413310E-1,4.318192285E-2,-2.301610151E0,-5.876342808E-1
7.107100000E0,6.177724238E-1,3.202918170E-1,9.636374919E-2,2.136667935E-2,-2.168244479E0,-6.418140859E-1
7.140466667E0,6.197923507E-1,3.208214874E-1,3.452068219E-2,2.959107453E-3,-1.893196658E0,-4.762669420E-1
7.173833333E0,6.200761040E-1,3.204892881E-1,-2.719145257E-2,-1.290090589E-2,-2.057947005E0,-3.840876885E-1
7.207200000E0,6.179777744E-1,3.199605670E-1,-1.034940472E-1,-2.094085479E-2,-2.431444057E0,-4.016981508E-1
7.240566667E0,6.131696013E-1,3.190918351E-1,-1.894710470E-1,-3.890426290E-2,-2.226163264E0,-5.334132866E-1
7.273933333E0,6.053337399E-1,3.173643558E-1,-2.561684068E-1,-5.852191718E-2,-1.991976245E0,-4.488148286E-1
7.307300000E0,5.960746296E-1,3.151864725E-1,-3.164495634E-1,-6.848596434E-2,-1.851964108E0,-2.189144607E-1
