Pivot
t,x,y,v_{x},v_{y},a_{x},a_{y}
0.000000000E0,4.869012797E-1,8.354781593E-1,,,,
3.336666667E-2,4.869026335E-1,8.354892723E-1,-2.323681601E-5,1.349271527E-4,,
6.673333333E-2,4.868997291E-1,8.354871634E-1,-5.415640519E-5,7.420939363E-5,-1.312124626E-3,-1.236660186E-3
1.001000000E-1,4.868990195E-1,8.354942245E-1,-8.340869533E-5,1.314217658E-4,1.473703334E-3,-1.175676629E-3
1.334666667E-1,4.868941629E-1,8.354959337E-1,8.241790790E-7,-3.453940066E-5,1.111868295E-3,-4.370004303E-3
1.668333333E-1,4.868990745E-1,8.354919196E-1,5.470299431E-5,-1.666315756E-4,-6.619897498E-4,-1.998210372E-3
2.002000000E-1,4.868978134E-1,8.354848138E-1,-8.407894486E-5,-1.743828153E-4,-3.447443154E-3,1.531502582E-3
2.335666667E-1,4.868934636E-1,8.354802824E-1,-1.697414876E-4,-5.791562652E-5,-2.332826278E-4,1.999999813E-3
2.669333333E-1,4.868864860E-1,8.354809489E-1,-1.173894472E-4,-1.865485929E-5,2.828801707E-3,1.351723214E-3
3.003000000E-1,4.868856298E-1,8.354790375E-1,4.130171984E-5,1.699494834E-6,1.049448389E-3,1.271986345E-3
3.336666667E-1,4.868892422E-1,8.354810623E-1,-2.262958432E-5,8.510997043E-5,-1.021311556E-3,2.275263544E-3
3.670333333E-1,4.868841197E-1,8.354847172E-1,-8.378083859E-5,1.467697360E-4,-2.697733086E-3,-1.737973009E-3
4.004000000E-1,4.868836512E-1,8.354908567E-1,-1.452838681E-4,2.242901843E-6,-3.499270288E-3,-2.616446383E-3
4.337666667E-1,4.868744244E-1,8.354848669E-1,-3.537314249E-4,-9.688841818E-5,-3.275041784E-3,1.845533148E-3
4.671333333E-1,4.868600456E-1,8.354843910E-1,-3.751204326E-4,1.513204873E-4,6.027971341E-3,5.483054784E-3
5.005000000E-1,4.868493914E-1,8.354949650E-1,2.615878082E-5,3.060669127E-4,7.101002452E-3,5.508328565E-4
5.338666667E-1,4.868617912E-1,8.355048159E-1,2.122516298E-4,1.780671249E-4,2.081510536E-3,9.869277362E-4
5.672333333E-1,4.868635556E-1,8.355068480E-1,6.801538053E-5,3.051127852E-4,-4.095681859E-3,-6.806059909E-3
6.006000000E-1,4.868663301E-1,8.355251771E-1,-1.933391501E-5,-9.724474348E-5,-1.011804579E-3,-1.926164438E-3
6.339666667E-1,4.868622654E-1,8.355003585E-1,-4.230836800E-5,-1.306432441E-4,3.646523792E-4,4.899498408E-3
6.673333333E-1,4.868635067E-1,8.355164588E-1,4.171431150E-5,4.954299615E-4,2.511459999E-3,3.574740767E-3
7.007000000E-1,4.868650491E-1,8.355334202E-1,1.065957405E-4,8.454360286E-5,-7.934331148E-4,-1.285906835E-2
7.340666667E-1,4.868706202E-1,8.355221007E-1,2.556937062E-5,-4.673274260E-4,-1.270917356E-3,-5.801130209E-3
7.674333333E-1,4.868667555E-1,8.355022339E-1,-3.831336815E-5,-3.182346181E-4,1.950146328E-3,4.622345720E-3
8.008000000E-1,4.868680635E-1,8.355008638E-1,1.781984216E-4,-5.883399210E-5,3.644665883E-3,5.122026051E-3
8.341666667E-1,4.868786472E-1,8.354983077E-1,2.440038854E-4,-2.803763068E-5,4.525679803E-4,-2.367631402E-3
8.675333333E-1,4.868843466E-1,8.354989928E-1,1.680282139E-4,-1.727991045E-4,-2.248556503E-3,-2.578351253E-3
9.009000000E-1,4.868898603E-1,8.354867763E-1,1.113154942E-4,-2.752574257E-4,-2.706576289E-4,-6.419050904E-4
9.342666667E-1,4.868917751E-1,8.354806240E-1,1.252591335E-4,-1.648446051E-4,1.663040529E-4,1.065643046E-3
9.676333333E-1,4.868982193E-1,8.354757756E-1,1.549630151E-4,-2.032627494E-4,-4.481445673E-4,3.444204010E-3
1.001000000E0,4.869021163E-1,8.354670596E-1,8.000641604E-5,7.289132498E-6,-1.477421055E-3,4.940792259E-3
1.034366667E0,4.869035584E-1,8.354762621E-1,5.030044701E-5,2.194933612E-4,1.826780762E-3,3.261462081E-3
1.067733333E0,4.869054730E-1,8.354817071E-1,1.902156951E-4,1.695784377E-4,4.700948489E-3,-3.203199980E-3
1.101100000E0,4.869162521E-1,8.354875786E-1,3.912137825E-4,3.564861545E-5,3.010981148E-3,2.328530753E-3
1.134466667E0,4.869315800E-1,8.354840860E-1,4.001138281E-4,2.353848783E-4,-4.360836308E-3,4.527827885E-3
1.167833333E0,4.869429530E-1,8.355032866E-1,1.069453798E-4,4.700645144E-4,-3.847425505E-3,4.412470913E-4
1.201200000E0,4.869387168E-1,8.355154550E-1,5.850391892E-5,2.084613671E-4,2.301100150E-4,-3.308104269E-3
1.234566667E0,4.869468572E-1,8.355171979E-1,2.131134782E-4,1.987858833E-4,-1.525308821E-3,-4.002781021E-3
1.267933333E0,4.869529386E-1,8.355287206E-1,-4.598821677E-5,4.800747940E-5,-4.533248141E-3,-3.099110885E-3
1.301300000E0,4.869437883E-1,8.355204016E-1,-1.657144722E-4,-1.308407359E-4,9.247390588E-4,2.237831451E-3
1.334666667E0,4.869418799E-1,8.355199892E-1,6.226974642E-5,2.379184493E-4,9.434895645E-4,3.621083076E-3
1.368033333E0,4.869479437E-1,8.355362787E-1,-5.089134306E-5,2.057396709E-4,-8.858253069E-4,-4.262147970E-3
1.401400000E0,4.869384838E-1,8.355337189E-1,-1.057668154E-4,-1.521841943E-4,-1.780244675E-3,-2.308443529E-3
1.434766667E0,4.869408856E-1,8.355261230E-1,-6.596878714E-5,3.321259329E-5,4.255457792E-3,5.701409418E-3
1.468133333E0,4.869340815E-1,8.355359353E-1,7.374146207E-5,3.111622103E-4,-3.498599246E-3,-2.602653371E-3
1.501500000E0,4.869458066E-1,8.355468879E-1,-1.314277080E-4,-1.102174726E-4,-1.770442766E-3,-6.247782301E-3
1.534866667E0,4.869253109E-1,8.355285801E-1,-2.710523469E-4,-2.728892549E-4,-1.438093098E-3,-3.139264194E-3
1.568233333E0,4.869277183E-1,8.355286770E-1,-4.379797514E-5,-1.556271885E-4,1.900941988E-3,2.949769941E-3
1.601600000E0,4.869223881E-1,8.355181946E-1,-2.180283758E-4,-1.799133911E-4,-1.327362658E-3,-3.098164631E-4
1.634966667E0,4.869131686E-1,8.355166708E-1,-1.504448935E-4,-1.065948701E-4,7.651093333E-4,2.426775974E-3
1.668333333E0,4.869123484E-1,8.355110812E-1,-1.104206250E-4,-6.867365490E-5,6.757772339E-4,1.775004622E-3
1.701700000E0,4.869057998E-1,8.355120880E-1,-1.539047419E-4,4.647497325E-5,-1.308075564E-6,1.595941100E-3
1.735066667E0,4.869020778E-1,8.355141826E-1,-8.931945678E-5,3.266595476E-5,2.233253140E-3,-1.069091212E-3
1.768433333E0,4.868998393E-1,8.355142679E-1,-1.238627532E-5,-3.100550264E-5,2.571702964E-4,-6.438060308E-5
1.801800000E0,4.869012512E-1,8.355121135E-1,-4.695135748E-5,1.212539354E-5,-2.866569162E-3,3.834917385E-3
1.835166667E0,4.868967060E-1,8.355150771E-1,-2.244040645E-4,2.312684336E-4,-3.237242483E-3,3.197931875E-3
1.868533333E0,4.868862760E-1,8.355275468E-1,-2.800716568E-4,2.700827671E-4,-2.696257084E-4,-4.558277403E-3
1.901900000E0,4.868780159E-1,8.355331006E-1,-2.238894398E-4,-8.671461581E-5,3.471048707E-3,-6.141902602E-3
1.935266667E0,4.868713351E-1,8.355217600E-1,-6.555874842E-5,-2.151342191E-4,1.367106920E-3,-2.561932439E-3
1.968633333E0,4.868736410E-1,8.355187440E-1,-7.672903185E-5,-1.739388657E-4,-3.286470891E-4,4.504870693E-3
2.002000000E0,4.868662147E-1,8.355101525E-1,-1.576668978E-4,6.139110359E-6,1.635680386E-3,2.355758350E-3
2.035366667E0,4.868631193E-1,8.355191537E-1,5.123003711E-5,9.543035698E-5,3.007217183E-3,-4.153582147E-4
2.068733333E0,4.868696335E-1,8.355165209E-1,8.992902790E-5,-1.052812912E-4,-2.099475412E-4,-3.873522273E-3
2.102100000E0,4.868691206E-1,8.355121279E-1,-1.367915666E-5,-1.439399454E-4,-1.587275352E-3,-3.410662439E-3
2.135466667E0,4.868687206E-1,8.355069153E-1,-1.908710704E-6,-3.105760016E-4,2.151299233E-3,-7.269406602E-4
2.168833333E0,4.868689932E-1,8.354914021E-1,1.169780994E-4,-2.635648041E-4,1.868889726E-3,9.450255238E-4
2.202200000E0,4.868765270E-1,8.354893268E-1,1.616229719E-4,-1.547112055E-4,3.591683826E-4,3.745325344E-3
2.235566667E0,4.868797789E-1,8.354810777E-1,1.058688794E-4,-9.112539646E-5,-1.134835727E-3,1.250553452E-3
2.268933333E0,4.868835919E-1,8.354832457E-1,9.956263665E-5,-3.640019215E-6,-1.675314213E-4,2.288415493E-3
2.302300000E0,4.868864230E-1,8.354808348E-1,8.872870492E-5,8.192400864E-6,6.182724117E-4,-2.727918420E-3
2.335666667E0,4.868895131E-1,8.354837924E-1,1.376053629E-4,-1.227049149E-4,1.011921501E-3,-1.418662270E-3
2.369033333E0,4.868956059E-1,8.354726463E-1,1.703140472E-4,-1.803171188E-4,-4.752579821E-5,7.262477343E-4
2.402400000E0,4.869008787E-1,8.354717592E-1,1.286870352E-4,-3.432735964E-6,-2.044770605E-3,3.056170142E-3
