-2.5597115384615385,-0.63730528255978203
-2.5590865384615387,-1.3917331386171627
-2.5584615384615383,-1.7893872302341389
-2.5578365384615385,-1.8191183772708963
-2.5572115384615386,-1.7336413295402182
-2.5565865384615383,-3.1124232733704735
-2.5559615384615384,-4.4800560370607014
-2.5553365384615385,-4.9594707830284177
-2.5547115384615386,-4.7699347206691742
-2.5540865384615383,-3.3168249092471007
-2.5534615384615384,-2.305965909997802
-2.5528365384615386,-1.551538053940078
-2.5522115384615387,-0.85285609857659228
-2.5515865384615384,-0.38087413936774772
-2.5509615384615385,-0.053831521963414147
-2.5503365384615386,0.18773404771024133
-2.5497115384615383,0.38098650344954255
-2.5490865384615384,1.2097422270987837
-2.5484615384615386,3.3801159607820885
-2.5478365384615387,4.7886290516478383
-2.5472115384615384,5.4241323195591731
-2.5465865384615385,5.546773301085798
-2.5459615384615386,4.6399733164646912
-2.5453365384615383,3.5399208761041772
-2.5447115384615384,2.4770323695405763
-2.5440865384615385,1.2023094403395942
-2.5434615384615387,-0.0055184080281336367
-2.5428365384615383,-0.91231839264978976
-2.5422115384615385,-1.5812692009768359
-2.5415865384615386,-1.8228347706504913
-2.5409615384615383,-1.8042528037525754
-2.5403365384615384,-1.9306101786587373
-2.5397115384615385,-3.7404937545213559
-2.5390865384615386,-4.6918904596971673
-2.5384615384615383,-5.0115002903424237
-2.5378365384615384,-4.3091019415993452
-2.5372115384615386,-2.9191708176309272
-2.5365865384615387,-2.0644003403245352
-2.5359615384615384,-1.2876741239888543
-2.5353365384615385,-0.66703642959653953
-2.5347115384615386,-0.25451676446152793
-2.5340865384615383,0.039078312526549669
-2.5334615384615384,0.25091273516335122
-2.5328365384615386,0.53707502539214302
-2.5322115384615387,1.8601110685272544
-2.5315865384615384,3.9858880816560243
-2.5309615384615385,5.0710749484976763
-2.5303365384615386,5.4984601871510668
-2.5297115384615383,5.3014913380320774
-2.5290865384615384,4.268333978505221
-2.5284615384615385,3.1794307182839745
-2.5278365384615387,2.0830946713040364
-2.5272115384615383,0.76749141492701445
-2.5265865384615385,-0.34742659895139544
-2.5259615384615386,-1.1650331424622293
-2.5253365384615383,-1.7039101825035115
-2.5247115384615384,-1.8154019838913018
-2.5240865384615385,-1.7708052633361655
-2.5234615384615386,-2.40630853124657
-2.5228365384615383,-4.1864609600730027
-2.5222115384615384,-4.8070986544650349
-2.5215865384615386,-4.9594707830284177
-2.5209615384615387,-3.7665085081790615
-2.5203365384615384,-2.5809790200878098
-2.5197115384615385,-1.8154019838913018
-2.5190865384615386,-1.0535413410743883
-2.5184615384615383,-0.51838069441258761
-2.5178365384615384,-0.15789053659206573
-2.5172115384615386,0.10968978673875263
-2.5165865384615387,0.30665863585718212
-2.5159615384615384,0.79722256196377206
-2.5153365384615385,2.6108225312059856
-2.5147115384615386,4.390974960031846
-2.5140865384615383,5.2234470770612065
-2.5134615384615384,5.546773301085798
-2.5128365384615385,4.9744487206282137
-2.5122115384615387,3.8929782471666483
-2.5115865384615383,2.8300897406020726
-2.5109615384615385,1.6482766458909581
-2.5103365384615386,0.3698373233103816
-2.5097115384615383,-0.62615610242133923
-2.5090865384615384,-1.3768675650991273
-2.5084615384615385,-1.778238050095355
-2.5078365384615386,-1.8042528037525061
-2.5072115384615383,-1.718775756022465
-2.5065865384615384,-3.0938413064718784
-2.5059615384615386,-4.4466084966443491
-2.5053365384615387,-4.9111576690934751
-2.5047115384615384,-4.7290543934935467
-2.5040865384615385,-3.3056757291087759
-2.5034615384615386,-2.305965909997802
-2.5028365384615383,-1.5478216605601676
-2.5022115384615384,-0.85285609857627454
-2.5015865384615386,-0.3845905327473424
-2.5009615384615387,-0.061264308722750571
-2.5003365384615384,0.18030126095105192
-2.4997115384615385,0.37727011006957101
-2.4990865384615386,1.2060258337191891
-2.4984615384615383,3.3763995674031224
-2.4978365384615384,4.7588979046117217
-2.4972115384615385,5.3758192056244418
-2.4965865384615387,5.5021765805306035
-2.4959615384615383,4.6213913495667178
-2.4953365384615385,3.5250553025862814
-2.4947115384615386,2.4733159761609818
-2.4940865384615383,1.2060258337186434
-2.4934615384615384,0.005630772110101042
-2.4928365384615385,-0.90116921251100568
-2.4922115384615386,-1.5701200208377473
-2.4915865384615383,-1.8116855905116951
-2.4909615384615384,-1.785670836854544
-2.4903365384615386,-1.9120282117607639
-2.4897115384615387,-3.7070462141041873
-2.4890865384615384,-4.662159312660842
-2.4884615384615385,-5.015216683722338
-2.4878365384615386,-4.2905199747013718
-2.4872115384615383,-2.9117380308713514
-2.4865865384615384,-2.0606839469445517
-2.4859615384615386,-1.2876741239888543
