,t,f,e,s
171,1.71,104.5266533577,3.0053711e-06,5714293.318544103
172,1.72,103.03341704124001,-3.515625e-07,5632660.643699395
173,1.73,104.5266533577,2.7001953000000003e-06,5714293.318544103
174,1.74,113.4860801529,3.0053711e-06,6204089.853965515
175,1.75,103.03341704124001,8.8037109e-06,5632660.643699395
176,1.76,106.01989412238001,3.6157226999999997e-06,5795926.236565391
177,1.77,98.55370364363999,3.3105468999999998e-06,5387762.375988687
178,1.78,109.0063667553,3.0053711e-06,5959191.586254809
179,1.79,107.51313043884,8.8037109e-06,5877558.9114101
180,1.8,103.03341704124001,2.0898437e-06,5632660.643699395
181,1.81,100.04693996009999,-4.0136719e-06,5469395.050833397
182,1.82,103.03341704124001,-4.6240234e-06,5632660.643699395
183,1.83,101.54017627656,3.6157226999999997e-06,5551027.725678107
184,1.84,120.95227063163999,-4.63867e-08,6612253.714542218
185,1.85,94.07399024604001,3.6157226999999997e-06,5142864.108277982
186,1.86,109.0063667553,3.3105468999999998e-06,5959191.586254809
187,1.87,98.55370364363999,3.0053711e-06,5387762.375988687
188,1.88,119.45903431518,3.3105468999999998e-06,6530621.039697508
189,1.89,114.97932091758001,-9.619141000000002e-07,6285722.771986803
190,1.9,103.03341704124001,1.784668e-06,5632660.643699395
191,1.91,120.95227063163999,1.06347656e-05,6612253.714542218
192,1.92,92.58074948136,3.3105468999999998e-06,5061231.190256694
193,1.93,98.55370364363999,3.3105468999999998e-06,5387762.375988687
194,1.94,101.54017627656,5.4467773e-06,5551027.725678107
195,1.95,95.5672265625,3.0053711e-06,5224496.783122691
196,1.96,110.49960751998,3.3105468999999998e-06,6040824.504276097
197,1.97,98.55370364363999,1.1743164000000001e-06,5387762.375988687
198,1.98,107.51313043884,3.6157226999999997e-06,5877558.9114101
199,1.99,76.15513220742,2.3950195e-06,4163270.7942585796
200,2.0,104.5266533577,3.9208984e-06,5714293.318544103
201,2.01,109.0063667553,1.784668e-06,5959191.586254809
202,2.02,107.51313043884,2.0898437e-06,5877558.9114101
203,2.03,98.55370364363999,5.4467773e-06,5387762.375988687
204,2.04,137.37788790558,3.6157226999999997e-06,7510214.110540332
205,2.05,101.54017627656,3.6157226999999997e-06,5551027.725678107
206,2.06,103.03341704124001,1.784668e-06,5632660.643699395
207,2.07,117.9657935505,2.0898437e-06,6448988.1216762215
208,2.08,101.54017627656,1.0939941399999999e-05,5551027.725678107
209,2.09,109.0063667553,3.0053711e-06,5959191.586254809
210,2.1,97.06046287896,2.3950195e-06,5306129.457967401
211,2.11,98.55370364363999,4.53125e-06,5387762.375988687
212,2.12,98.55370364363999,2.7001953000000003e-06,5387762.375988687
213,2.13,97.06046287896,3.3105468999999998e-06,5306129.457967401
214,2.14,103.03341704124001,9.108886700000001e-06,5632660.643699395
215,2.15,97.06046287896,8.4985352e-06,5306129.457967401
216,2.16,103.03341704124001,3.3105468999999998e-06,5632660.643699395
217,2.17,80.63484560502,2.7001953000000003e-06,4408169.061969287
218,2.18,85.11455900262,-1.2670898e-06,4653067.329679992
219,2.19,104.5266533577,6.667480500000001e-06,5714293.318544103
220,2.2,94.07399024604001,3.6157226999999997e-06,5142864.108277982
221,2.21,97.06046287896,-3.515625e-07,5306129.457967401
222,2.22,122.44550694809999,7.277831999999999e-06,6693886.389386927
223,2.23,97.06046287896,3.6157226999999997e-06,5306129.457967401
224,2.24,104.5266533577,1.784668e-06,5714293.318544103
225,2.25,100.04693996009999,1.4794922e-06,5469395.050833397
226,2.26,119.45903431518,6.0571289e-06,6530621.039697508
227,2.27,109.0063667553,2.3950195e-06,5959191.586254809
228,2.28,106.01989412238001,2.0898437e-06,5795926.236565391
229,2.29,109.0063667553,4.8364257999999995e-06,5959191.586254809
230,2.3,107.51313043884,4.2260742e-06,5877558.9114101
231,2.31,114.97932091758001,3.0053711e-06,6285722.771986803
232,2.32,113.4860801529,3.9208984e-06,6204089.853965515
233,2.33,83.62132268616,2.3950195e-06,4571434.654835283
234,2.34,106.01989412238001,3.3105468999999998e-06,5795926.236565391
235,2.35,92.58074948136,3.9208984e-06,5061231.190256694
236,2.36,107.51313043884,2.7001953000000003e-06,5877558.9114101
237,2.37,82.1280863697,-1.5722656000000001e-06,4489801.979990574
238,2.38,97.06046287896,2.7001953000000003e-06,5306129.457967401
239,2.39,109.0063667553,4.53125e-06,5959191.586254809
240,2.4,101.54017627656,3.6157226999999997e-06,5551027.725678107
241,2.41,101.54017627656,-9.619141000000002e-07,5551027.725678107
242,2.42,89.59427684844,3.0053711e-06,4897965.840567276
243,2.43,95.5672265625,4.53125e-06,5224496.783122691
244,2.44,98.55370364363999,4.2260742e-06,5387762.375988687
245,2.45,98.55370364363999,5.4467773e-06,5387762.375988687
246,2.46,94.07399024604001,4.2260742e-06,5142864.108277982
247,2.47,100.04693996009999,4.8364257999999995e-06,5469395.050833397
248,2.48,94.07399024604001,3.3105468999999998e-06,5142864.108277982
249,2.49,113.4860801529,1.1743164000000001e-06,6204089.853965515
250,2.5,97.06046287896,2.0898437e-06,5306129.457967401
251,2.51,98.55370364363999,2.7001953000000003e-06,5387762.375988687
252,2.52,106.01989412238001,8.691406000000001e-07,5795926.236565391
253,2.53,98.55370364363999,3.6157226999999997e-06,5387762.375988687
254,2.54,116.47255723404,2.7001953000000003e-06,6367355.446831511
255,2.55,73.1686595745,4.2260742e-06,4000005.444569161
256,2.56,95.5672265625,1.4794922e-06,5224496.783122691
257,2.57,73.1686595745,3.3105468999999998e-06,4000005.444569161
258,2.58,91.0875131649,4.2260742e-06,4979598.515411985
259,2.59,109.0063667553,3.6157226999999997e-06,5959191.586254809
260,2.6,101.54017627656,2.0898437e-06,5551027.725678107
261,2.61,103.03341704124001,6.0571289e-06,5632660.643699395
262,2.62,107.51313043884,3.3105468999999998e-06,5877558.9114101
263,2.63,107.51313043884,7.8881836e-06,5877558.9114101
264,2.64,101.54017627656,3.6157226999999997e-06,5551027.725678107
265,2.65,104.5266533577,3.0053711e-06,5714293.318544103
266,2.66,116.47255723404,3.3105468999999998e-06,6367355.446831511
267,2.67,97.06046287896,3.9208984e-06,5306129.457967401
268,2.68,100.04693996009999,3.9208984e-06,5469395.050833397
269,2.69,113.4860801529,3.3105468999999998e-06,6204089.853965515
270,2.7,119.45903431518,3.9208984e-06,6530621.039697508
271,2.71,104.5266533577,5.751953100000001e-06,5714293.318544103
272,2.72,104.5266533577,3.9208984e-06,5714293.318544103
273,2.73,101.54017627656,8.4985352e-06,5551027.725678107
274,2.74,101.54017627656,5.4467773e-06,5551027.725678107
275,2.75,100.04693996009999,-4.6240234e-06,5469395.050833397
276,2.76,103.03341704124001,4.2260742e-06,5632660.643699395
277,2.77,106.01989412238001,3.6157226999999997e-06,5795926.236565391
278,2.78,107.51313043884,2.0898437e-06,5877558.9114101
279,2.79,101.54017627656,5.639648e-07,5551027.725678107
280,2.8,79.14160928856,2.7001953000000003e-06,4326536.387124577
281,2.81,120.95227063163999,2.0898437e-06,6612253.714542218
282,2.82,107.51313043884,3.0053711e-06,5877558.9114101
283,2.83,95.5672265625,3.3105468999999998e-06,5224496.783122691
284,2.84,103.03341704124001,3.3105468999999998e-06,5632660.643699395
285,2.85,100.04693996009999,1.784668e-06,5469395.050833397
286,2.86,91.0875131649,3.0053711e-06,4979598.515411985
287,2.87,113.4860801529,6.667480500000001e-06,6204089.853965515
288,2.88,113.4860801529,2.7001953000000003e-06,6204089.853965515
289,2.89,109.0063667553,2.3950195e-06,5959191.586254809
290,2.9,106.01989412238001,5.4467773e-06,5795926.236565391
291,2.91,88.10103608376,1.1743164000000001e-06,4816332.922545988
292,2.92,110.49960751998,3.3105468999999998e-06,6040824.504276097
293,2.93,100.04693996009999,1.784668e-06,5469395.050833397
294,2.94,104.5266533577,8.1933594e-06,5714293.318544103
295,2.95,91.0875131649,3.9208984e-06,4979598.515411985
296,2.96,100.04693996009999,5.1416016e-06,5469395.050833397
297,2.97,100.04693996009999,3.0053711e-06,5469395.050833397
298,2.98,85.11455900262,1.4794922e-06,4653067.329679992
299,2.99,107.51313043884,-2.4877929999999997e-06,5877558.9114101
300,3.0,100.04693996009999,1.1743164000000001e-06,5469395.050833397
301,3.01,100.04693996009999,3.0053711e-06,5469395.050833397
302,3.02,111.99284383643999,3.3105468999999998e-06,6122457.179120805
303,3.03,61.22275569816,2.3950195e-06,3346943.3162817527
304,3.04,106.01989412238001,3.0053711e-06,5795926.236565391
305,3.05,114.97932091758001,3.9208984e-06,6285722.771986803
306,3.06,120.95227063163999,3.9208984e-06,6612253.714542218
307,3.07,144.84407838432,3.9208984e-06,7918377.9711170355
308,3.08,144.84407838432,2.7001953000000003e-06,7918377.9711170355
309,3.09,161.26969565826,4.2260742e-06,8816338.36711515
310,3.1,156.78998226066003,4.2260742e-06,8571440.099404445
311,3.11,173.2155995346,4.2260742e-06,9469400.495402558
312,3.12,238.91806418214,5.1416016e-06,13061241.836218439
313,3.13,192.62768944146,4.2260742e-06,10530626.241090093
314,3.14,212.03978379654,6.0571289e-06,11591852.229954204
315,3.15,219.50597427528,5.4467773e-06,12000016.090530906
316,3.16,247.87749542555997,1.0939941399999999e-05,13551038.614816427
317,3.17,247.87749542555997,6.3623047e-06,13551038.614816427
318,3.18,271.76929873002,9.719238299999999e-06,14857162.628214668
319,3.19,298.64758356384,5.4467773e-06,16326552.477655482
320,3.2,288.19491600396003,8.1933594e-06,15755123.024212785
321,3.21,330.00557734704,7.8881836e-06,18040840.351630423
322,3.22,331.49881811172,3.9208984e-06,18122473.269651715
323,3.23,344.93795830452007,9.4140625e-06,18857168.07278383
324,3.24,362.85681189492004,9.4140625e-06,19836761.143626656
325,3.25,370.32300237366,8.8037109e-06,20244925.004203357
326,3.26,397.20128720748,8.4985352e-06,21714314.85364417
327,3.27,377.7891928524,9.719238299999999e-06,20653088.864780057
328,3.28,407.65395031914005,8.8037109e-06,22285744.063910294
329,3.29,403.17423692153994,9.4140625e-06,22040845.796199583
330,3.3,418.10661787902,1.61279297e-05,22857173.51735299
331,3.31,443.49166194816,1.03295898e-05,24244930.44877252
332,3.32,449.46461166222,1.06347656e-05,24571461.391327932
333,3.33,447.97137534575995,8.4985352e-06,24489828.71648322
334,3.34,471.86318309844006,1.21606445e-05,25795952.973058045
335,3.35,474.84965573136,1.0939941399999999e-05,25959218.322747458
336,3.36,476.34289649604005,1.4296875e-05,26040851.24076875
337,3.37,482.3158462101,1.12451172e-05,26367382.183324162
338,3.38,500.2346998005,1.06347656e-05,27346975.254166987
339,3.39,549.51155162232,1.00244141e-05,30040856.44216133
340,3.4,536.07241142952,1.3686523400000001e-05,29306161.639029212
341,3.41,539.05888851066,1.06347656e-05,29469427.231895212
342,3.42,561.45745549866,1.82641602e-05,30693918.570448738
343,3.43,570.41688229386,1.49072266e-05,31183715.10587015
344,3.44,583.85602693488,1.58227539e-05,31918410.152178846
345,3.45,613.72078440162,1.49072266e-05,33551065.35130908
346,3.46,609.2410710040199,1.8569335900000002e-05,33306167.083598368
347,3.47,622.6802111968201,1.4296875e-05,34040861.8867305
348,3.48,624.17344751328,1.7043457e-05,34122494.561575204
349,3.49,634.62611507316,1.7348632800000002e-05,34693924.0150179
350,3.5,642.0923055518999,1.64331055e-05,35102087.8755946
351,3.51,671.95706301864,1.82641602e-05,36734743.07472484
352,3.52,680.9164898138399,1.55175781e-05,37224539.61014624
353,3.53,645.0787781848201,1.58227539e-05,35265353.225284025
354,3.54,706.30153388298,1.8874511699999998e-05,38612296.541565776
355,3.55,709.28801096412,1.82641602e-05,38775562.13443177
356,3.56,716.75419699464,1.91796875e-05,39183725.7518319
357,3.57,743.63248182846,1.67382812e-05,40653115.60127271
358,3.58,737.6595321144,2.0095214799999998e-05,40326584.6587173
359,3.59,763.04457618354,1.8874511699999998e-05,41714341.59013682
360,3.6,746.6189589096,1.9790039099999997e-05,40816381.194138706
361,3.61,724.22038747338,1.91796875e-05,39591889.6124086
362,3.62,774.9904800598799,2.22314453e-05,42367403.71842422
363,3.63,786.9363794880001,1.67382812e-05,43020465.60353506
364,3.64,822.77409111702,2.04003906e-05,44979651.988397285
365,3.65,822.77409111702,2.10107422e-05,44979651.988397285
366,3.66,843.6794217885599,2.16210937e-05,46122510.6521061
367,3.67,828.74704083108,2.43676758e-05,45306182.9309527
368,3.68,831.73351791222,2.34521484e-05,45469448.5238187
369,3.69,849.65237150262,2.10107422e-05,46449041.59466152
370,3.7,864.5847524601,2.3146972700000002e-05,47265369.31581493
371,3.71,881.0103697340401,2.6503906200000002e-05,48163329.71181305
372,3.72,912.36836796546,2.55883789e-05,49877617.82896456
373,3.73,904.90217748672,2.49780273e-05,49469453.96838786
374,3.74,886.9833194481,2.34521484e-05,48489860.65436846
375,3.75,903.40893672204,2.52832031e-05,49387821.05036657
376,3.76,975.0843599800801,2.5893554700000004e-05,53306193.82009103
377,3.77,946.7128388298,2.6503906200000002e-05,51755171.2958055
378,3.78,940.7398846675201,2.37573242e-05,51428640.110073514
379,3.79,978.0708326130001,2.6503906200000002e-05,53469459.16978045
380,3.8,984.0437867752802,2.52832031e-05,53795990.35551245
381,3.81,987.03026385642,2.5893554700000004e-05,53959255.94837843
382,3.82,1018.38825763962,2.9555664100000002e-05,55673543.82235337
383,3.83,990.0167364893401,2.8334960899999997e-05,54122521.29806786
384,3.84,1037.8003519947001,2.6809082e-05,56734769.811217494
385,3.85,1034.8138749135599,2.19262695e-05,56571504.21835148
386,3.86,1058.70568266624,2.7724609399999996e-05,57877628.4749263
387,3.87,1052.73272850396,2.8334960899999997e-05,57551097.289194316
388,3.88,1060.1989189827,2.86401367e-05,57959261.14977101
389,3.89,1085.58396305184,2.89453125e-05,59347018.08119055
390,3.9,1090.06367644944,2.86401367e-05,59591916.34890125
391,3.91,1106.4892937233801,3.0166015600000003e-05,60489876.74489937
392,3.92,1112.46224788566,3.0471191400000002e-05,60816407.930631354
393,3.93,1121.42167468086,2.7419433599999997e-05,61306204.46605276
394,3.94,1155.7661455452,3.0471191400000002e-05,63183757.93289371
395,3.95,1154.27290922874,2.9860839800000003e-05,63102125.258049
396,3.96,1154.27290922874,3.0776367200000005e-05,63102125.258049
397,3.97,1161.73909970748,3.16918945e-05,63510289.11862569
398,3.98,1167.7120494215399,3.2302246099999995e-05,63836820.061181106
399,3.99,1202.05652028588,3.535400390000001e-05,65714373.52802205
400,4.0,1211.0159470810802,3.16918945e-05,66204170.063443474
401,4.01,1222.96185095742,3.77954102e-05,66857232.19173087
402,4.02,1233.4145185173,3.29125977e-05,67428661.64517356
403,4.03,1249.84013579124,3.6574707e-05,68326622.0411717
404,4.04,1246.8536587100998,3.32177734e-05,68163356.44830568
405,4.05,1261.78603966758,3.47436523e-05,68979684.1694591
406,4.06,1252.8266128723799,3.44384766e-05,68489887.63403767
407,4.07,1287.1710837367198,3.29125977e-05,70367441.10087861
408,4.08,1282.6913703391199,3.47436523e-05,70122542.83316791
409,4.09,1320.0223182846,3.1081543e-05,72163361.89287485
410,4.1,1321.5155546010599,3.535400390000001e-05,72244994.56771955
411,4.11,1337.941171875,3.6574707e-05,73142954.96371768
412,4.12,1336.4479355585402,3.71850586e-05,73061322.28887297
413,4.13,1334.9546947938597,3.59643555e-05,72979689.37085167
414,4.14,1370.79240642288,3.71850586e-05,74938875.75571391
415,4.15,1376.76535613694,3.8100585899999996e-05,75265406.69826932
416,4.16,1414.09630408242,3.59643555e-05,77306225.75797625
417,4.17,1433.5083984375,3.99316406e-05,78367451.74684037
418,4.18,1396.17745049202,3.77954102e-05,76326632.68713343
419,4.19,1415.5895448471,3.9626464800000005e-05,77387858.67599754
420,4.2,1424.5489716423,3.9626464800000005e-05,77877655.21141896
421,4.21,1451.4272520279,3.47436523e-05,79347044.81768319
422,4.22,1439.48134815156,3.87109375e-05,78693982.68939579
423,4.23,1455.9069654255,3.77954102e-05,79591943.08539389
424,4.24,1475.3190597805801,4.0236816400000004e-05,80653169.07425801
425,4.25,1491.74467705452,4.5119628899999995e-05,81551129.47025612
426,4.26,1461.87991958778,3.90161133e-05,79918474.2711259
427,4.27,1482.78525025932,3.87109375e-05,81061332.93483472
428,4.28,1479.79877317818,4.054199220000001e-05,80898067.34196872
429,4.29,1529.075625,4.1457519500000004e-05,83591948.52996306
430,4.3,1549.98095567154,4.3288574199999996e-05,84734807.19367188
431,4.31,1523.10267528594,4.1762695299999994e-05,83265417.58740765
432,4.32,1570.8862863430802,4.29833984e-05,85877665.85738072
433,4.33,1555.9539053856,4.2678222699999995e-05,85061338.1362273
434,4.34,1584.32542653588,4.359375e-05,86612360.66051282
435,4.35,1573.8727634242198,4.2678222699999995e-05,86040931.45024669
436,4.36,1615.6834247673,4.42041016e-05,88326648.77766433
437,4.37,1609.7104706050202,4.0847167999999997e-05,88000117.59193236
438,4.38,1612.6969476861598,4.45092773e-05,88163383.18479833
439,4.39,1636.5887554388403,4.57299805e-05,89469507.44137317
440,4.4,1623.14961524604,4.5119628899999995e-05,88734812.63824104
441,4.41,1663.46703582444,4.3288574199999996e-05,90938897.0476374
442,4.42,1672.42646261964,4.48144531e-05,91428693.5830588
