,t,f,e,s
815,8.15,6471.6931258644,0.002151513672,353796391.64607877
816,8.16,6549.34149438828,0.0021454101559999997,358041295.11518204
817,8.17,6526.94292740028,0.002175927734,356816803.7766285
818,8.18,6558.30092118348,0.002175927734,358531091.6506035
819,8.19,6567.2603524269,0.0021484619139999998,359020888.4292014
820,8.2,6565.7671116622205,0.002200341797,358939255.5111802
821,8.21,6585.1792060173,0.002188134766,360000481.5000443
822,8.22,6626.989867360379,0.002160668945,362286198.8274619
823,8.23,6556.807684867021,0.002194238281,358449458.9757588
824,8.24,6621.0169131981,0.0022369628910000002,361959667.64172995
825,8.25,6619.523676881639,0.002215600586,361878034.9668852
826,8.26,6638.93577123672,0.002221704102,362939260.95574933
827,8.27,6650.881675113061,0.002240014648,363592323.08403677
828,8.28,6671.7870057846,0.0022247558589999997,364735181.7477456
829,8.29,6682.23966889626,0.002249169922,365306610.9580117
830,8.3,6713.597667127679,0.002230859375,367020899.0751632
831,8.31,6695.67880908906,0.002215600586,366041305.7611438
832,8.32,6704.63824033248,0.0022247558589999997,366531102.53974175
833,8.33,6713.597667127679,0.002230859375,367020899.0751632
834,8.34,6719.57061684174,0.002261376953,367347430.0177186
835,8.35,6724.05033023934,0.002230859375,367592328.2854293
836,8.36,6733.00975703454,0.0023071533199999997,368082124.82085073
837,8.37,6765.86099158242,0.002267480469,369878045.612847
838,8.38,6791.24603565156,0.002258325195,371265802.5442665
839,8.39,6797.21898981384,0.002291894531,371592333.7299985
840,8.4,6818.124320485379,0.0023071533199999997,372735192.3937073
841,8.41,6782.2866088563605,0.0022888427729999996,370776006.0088451
842,8.42,6816.63108416892,0.002301049805,372653559.7188626
843,8.43,6816.63108416892,0.0023163085940000002,372653559.7188626
844,8.44,6840.52288747338,0.002243066406,373959683.7322608
845,8.45,6834.5499377593205,0.0023071533199999997,373633152.78970546
846,8.46,6880.8403125,0.002337670898,376163768.3848338
847,8.47,6852.46879134972,0.0023254638670000003,374612745.86054826
848,8.48,6898.7591660904,0.00234987793,377143361.4556766
849,8.49,6901.74564317154,0.002304101562,377306627.04854256
850,8.5,6909.21183365028,0.0023346191410000003,377714790.9091193
851,8.51,6910.70506996674,0.0023071533199999997,377796423.583964
852,8.52,6916.678024129021,0.002346826172,378122954.76969606
853,8.53,6930.11716432182,0.002371240234,378857649.5728281
854,8.54,6952.515731309821,0.002313256836,380082140.91138166
855,8.55,6952.515731309821,0.002368188477,380082140.91138166
856,8.56,6948.03601791222,0.002304101562,379837242.6436709
857,8.57,6986.860206622379,0.002368188477,381959694.6213991
858,8.58,6991.33992001998,0.002395654297,382204592.88910985
859,8.59,7024.191150119639,0.00244753418,384000513.43792945
860,8.6,7018.21820040558,0.002368188477,383673982.49537414
861,8.61,7040.61676739358,0.002410913086,384898473.83392763
862,8.62,7052.56267126992,0.002395654297,385551535.96221507
863,8.63,7055.5491483510605,0.002420068359,385714801.55508107
864,8.64,7083.92066950134,0.0023926025389999998,387265824.07936656
865,8.65,7083.92066950134,0.0024231201170000004,387265824.07936656
866,8.66,7077.947715339061,0.0023529296870000004,386939292.8936346
867,8.67,7045.0964852394,0.0024170166020000003,385143372.3448149
868,8.68,7083.92066950134,0.002410913086,387265824.07936656
869,8.69,7122.74485376328,0.002432275391,389388275.8139182
870,8.7,7127.22456716088,0.0024170166020000003,389633174.0816289
871,8.71,7149.6231385971005,0.002465844727,390857665.66335905
872,8.72,7166.04875587104,0.002444482422,391755626.05935717
873,8.73,7163.0622787899,0.002450585937,391592360.46649116
874,8.74,7163.0622787899,0.00244753418,391592360.46649116
875,8.75,7180.981132380301,0.002465844727,392571953.53733397
876,8.76,7210.84588984704,0.0024688964839999997,394204608.7364642
877,8.77,7204.872940132979,0.00250246582,393878077.7939087
878,8.78,7204.872940132979,0.002484155273,393878077.7939087
879,8.79,7240.710651762,0.002478051758,395837264.178771
880,8.8,7231.75122051858,0.002475,395347467.400173
881,8.81,7257.13626903594,0.002475,396735224.57476914
882,8.82,7258.6295053524,0.002490258789,396816857.2496138
883,8.83,7284.01454942154,0.0025268798829999996,398204614.1810334
884,8.84,7313.87930688828,0.002505517578,399837269.38016355
885,8.85,7303.42664377662,0.0024994140620000003,399265840.1698975
886,8.86,7306.41311640954,0.0025268798829999996,399429105.51958686
887,8.87,7330.30492416222,0.0025207763670000004,400735229.77616173
888,8.88,7333.291401243361,0.002542138672,400898495.36902773
889,8.89,7327.31844708108,0.002517724609,400571964.1832957
890,8.9,7351.210254833761,0.002529931641,401878088.43987054
891,8.91,7369.12911287238,0.002465844727,402857681.7538899
892,8.92,7385.554725698101,0.002584863281,403755641.9067115
893,8.93,7388.54120277924,0.002542138672,403918907.49957746
894,8.94,7415.4194876130605,0.0025543457029999998,405388297.3490183
895,8.95,7400.48710665558,0.002557397461,404571969.62786484
896,8.96,7416.91272392952,0.0025543457029999998,405469930.023863
897,8.97,7401.98034297204,0.0025635009770000002,404653602.3027096
898,8.98,7443.7910043151205,0.0025604492190000002,406939319.63012725
899,8.99,7451.25719479386,0.002511621094,407347483.49070394
900,9.0,7457.23014895614,0.002590966797,407674014.6764359
901,9.01,7497.54756953454,0.00260012207,409878099.0858323
902,9.02,7478.13547962768,0.0025635009770000002,408816873.34014475
903,9.03,7481.121952260601,0.0025696044920000003,408980138.6898342
904,9.04,7518.45290020608,0.002609277344,411020957.7495411
905,9.05,7533.385281163561,0.002594018555,411837285.47069454
906,9.06,7533.385281163561,0.00260012207,411837285.47069454
907,9.07,7533.385281163561,0.0026306396479999997,411837285.47069454
908,9.08,7561.756802313839,0.0026367431639999998,413388307.99498
909,9.09,7572.2094654255,0.002557397461,413959737.20524615
910,9.1,7546.824421356359,0.0026336914059999997,412571980.2738266
911,9.11,7584.1553693018395,0.0026428466800000002,414612799.3335335
912,9.12,7614.02012676858,0.002655053711,416245454.53266376
913,9.13,7596.10127317818,0.0026336914059999997,415265861.46182096
914,9.14,7627.459271409601,0.002664208984,416980149.5789725
915,9.15,7640.898411602399,0.002658105469,417714844.3821046
916,9.16,7652.844315478741,0.002709985352,418367906.51039207
917,9.17,7657.324028876339,0.0026733642579999995,418612804.77810264
918,9.18,7660.31050595748,0.0027252441410000002,418776070.3709687
919,9.19,7673.74964615028,0.0026672607420000004,419510765.1741008
920,9.2,7694.65497682182,0.002691674805,420653623.8378096
921,9.21,7684.202309261939,0.0026611572270000003,420082194.3843669
922,9.22,7712.573830412221,0.002682519531,421633216.9086525
923,9.23,7730.492684002621,0.002716088867,422612809.97949535
924,9.24,7728.999447686161,0.00269777832,422531177.30465066
925,9.25,7736.4656381649,0.002703881836,422939341.1652273
926,9.26,7770.810109029241,0.002734399414,424816894.6320683
927,9.27,7769.3168727127795,0.0027130371089999997,424735261.9572235
928,9.28,7781.26277658912,0.002709985352,425388324.0855109
929,9.29,7814.1140111370005,0.0027405029300000003,427184244.87750715
930,9.3,7805.15457989358,0.002664208984,426694448.0989092
931,9.31,7791.71543970078,0.002737451172,425959753.295777
932,9.32,7818.5937245346,0.002655053711,427429143.1452179
933,9.33,7845.472004920201,0.002780175781,428898532.7514821
934,9.34,7866.377335591741,0.002783227539,430041391.415191
935,9.35,7821.580197167521,0.0027649169920000004,427592408.4949073
936,9.36,7864.88409927528,0.0028229003910000003,429959758.7403462
937,9.37,7894.7488567420205,0.002780175781,431592413.9394765
938,9.38,7906.694760618359,0.002801538086,432245476.0677638
